sample	leech_0.001_1x_1	leech_0.001_2x_1	leech_0.001_4x_1	leech_0.001_8x_1	leech_0.002_1x_1	leech_0.002_2x_1	leech_0.002_4x_1	leech_0.002_8x_1	leech_0.004_1x_1	leech_0.004_2x_1	leech_0.004_4x_1	leech_0.004_8x_1	leech_0.006_1x_1	leech_0.006_2x_1	leech_0.006_4x_1	leech_0.006_8x_1	leech_0.008_1x_1	leech_0.008_2x_1	leech_0.008_4x_1	leech_0.008_8x_1	leech_0.01_1x_1	leech_0.01_2x_1	leech_0.01_4x_1	leech_0.01_8x_1	leech_0.02_1x_1	leech_0.02_2x_1	leech_0.02_4x_1	leech_0.02_8x_1	leech_0.0_1x_1	leech_0.0_2x_1	leech_0.0_4x_1	leech_0.0_8x_1	
leech_0.004_4x_1	0.0252349	0.0180418	0.0158751	0.0110828	0.0261805	0.0189485	0.0168608	0.0121168	0.0203524	0.0129156	0.0	0.0061414	0.0300495	0.0228613	0.0207986	0.0160367	0.0319576	0.0248912	0.0228255	0.0180654	0.0341139	0.0270605	0.0248714	0.0201446	0.0442101	0.0368109	0.034795	0.0301405	0.0242522	0.0169905	0.0149667	0.0101122	
leech_0.004_8x_1	0.0189448	0.0125703	0.0110574	0.00576843	0.0199857	0.0135539	0.0120954	0.00678455	0.0140188	0.00750038	0.0061414	0.0	0.0237979	0.0174729	0.0159982	0.0107478	0.0257715	0.0194132	0.0180084	0.012721	0.0278713	0.0216152	0.0201433	0.0148422	0.037925	0.0314687	0.0301533	0.0249441	0.018059	0.0115552	0.0101193	0.00475763	
leech_0.006_1x_1	0.0318152	0.027242	0.0271009	0.0208877	0.0329194	0.0281826	0.0281294	0.0218704	0.0346946	0.0300137	0.0300495	0.0237979	0.0	0.0204894	0.0201517	0.0140243	0.0387619	0.0340126	0.0339811	0.0277392	0.0405843	0.0361863	0.0360368	0.0298362	0.0506003	0.0461976	0.0457038	0.0397824	0.0309211	0.0262695	0.0261594	0.0199403	
leech_0.006_2x_1	0.0274036	0.0210979	0.0198733	0.0145376	0.028378	0.0221498	0.0208374	0.0154808	0.0303773	0.0239988	0.0228613	0.0174729	0.0204894	0.0	0.0128735	0.00756462	0.034	0.0279334	0.0267419	0.0213724	0.0362266	0.0300569	0.0288821	0.0235533	0.0459516	0.0399999	0.0387976	0.0334736	0.0265522	0.0202099	0.0189994	0.0135579	
leech_0.006_4x_1	0.0271147	0.0199684	0.0178357	0.0130662	0.0281903	0.0208824	0.0187864	0.0140298	0.0300897	0.0227639	0.0207986	0.0159982	0.0201517	0.0128735	0.0	0.00603144	0.0337328	0.0267609	0.0246778	0.0199518	0.0359817	0.0288211	0.0267645	0.0220153	0.0459287	0.0387774	0.0367341	0.0320673	0.0262316	0.0188802	0.0169072	0.0120574	
leech_0.006_8x_1	0.0209584	0.0145503	0.0130645	0.0078106	0.0219811	0.0154903	0.0140558	0.00880534	0.023917	0.0173839	0.0160367	0.0107478	0.0140243	0.00756462	0.00603144	0.0	0.0277695	0.0213793	0.0199998	0.0147234	0.0298791	0.0235048	0.0220895	0.0168059	0.039784	0.0334416	0.0320511	0.0268415	0.0201426	0.0135402	0.0121362	0.00680062	
leech_0.008_1x_1	0.0338065	0.0292066	0.0288971	0.0229284	0.0348225	0.0302021	0.030001	0.023928	0.0368181	0.0319461	0.0319576	0.0257715	0.0387619	0.034	0.0337328	0.0277695	0.0	0.0204651	0.0201543	0.0140512	0.0427623	0.0382805	0.0379759	0.0317957	0.0527134	0.0479514	0.0478462	0.0417689	0.0328138	0.0283	0.0279573	0.0219122	
leech_0.008_2x_1	0.0294137	0.0232077	0.0219661	0.0165047	0.0302639	0.0240811	0.0229209	0.0174958	0.032251	0.0260351	0.0248912	0.0194132	0.0340126	0.0279334	0.0267609	0.0213793	0.0204651	0.0	0.0129655	0.00759416	0.0380945	0.0320303	0.0309475	0.0255282	0.0480301	0.0419397	0.0408092	0.0355078	0.0283331	0.0221548	0.0210023	0.0155311	
leech_0.008_4x_1	0.0291528	0.021969	0.0198695	0.0150576	0.0300781	0.022833	0.0208006	0.0160685	0.0320419	0.0247637	0.0228255	0.0180084	0.0339811	0.0267419	0.0246778	0.0199998	0.0201543	0.0129655	0.0	0.00604477	0.0379983	0.030875	0.0288391	0.0241207	0.0478551	0.0408531	0.0386507	0.0340809	0.0281333	0.0209679	0.0189158	0.0140924	
leech_0.008_8x_1	0.0229523	0.0164889	0.0150799	0.00977936	0.0238824	0.0174434	0.0160866	0.0107875	0.0258639	0.0193518	0.0180654	0.012721	0.0277392	0.0213724	0.0199518	0.0147234	0.0140512	0.00759416	0.00604477	0.0	0.031845	0.0254959	0.0241199	0.0188326	0.0417234	0.0353144	0.0340759	0.0288281	0.021937	0.0155102	0.0141029	0.00879851	
leech_0.01_1x_1	0.0359281	0.0315976	0.0311777	0.0249623	0.036754	0.03232	0.0321916	0.025948	0.0388939	0.0339899	0.0341139	0.0278713	0.0405843	0.0362266	0.0359817	0.0298791	0.0427623	0.0380945	0.0379983	0.031845	0.0	0.0207125	0.02031	0.0141763	0.0544979	0.0501861	0.0499571	0.0439042	0.0350566	0.0304084	0.0302874	0.0240589	
leech_0.01_2x_1	0.0313866	0.0254661	0.0239847	0.0186043	0.0323505	0.0262148	0.0249358	0.0195797	0.0342973	0.0281101	0.0270605	0.0216152	0.0361863	0.0300569	0.0288211	0.0235048	0.0382805	0.0320303	0.030875	0.0254959	0.0207125	0.0	0.0129433	0.00760103	0.0502571	0.0439463	0.0427568	0.0375115	0.0305895	0.024249	0.0229643	0.0176039	
leech_0.01_4x_1	0.0313216	0.0241668	0.0219391	0.0172056	0.0322184	0.0249722	0.0228762	0.0181979	0.0341164	0.0268116	0.0248714	0.0201433	0.0360368	0.0288821	0.0267645	0.0220895	0.0379759	0.0309475	0.0288391	0.0241199	0.02031	0.0129433	0.0	0.006072	0.0501738	0.0427313	0.0406027	0.0360921	0.0303408	0.0230928	0.0209706	0.016274	
leech_0.01_8x_1	0.0250013	0.0187396	0.0171831	0.0118522	0.0259819	0.0195665	0.0181764	0.0128438	0.0279842	0.0214179	0.0201446	0.0148422	0.0298362	0.0235533	0.0220153	0.0168059	0.0317957	0.0255282	0.0241207	0.0188326	0.0141763	0.00760103	0.006072	0.0	0.0439463	0.0374704	0.0360879	0.0309178	0.0240771	0.0176016	0.0162075	0.0108863	
leech_0.02_1x_1	0.0460513	0.0413067	0.0411523	0.034984	0.0464714	0.0421633	0.042133	0.0359638	0.0487629	0.0441579	0.0442101	0.037925	0.0506003	0.0459516	0.0459287	0.039784	0.0527134	0.0480301	0.0478551	0.0417234	0.0544979	0.0502571	0.0501738	0.0439463	0.0	0.0205871	0.020357	0.0141635	0.0448156	0.0403416	0.0403267	0.0339925	
leech_0.02_2x_1	0.0415524	0.0353733	0.0339861	0.0286681	0.0422901	0.036041	0.0348853	0.0296188	0.0442372	0.0379983	0.0368109	0.0314687	0.0461976	0.0399999	0.0387774	0.0334416	0.0479514	0.0419397	0.0408531	0.0353144	0.0501861	0.0439463	0.0427313	0.0374704	0.0205871	0.0	0.0128965	0.0075855	0.0403317	0.0342041	0.0330171	0.0276277	
leech_0.02_4x_1	0.0413895	0.0341634	0.0318932	0.0272864	0.0421989	0.0348211	0.032857	0.0281758	0.0439961	0.0367327	0.034795	0.0301533	0.0457038	0.0387976	0.0367341	0.0320511	0.0478462	0.0408092	0.0386507	0.0340759	0.0499571	0.0427568	0.0406027	0.0360879	0.020357	0.0128965	0.0	0.00606025	0.040208	0.0330364	0.0309519	0.0262598	
leech_0.02_8x_1	0.0352397	0.0287624	0.0272152	0.0220039	0.0360106	0.0295382	0.02814	0.0229838	0.0379609	0.0314665	0.0301405	0.0249441	0.0397824	0.0334736	0.0320673	0.0268415	0.0417689	0.0355078	0.0340809	0.0288281	0.0439042	0.0375115	0.0360921	0.0309178	0.0141635	0.0075855	0.00606025	0.0	0.0341215	0.0275863	0.0262695	0.0209956	
leech_0.0_1x_1	0.0259107	0.0215038	0.0213593	0.0150522	0.0269252	0.0224778	0.0223323	0.0160074	0.0291609	0.0243226	0.0242522	0.018059	0.0309211	0.0265522	0.0262316	0.0201426	0.0328138	0.0283331	0.0281333	0.021937	0.0350566	0.0305895	0.0303408	0.0240771	0.0448156	0.0403317	0.040208	0.0341215	0.0	0.0204717	0.0203531	0.0140791	
leech_0.0_2x_1	0.0214643	0.0153003	0.0139543	0.00852479	0.0224858	0.0162746	0.0149604	0.0095589	0.0244118	0.018126	0.0169905	0.0115552	0.0262695	0.0202099	0.0188802	0.0135402	0.0283	0.0221548	0.0209679	0.0155102	0.0304084	0.024249	0.0230928	0.0176016	0.0403416	0.0342041	0.0330364	0.0275863	0.0204717	0.0	0.0129796	0.00756611	
leech_0.0_4x_1	0.0213689	0.0141024	0.0119456	0.00713869	0.022304	0.0150111	0.0129506	0.00813494	0.0242762	0.0168845	0.0149667	0.0101193	0.0261594	0.0189994	0.0169072	0.0121362	0.0279573	0.0210023	0.0189158	0.0141029	0.0302874	0.0229643	0.0209706	0.0162075	0.0403267	0.0330171	0.0309519	0.0262695	0.0203531	0.0129796	0.0	0.0061586	
leech_0.0_8x_1	0.0149816	0.0086237	0.00711472	0.00177981	0.0159931	0.00951616	0.00812904	0.00278379	0.0180004	0.0114323	0.0101122	0.00475763	0.0199403	0.0135579	0.0120574	0.00680062	0.0219122	0.0155311	0.0140924	0.00879851	0.0240589	0.0176039	0.016274	0.0108863	0.0339925	0.0276277	0.0262598	0.0209956	0.0140791	0.00756611	0.0061586	0.0	
