sample	SRR10727867	SRR10727874	SRR10727875	SRR7296837	SRR7296908	SRR7296922	SRR7296925	SRR7296926	SRR7296936	SRR7296939	SRR7296941	SRR7297019	SRR7297028	SRR7297029	SRR7297030	SRR7297031	SRR7297032	SRR7297033	SRR7297034	SRR7297035	SRR7297062	SRR7297120	SRR7297148	SRR7297180	SRR7297282	SRR7297335	SRR7297404	SRR7297609	SRR7297615	SRR7297630	SRR7297632	SRR7297637	SRR7297639	SRR7297640	SRR7297642	SRR7297643	SRR8201154	SRR8809771	SRR8810286	SRR9647357	SRR9647438	SRR9647439	SRR9647576
SRR7297029	0.0200319	0.0207298	0.0188507	0.0177352	0.0175674	0.0194455	0.0169802	0.0192272	0.0139148	0.0164504	0.0175534	0.0156638	0.0135544	0.0	0.0137675	0.0181497	0.0132503	0.0178437	0.0128761	0.015352	0.0180498	0.0174456	0.0177019	0.0175495	0.0175472	0.0230491	0.0170617	0.0160392	0.0160521	0.0172672	0.0161165	0.0174389	0.0162408	0.0178767	0.0176449	0.0169992	0.0185634	0.0232008	0.0191518	0.0163241	0.0216089	0.0201033	0.0185877
SRR7297030	0.0200383	0.0206454	0.0187528	0.0176095	0.0175646	0.0194872	0.017016	0.0190127	0.0141483	0.0164115	0.0174668	0.0157641	0.013763	0.0137675	0.0	0.0182269	0.0134207	0.0175713	0.0130756	0.0153931	0.0181457	0.017536	0.0176765	0.0175629	0.017801	0.0234571	0.0170465	0.0160958	0.0161904	0.0171486	0.0162595	0.017582	0.0164431	0.0179711	0.0177908	0.0170688	0.0185474	0.0234249	0.0192888	0.0163079	0.021662	0.019768	0.0185776
SRR7297031	0.021574	0.0209908	0.0190968	0.0177874	0.0178665	0.0188615	0.0161242	0.0190346	0.0172204	0.0165089	0.0173734	0.0158609	0.0178482	0.0181497	0.0182269	0.0	0.0174095	0.0177982	0.0173246	0.017059	0.0181069	0.0176551	0.0177488	0.0162808	0.0179144	0.0193945	0.0172182	0.011906	0.0133314	0.0174006	0.0149358	0.0146438	0.0194797	0.0149696	0.0135159	0.0129101	0.0188447	0.0250727	0.0209402	0.016132	0.0234671	0.0217237	0.0186709
SRR7297032	0.0194754	0.0201536	0.0183004	0.0170133	0.0168931	0.0187582	0.0164231	0.0185972	0.0136615	0.0157212	0.0168377	0.014944	0.0128354	0.0132503	0.0134207	0.0174095	0.0	0.0170836	0.0124913	0.0149334	0.0173978	0.0166845	0.0168231	0.0169862	0.0169542	0.022461	0.0165195	0.0153057	0.0156864	0.0167695	0.0157096	0.0170999	0.0159271	0.0174334	0.016918	0.0161878	0.0178146	0.0228806	0.0187301	0.0155936	0.0211224	0.0196506	0.0178522
SRR7297033	0.0213662	0.0169613	0.0152988	0.0128765	0.0134405	0.0177239	0.0180983	0.0149821	0.0168011	0.0120962	0.0180977	0.0133423	0.0173706	0.0178437	0.0175713	0.0177982	0.0170836	0.0	0.0169911	0.0175893	0.0182694	0.0150329	0.0134462	0.0158538	0.0152925	0.0226863	0.0174072	0.0156613	0.0167154	0.0176579	0.016977	0.0182403	0.0191542	0.018516	0.0171623	0.0166291	0.0177211	0.0248072	0.0207345	0.0129361	0.0230483	0.021121	0.0146902
SRR7297034	0.0190833	0.0199608	0.0180044	0.0168985	0.0168296	0.0186745	0.0161309	0.0183466	0.0132438	0.0156698	0.0166291	0.014858	0.0128176	0.0128761	0.0130756	0.0173246	0.0124913	0.0169911	0.0	0.0145734	0.0170803	0.0166127	0.0168043	0.0167331	0.0167502	0.0222809	0.0161935	0.0150901	0.0151944	0.0165031	0.0151086	0.0165729	0.0155326	0.0169737	0.0167888	0.0160434	0.0177908	0.0224274	0.0182741	0.01517	0.0208006	0.0191298	0.01772
SRR7297035	0.0198295	0.0198473	0.0179035	0.0174813	0.0173917	0.019062	0.0162267	0.0184129	0.0127092	0.0163581	0.0169142	0.0156547	0.0153471	0.015352	0.0153931	0.017059	0.0149334	0.0175893	0.0145734	0.0	0.0183829	0.0173745	0.0174584	0.0176365	0.0175971	0.0220195	0.0172573	0.0147992	0.0151013	0.0172799	0.0158436	0.016441	0.0155097	0.0169634	0.0165332	0.0158289	0.0191065	0.0232448	0.0191463	0.0153738	0.0215636	0.0199269	0.0176461
SRR7297062	0.0210823	0.0202658	0.018387	0.0176731	0.0173568	0.02023	0.0140613	0.0185503	0.0169434	0.0171322	0.0184387	0.0163691	0.0174045	0.0180498	0.0181457	0.0181069	0.0173978	0.0182694	0.0170803	0.0183829	0.0	0.01807	0.0176957	0.0168861	0.0179384	0.0221613	0.0129694	0.0156477	0.0142579	0.0137791	0.0154436	0.015761	0.0193846	0.0161992	0.0174724	0.0167288	0.0168743	0.024085	0.0200782	0.0164152	0.0227632	0.021196	0.0177386
SRR7297120	0.0209079	0.0181087	0.0164346	0.0145428	0.0146097	0.0163236	0.0171721	0.0166531	0.0160552	0.0136356	0.0174456	0.0119761	0.0168108	0.0174456	0.017536	0.0176551	0.0166845	0.0150329	0.0166127	0.0173745	0.01807	0.0	0.0146352	0.0158797	0.0136534	0.0221979	0.0170193	0.0154267	0.0164741	0.0176292	0.0166371	0.01799	0.018888	0.0183583	0.0173296	0.0166419	0.0178112	0.024074	0.0199691	0.0138705	0.022537	0.020918	0.0160167
SRR7297148	0.0211278	0.0167416	0.0150227	0.0130096	0.0125957	0.017297	0.017046	0.0152507	0.0162075	0.0122649	0.0181793	0.0129131	0.016755	0.0177019	0.0176765	0.0177488	0.0168231	0.0134462	0.0168043	0.0174584	0.0176957	0.0146352	0.0	0.0147796	0.0146907	0.0219811	0.0163064	0.0154416	0.016379	0.0167	0.016547	0.0180147	0.0190584	0.0184652	0.0172568	0.0165761	0.0169337	0.0242011	0.0201342	0.0130019	0.0228174	0.0210979	0.0146102
SRR7297180	0.0212049	0.0189509	0.0170885	0.015322	0.0147334	0.0176692	0.0162397	0.0161278	0.0163738	0.0132316	0.0172645	0.0142026	0.0169938	0.0175495	0.0175629	0.0162808	0.0169862	0.0158538	0.0167331	0.0176365	0.0168861	0.0158797	0.0147796	0.0	0.0159542	0.0195321	0.0156377	0.0140134	0.0150275	0.0158467	0.0153318	0.0165427	0.0176708	0.0168964	0.0158147	0.0151397	0.0161051	0.0244522	0.020327	0.0139302	0.0229658	0.0214124	0.0167609
SRR7297282	0.0207045	0.0181364	0.0163764	0.0142381	0.0142478	0.0164673	0.0172045	0.0166196	0.0160907	0.0138471	0.0175983	0.012161	0.0166845	0.0175472	0.017801	0.0179144	0.0169542	0.0152925	0.0167502	0.0175971	0.0179384	0.0136534	0.0146907	0.0159542	0.0	0.021237	0.0168006	0.0155331	0.0165962	0.017809	0.0166738	0.0182043	0.0190645	0.0185278	0.0174807	0.0168511	0.0178431	0.0230123	0.0193908	0.0146831	0.022265	0.0206096	0.0159721
SRR7297335	0.0255086	0.0249631	0.0231003	0.0212658	0.0213097	0.0232638	0.0204179	0.0222953	0.0215852	0.0200139	0.0222152	0.0204829	0.0218987	0.0230491	0.0234571	0.0193945	0.022461	0.0226863	0.0222809	0.0220195	0.0221613	0.0221979	0.0219811	0.0195321	0.021237	0.0	0.0207812	0.0171349	0.0183958	0.0219469	0.0197667	0.0199205	0.0232221	0.0203198	0.018963	0.018457	0.0218117	0.0273106	0.0239752	0.0205851	0.0269845	0.025439	0.022801
SRR7297404	0.019806	0.0192604	0.0172546	0.0163581	0.0157525	0.0192974	0.0125928	0.0174111	0.0159644	0.0162642	0.0174936	0.0155162	0.0162366	0.0170617	0.0170465	0.0172182	0.0165195	0.0174072	0.0161935	0.0172573	0.0129694	0.0170193	0.0163064	0.0156377	0.0168006	0.0207812	0.0	0.0146968	0.0134045	0.0124123	0.0145287	0.0149705	0.0184223	0.0153748	0.0166424	0.0159639	0.0154376	0.0225341	0.0186596	0.0155436	0.021447	0.0198797	0.0167277
SRR7297609	0.0191444	0.0185456	0.0165983	0.0154252	0.0154242	0.0166233	0.0138052	0.0169309	0.0148441	0.014197	0.0149951	0.0135965	0.0154074	0.0160392	0.0160958	0.011906	0.0153057	0.0156613	0.0150901	0.0147992	0.0156477	0.0154267	0.0154416	0.0140134	0.0155331	0.0171349	0.0146968	0.0	0.0110798	0.0150135	0.0125603	0.0125623	0.0173092	0.0129135	0.0114342	0.0108318	0.0164778	0.0225458	0.0184346	0.0138583	0.0210179	0.0192937	0.0162304
SRR7297615	0.019524	0.0182805	0.0163696	0.0165042	0.0163885	0.0175125	0.0124739	0.0167154	0.0152154	0.0152286	0.0154997	0.0147206	0.0159394	0.0160521	0.0161904	0.0133314	0.0156864	0.0167154	0.0151944	0.0151013	0.0142579	0.0164741	0.016379	0.0150275	0.0165962	0.0183958	0.0134045	0.0110798	0.0	0.0135858	0.0110151	0.0109264	0.0176151	0.0112244	0.012726	0.0121768	0.0160146	0.0228926	0.0187414	0.0137742	0.0213138	0.0195929	0.0160305
SRR7297630	0.0205033	0.0194741	0.0176028	0.0171486	0.0165692	0.0195221	0.0130413	0.0178328	0.0163111	0.0164446	0.0178175	0.0159741	0.0168183	0.0172672	0.0171486	0.0174006	0.0167695	0.0176579	0.0165031	0.0172799	0.0137791	0.0176292	0.0167	0.0158467	0.017809	0.0219469	0.0124123	0.0150135	0.0135858	0.0	0.0148456	0.015212	0.018805	0.0154833	0.0168726	0.0161118	0.0161371	0.0238503	0.0196922	0.0158198	0.022257	0.0205824	0.0172254
SRR7297632	0.0196494	0.0188856	0.0169878	0.0165687	0.0165681	0.0177188	0.0136815	0.0172838	0.0156663	0.0155276	0.0163058	0.0149532	0.0158314	0.0161165	0.0162595	0.0149358	0.0157096	0.016977	0.0151086	0.0158436	0.0154436	0.0166371	0.016547	0.0153318	0.0166738	0.0197667	0.0145287	0.0125603	0.0110151	0.0148456	0.0	0.0124189	0.0176483	0.0128404	0.0143516	0.0136905	0.0167572	0.0231789	0.0189933	0.0141993	0.0215121	0.0198982	0.01661
SRR7297637	0.0209524	0.0199601	0.0180274	0.0181329	0.0180366	0.0190073	0.0139379	0.0183536	0.0167722	0.0168759	0.0170596	0.0162298	0.0174874	0.0174389	0.017582	0.0146438	0.0170999	0.0182403	0.0165729	0.016441	0.015761	0.01799	0.0180147	0.0165427	0.0182043	0.0199205	0.0149705	0.0125623	0.0109264	0.015212	0.0124189	0.0	0.0189957	0.0125874	0.0141874	0.0135468	0.017488	0.0244352	0.0202313	0.0152797	0.0227966	0.0210762	0.0176996
SRR7297639	0.0212679	0.0218859	0.0199793	0.0192444	0.0191145	0.0211537	0.018532	0.0187726	0.0142839	0.0165708	0.0185497	0.0170912	0.0161304	0.0162408	0.0164431	0.0194797	0.0159271	0.0191542	0.0155326	0.0155097	0.0193846	0.018888	0.0190584	0.0176708	0.0190645	0.0232221	0.0184223	0.0173092	0.0176151	0.018805	0.0176483	0.0189957	0.0	0.019191	0.0189249	0.0181613	0.01848	0.0246338	0.020591	0.0156648	0.0230108	0.0213827	0.0194859
SRR7297640	0.0212823	0.0204172	0.0184546	0.0185705	0.0185373	0.0192487	0.0143679	0.018754	0.0170568	0.0173031	0.0174395	0.016618	0.0177551	0.0178767	0.0179711	0.0149696	0.0174334	0.018516	0.0169737	0.0169634	0.0161992	0.0183583	0.0184652	0.0168964	0.0185278	0.0203198	0.0153748	0.0129135	0.0112244	0.0154833	0.0128404	0.0125874	0.019191	0.0	0.0145372	0.0138399	0.0177845	0.0248344	0.0206719	0.0157333	0.0231192	0.0214214	0.0180331
SRR7297642	0.0210701	0.020521	0.0185302	0.017302	0.0173291	0.0184317	0.0156618	0.018733	0.0166366	0.0159833	0.0167673	0.0154401	0.0173628	0.0176449	0.0177908	0.0135159	0.016918	0.0171623	0.0167888	0.0165332	0.0174724	0.0173296	0.0172568	0.0158147	0.0174807	0.018963	0.0166424	0.0114342	0.012726	0.0168726	0.0143516	0.0141874	0.0189249	0.0145372	0.0	0.012459	0.0183314	0.0246232	0.0204218	0.0157459	0.0228486	0.021166	0.0181503
SRR7297643	0.0203368	0.0197965	0.0178283	0.0166674	0.0166712	0.0178067	0.0149807	0.0180688	0.015921	0.0152316	0.0160531	0.014732	0.0165559	0.0169992	0.0170688	0.0129101	0.0161878	0.0166291	0.0160434	0.0158289	0.0167288	0.0166419	0.0165761	0.0151397	0.0168511	0.018457	0.0159639	0.0108318	0.0121768	0.0161118	0.0136905	0.0135468	0.0181613	0.0138399	0.012459	0.0	0.0176342	0.0238855	0.0197168	0.0149204	0.0222094	0.0204756	0.0174696
SRR8201154	0.0213682	0.0202625	0.018377	0.0170683	0.0165052	0.0198861	0.0163523	0.0170677	0.0179276	0.0151587	0.0190444	0.0160557	0.017822	0.0185634	0.0185474	0.0188447	0.0178146	0.0177211	0.0177908	0.0191065	0.0168743	0.0178112	0.0169337	0.0161051	0.0178431	0.0218117	0.0154376	0.0164778	0.0160146	0.0161371	0.0167572	0.017488	0.01848	0.0177845	0.0183314	0.0176342	0.0	0.0243973	0.0204008	0.0148212	0.0229456	0.0214096	0.0177726
SRR8809771	0.0192211	0.0263659	0.0244829	0.0231327	0.0231622	0.0261182	0.0228003	0.024911	0.0219868	0.0232236	0.0243982	0.0224756	0.0223315	0.0232008	0.0234249	0.0250727	0.0228806	0.0248072	0.0224274	0.0232448	0.024085	0.024074	0.0242011	0.0244522	0.0230123	0.0273106	0.0225341	0.0225458	0.0228926	0.0238503	0.0231789	0.0244352	0.0246338	0.0248344	0.0246232	0.0238855	0.0243973	0.0	0.0171294	0.0232145	0.0204061	0.0191928	0.0242162
SRR8810286	0.0153678	0.0224129	0.020523	0.0193989	0.0193592	0.022081	0.0188026	0.0208857	0.0179075	0.0191683	0.0202515	0.0183378	0.0183466	0.0191518	0.0192888	0.0209402	0.0187301	0.0207345	0.0182741	0.0191463	0.0200782	0.0199691	0.0201342	0.020327	0.0193908	0.0239752	0.0186596	0.0184346	0.0187414	0.0196922	0.0189933	0.0202313	0.020591	0.0206719	0.0204218	0.0197168	0.0204008	0.0171294	0.0	0.0185717	0.0166642	0.0153304	0.0202495
SRR9647357	0.0190608	0.0131563	0.0112424	0.0132825	0.0135499	0.0164926	0.0158385	0.00993239	0.0143707	0.0104825	0.0151617	0.0119942	0.0159951	0.0163241	0.0163079	0.016132	0.0155936	0.0129361	0.01517	0.0153738	0.0164152	0.0138705	0.0130019	0.0139302	0.0146831	0.0205851	0.0155436	0.0138583	0.0137742	0.0158198	0.0141993	0.0152797	0.0156648	0.0157333	0.0157459	0.0149204	0.0148212	0.0232145	0.0185717	0.0	0.0209207	0.0190864	0.0108079
SRR9647438	0.0178152	0.0250062	0.0232388	0.0222058	0.0221634	0.0245614	0.0214518	0.0235641	0.0204467	0.0217617	0.0227721	0.0209045	0.0209355	0.0216089	0.021662	0.0234671	0.0211224	0.0230483	0.0208006	0.0215636	0.0227632	0.022537	0.0228174	0.0229658	0.022265	0.0269845	0.021447	0.0210179	0.0213138	0.022257	0.0215121	0.0227966	0.0230108	0.0231192	0.0228486	0.0222094	0.0229456	0.0204061	0.0166642	0.0209207	0.0	0.0178853	0.0229681
SRR9647439	0.0165517	0.0231796	0.0214048	0.0202456	0.0205672	0.023004	0.0197838	0.0217083	0.0188026	0.0197534	0.0209517	0.0192377	0.0194113	0.0201033	0.019768	0.0217237	0.0196506	0.021121	0.0191298	0.0199269	0.021196	0.020918	0.0210979	0.0214124	0.0206096	0.025439	0.0198797	0.0192937	0.0195929	0.0205824	0.0198982	0.0210762	0.0213827	0.0214214	0.021166	0.0204756	0.0214096	0.0191928	0.0153304	0.0190864	0.0178853	0.0	0.0212083
SRR9647576	0.0212905	0.0145358	0.01281	0.0140512	0.0142603	0.0188591	0.0176669	0.0127669	0.0166573	0.0137173	0.0175724	0.0142556	0.0179734	0.0185877	0.0185776	0.0186709	0.0178522	0.0146902	0.01772	0.0176461	0.0177386	0.0160167	0.0146102	0.0167609	0.0159721	0.022801	0.0167277	0.0162304	0.0160305	0.0172254	0.01661	0.0176996	0.0194859	0.0180331	0.0181503	0.0174696	0.0177726	0.0242162	0.0202495	0.0108079	0.0229681	0.0212083	0.0
