sample	SRR10727867	SRR10727874	SRR10727875	SRR7296837	SRR7296908	SRR7296922	SRR7296925	SRR7296926	SRR7296936	SRR7296939	SRR7296941	SRR7297019	SRR7297028	SRR7297029	SRR7297030	SRR7297031	SRR7297032	SRR7297033	SRR7297034	SRR7297035	SRR7297062	SRR7297120	SRR7297148	SRR7297180	SRR7297282	SRR7297335	SRR7297404	SRR7297609	SRR7297615	SRR7297630	SRR7297632	SRR7297637	SRR7297639	SRR7297640	SRR7297642	SRR7297643	SRR8201154	SRR8809771	SRR8810286	SRR9647357	SRR9647438	SRR9647439	SRR9647576
SRR7296941	0.0207171	0.019586	0.0179013	0.0125728	0.0127677	0.018748	0.0168964	0.0180746	0.0156462	0.0160866	0.0	0.0150527	0.016918	0.0167256	0.0165565	0.0165089	0.0158919	0.0173712	0.0160675	0.0162356	0.0183683	0.0169461	0.0178784	0.016836	0.0114563	0.0125262	0.013114	0.0143256	0.0149884	0.0169282	0.0156081	0.0164546	0.0175109	0.0166515	0.0159547	0.0150367	0.0181683	0.0139715	0.013977	0.0130886	0.022283	0.0210748	0.0143762
SRR7297019	0.0188206	0.016322	0.0147415	0.00786622	0.00794746	0.0137931	0.0151539	0.0146296	0.0138453	0.0112753	0.0150527	0.0	0.0148145	0.0149363	0.0147958	0.0151368	0.0139565	0.0125183	0.0142811	0.0148844	0.0162221	0.0114656	0.0127774	0.0138047	0.00617502	0.0110745	0.011237	0.0129143	0.0139756	0.0149686	0.0140604	0.0154664	0.0159644	0.0156688	0.0145758	0.0136419	0.0153432	0.0122029	0.0122579	0.0101161	0.0203335	0.0192364	0.0111204
SRR7297028	0.0193135	0.0202417	0.01859	0.012544	0.012495	0.0181567	0.0162086	0.0187002	0.0136356	0.0157091	0.016918	0.0148145	0.0	0.0130954	0.0132208	0.0172887	0.0122314	0.0169602	0.0125154	0.0148926	0.0175304	0.0166403	0.0168748	0.0169715	0.0115466	0.013511	0.0128011	0.0151856	0.0156975	0.0162246	0.0154237	0.0171136	0.0154982	0.017339	0.0167732	0.0159042	0.0172733	0.0130967	0.0131114	0.0145085	0.0206712	0.019645	0.0156392
SRR7297029	0.0193481	0.0203361	0.0187008	0.0125382	0.0123839	0.0183056	0.0163942	0.018763	0.0134295	0.0157641	0.0167256	0.0149363	0.0130954	0.0	0.0128201	0.0173175	0.0122171	0.017071	0.0122338	0.014525	0.0176765	0.016763	0.0172397	0.0170378	0.0114141	0.0134247	0.0125619	0.0152512	0.0153313	0.0162298	0.0152242	0.0167561	0.0151783	0.0168937	0.0167026	0.0158365	0.017559	0.012829	0.0128646	0.0142686	0.020816	0.0197718	0.0152527
SRR7297030	0.0192284	0.0201465	0.0184877	0.012003	0.0120344	0.0183179	0.0162662	0.0184965	0.0134713	0.0155306	0.0165565	0.0147958	0.0132208	0.0128201	0.0	0.0173451	0.012222	0.0166627	0.0122763	0.014386	0.017685	0.0166477	0.0171114	0.0170106	0.0112554	0.0133659	0.0122812	0.0152821	0.0153126	0.0160403	0.0151505	0.016739	0.0152752	0.0169034	0.0167069	0.0158319	0.0174896	0.0124855	0.0125536	0.0139993	0.0206759	0.0195109	0.0150702
SRR7297031	0.0210314	0.0205105	0.018781	0.0124309	0.0124718	0.0178323	0.0155421	0.0185474	0.0165665	0.0158152	0.0165089	0.0151368	0.0172887	0.0173175	0.0173451	0.0	0.0163481	0.0169575	0.0166036	0.0162558	0.0177324	0.0170961	0.0173834	0.0157651	0.0116265	0.00959937	0.0125532	0.0112658	0.012671	0.0162257	0.0140161	0.014096	0.0183355	0.0142395	0.0127618	0.011926	0.0178733	0.0144551	0.0144785	0.0139602	0.0225231	0.0214927	0.0152708
SRR7297032	0.0186757	0.019466	0.0178454	0.0113816	0.0113299	0.0174451	0.0155761	0.017891	0.0128345	0.0147467	0.0158919	0.0139565	0.0122314	0.0122171	0.012222	0.0163481	0.0	0.0159695	0.011475	0.0139148	0.0169191	0.0158695	0.0162563	0.0162605	0.0103533	0.0124731	0.0116438	0.0142653	0.0146949	0.0154287	0.0145734	0.0161294	0.0146225	0.0163194	0.0157686	0.0149002	0.0166398	0.0119773	0.0120243	0.0132782	0.0201775	0.0191267	0.0142192
SRR7297033	0.0208454	0.0166201	0.0151105	0.00750691	0.00807732	0.0166291	0.0174718	0.0145979	0.016179	0.0113947	0.0173712	0.0125183	0.0169602	0.017071	0.0166627	0.0169575	0.0159695	0.0	0.016333	0.0168129	0.0180423	0.0144701	0.0132264	0.01532	0.00907022	0.012986	0.012821	0.0148882	0.0158996	0.0166047	0.0159731	0.0173834	0.0180015	0.017507	0.0163644	0.0154203	0.0168108	0.0141635	0.0142072	0.0108594	0.0222787	0.0209005	0.0112516
SRR7297034	0.018742	0.0196953	0.0180348	0.0118307	0.0116985	0.0177658	0.0156718	0.0180469	0.0129161	0.0150649	0.0160675	0.0142811	0.0125154	0.0122338	0.0122763	0.0166036	0.011475	0.016333	0.0	0.0139493	0.0169949	0.0161216	0.0166212	0.0164731	0.0107033	0.0127943	0.0118801	0.0145682	0.0146414	0.0155901	0.0145311	0.0160634	0.0146371	0.0163137	0.0159844	0.0151173	0.0169207	0.012135	0.0121663	0.0132873	0.0202112	0.0191487	0.0144532
SRR7297035	0.0193024	0.0194641	0.0177897	0.0121569	0.0120848	0.0179476	0.0156417	0.0179745	0.0121976	0.0155716	0.0162356	0.0148844	0.0148926	0.014525	0.014386	0.0162558	0.0139148	0.0168129	0.0139493	0.0	0.017943	0.0166818	0.0170432	0.0171442	0.0113253	0.0123267	0.0127555	0.014152	0.0145024	0.0162772	0.015043	0.0158563	0.0144313	0.0161242	0.0156422	0.0148083	0.0181139	0.0126999	0.0127939	0.0133755	0.0207939	0.0197749	0.0143428
SRR7297062	0.0211081	0.0205125	0.0188392	0.0135814	0.0132642	0.0195897	0.014023	0.0187259	0.0170487	0.0170269	0.0183683	0.0162221	0.0175304	0.0176765	0.017685	0.0177324	0.0169191	0.0180423	0.0169949	0.017943	0.0	0.0179659	0.0178779	0.0169488	0.0129937	0.0139783	0.0095877	0.0155286	0.0141855	0.0133349	0.0151807	0.0156935	0.0187672	0.0158568	0.0171371	0.016297	0.0164962	0.0149522	0.0149156	0.0150154	0.0225751	0.0215066	0.0156743
SRR7297120	0.0204421	0.0181237	0.0165364	0.00980998	0.0098288	0.0154089	0.016843	0.0164889	0.015755	0.0132273	0.0169461	0.0114656	0.0166403	0.016763	0.0166477	0.0170961	0.0158695	0.0144701	0.0161216	0.0166818	0.0179659	0.0	0.0145904	0.0156643	0.00812284	0.0131602	0.0131312	0.014905	0.015967	0.0167791	0.0159839	0.0173795	0.0178784	0.0176005	0.0165216	0.0156382	0.0170836	0.0140901	0.0141593	0.0121488	0.0219398	0.0209005	0.0131502
SRR7297148	0.0210653	0.0170536	0.0155022	0.00867002	0.00828408	0.0166254	0.0170656	0.0154793	0.0161821	0.0121618	0.0178784	0.0127774	0.0168748	0.0172397	0.0171114	0.0173834	0.0162563	0.0132264	0.0166212	0.0170432	0.0178779	0.0145904	0.0	0.0148959	0.00944225	0.013408	0.0127593	0.0151744	0.0161025	0.0162065	0.016163	0.0176793	0.0182671	0.0178841	0.0167657	0.0158568	0.0165269	0.0146546	0.0147168	0.0115252	0.0224639	0.0214421	0.0121545
SRR7297180	0.0210816	0.0188995	0.0172959	0.0107556	0.0101332	0.0170144	0.0161263	0.0161273	0.0162954	0.0130276	0.016836	0.0138047	0.0169715	0.0170378	0.0170106	0.0157651	0.0162605	0.01532	0.0164731	0.0171442	0.0169488	0.0156643	0.0148959	0.0	0.0103823	0.010763	0.0118383	0.0135867	0.0146438	0.0152713	0.0148806	0.0161299	0.0169007	0.0163173	0.0152189	0.0142677	0.0156995	0.0146954	0.0147358	0.0122281	0.0225407	0.0214393	0.0140403
SRR7297282	0.0157217	0.0131299	0.0114839	0.00389683	0.00389751	0.0105665	0.0118263	0.0113253	0.0103772	0.00780544	0.0114563	0.00617502	0.0115466	0.0114141	0.0112554	0.0116265	0.0103533	0.00907022	0.0107033	0.0113253	0.0129937	0.00812284	0.00944225	0.0103823	0.0	0.00707755	0.0071228	0.00937074	0.0103115	0.0115505	0.0105423	0.0119216	0.0125465	0.0120356	0.0110306	0.0100654	0.0120316	0.0082822	0.00828565	0.00600403	0.0173989	0.0162335	0.00678202
SRR7297335	0.0175472	0.016716	0.0149811	0.00775126	0.00779998	0.0139811	0.0117087	0.013807	0.0125499	0.0106303	0.0125262	0.0110745	0.013511	0.0134247	0.0133659	0.00959937	0.0124731	0.012986	0.0127943	0.0123267	0.0139783	0.0131602	0.013408	0.010763	0.00707755	0.0	0.00780483	0.00746808	0.00862852	0.0122767	0.0100859	0.0101389	0.0132399	0.010278	0.00901237	0.0081399	0.0128718	0.00997705	0.00995664	0.00824524	0.0192364	0.018126	0.0103068
SRR7297404	0.0165649	0.0159067	0.0141281	0.00741254	0.00692016	0.0150561	0.00895869	0.0138552	0.0119962	0.0118909	0.013114	0.011237	0.0128011	0.0125619	0.0122812	0.0125532	0.0116438	0.012821	0.0118801	0.0127555	0.0095877	0.0131312	0.0127593	0.0118383	0.0071228	0.00780483	0.0	0.0103007	0.0088895	0.00796524	0.010048	0.010512	0.0136387	0.0105025	0.0118657	0.0109752	0.01137	0.00901039	0.00897086	0.00889081	0.0183132	0.0171524	0.00914727
SRR7297609	0.0188923	0.0182776	0.0165676	0.0101806	0.0102081	0.015697	0.0133782	0.0165994	0.0144159	0.0136343	0.0143256	0.0129143	0.0151856	0.0152512	0.0152821	0.0112658	0.0142653	0.0148882	0.0145682	0.014152	0.0155286	0.014905	0.0151744	0.0135867	0.00937074	0.00746808	0.0103007	0.0	0.0105003	0.0140343	0.0118622	0.0119432	0.0162371	0.0121225	0.0106915	0.00982287	0.0156658	0.0121931	0.0122127	0.0118081	0.0204572	0.0193574	0.0129169
SRR7297615	0.019134	0.0180792	0.0164063	0.0111652	0.0111169	0.0166813	0.0120792	0.0164657	0.0147686	0.0145942	0.0149884	0.0139756	0.0156975	0.0153313	0.0153126	0.012671	0.0146949	0.0158996	0.0146414	0.0145024	0.0141855	0.015967	0.0161025	0.0146438	0.0103115	0.00862852	0.0088895	0.0105003	0.0	0.0127462	0.0102418	0.0104141	0.0165999	0.0105288	0.0119745	0.0112118	0.0150964	0.0123546	0.012339	0.0116234	0.0206905	0.0195766	0.0126551
SRR7297630	0.0198041	0.0189885	0.0173036	0.0118093	0.0113449	0.0182473	0.0124313	0.0172353	0.0156101	0.0154545	0.0169282	0.0149686	0.0162246	0.0162298	0.0160403	0.0162257	0.0154287	0.0166047	0.0155901	0.0162772	0.0133349	0.0167791	0.0162065	0.0152713	0.0115505	0.0122767	0.00796524	0.0140343	0.0127462	0.0	0.0137603	0.0142616	0.0173834	0.0144364	0.0156603	0.0147853	0.015112	0.0133135	0.0132912	0.0134269	0.021331	0.0202242	0.0138669
SRR7297632	0.0192235	0.0184564	0.0168183	0.0113982	0.0113184	0.0166648	0.0130873	0.0168457	0.0151412	0.0147348	0.0156081	0.0140604	0.0154237	0.0152242	0.0151505	0.0140161	0.0145734	0.0159731	0.0145311	0.015043	0.0151807	0.0159839	0.016163	0.0148806	0.0105423	0.0100859	0.010048	0.0118622	0.0102418	0.0137603	0.0	0.0117459	0.0165957	0.0118981	0.0134001	0.0125349	0.0157207	0.0126555	0.0126836	0.0121059	0.0208133	0.0196928	0.0133008
SRR7297637	0.0204612	0.0194978	0.017887	0.012799	0.0127294	0.0179138	0.0135805	0.0179047	0.0162574	0.0162034	0.0164546	0.0154664	0.0171136	0.0167561	0.016739	0.014096	0.0161294	0.0173834	0.0160634	0.0158563	0.0156935	0.0173795	0.0176793	0.0161299	0.0119216	0.0101389	0.010512	0.0119432	0.0104141	0.0142616	0.0117459	0.0	0.0178995	0.0118933	0.0134352	0.0125686	0.0164978	0.0138331	0.0138574	0.013279	0.0220252	0.020922	0.0143001
SRR7297639	0.02041	0.0210416	0.019345	0.0135654	0.0134638	0.0195634	0.0175293	0.0182002	0.0135026	0.0156347	0.0175109	0.0159644	0.0154982	0.0151783	0.0152752	0.0183355	0.0146225	0.0180015	0.0146371	0.0144313	0.0187672	0.0178784	0.0182671	0.0169007	0.0125465	0.0132399	0.0136387	0.0162371	0.0165999	0.0173834	0.0165957	0.0178995	0.0	0.0181058	0.0176804	0.0168592	0.017307	0.0138611	0.0139393	0.0135194	0.0218682	0.0208602	0.0158177
SRR7297640	0.0207391	0.0197673	0.0181416	0.0129344	0.0128701	0.0181706	0.0137343	0.0181225	0.0163989	0.0163377	0.0166515	0.0156688	0.017339	0.0168937	0.0169034	0.0142395	0.0163194	0.017507	0.0163137	0.0161242	0.0158568	0.0176005	0.0178841	0.0163173	0.0120356	0.010278	0.0105025	0.0121225	0.0105288	0.0144364	0.0118981	0.0118933	0.0181058	0.0	0.0135819	0.0127715	0.0167738	0.0139634	0.0140143	0.0133878	0.0222773	0.0212186	0.0144308
SRR7297642	0.0204743	0.0198689	0.0182287	0.0118482	0.0118244	0.017265	0.0149753	0.0182823	0.0159962	0.0151763	0.0159547	0.0145758	0.0167732	0.0167026	0.0167069	0.0127618	0.0157686	0.0163644	0.0159844	0.0156422	0.0171371	0.0165216	0.0167657	0.0152189	0.0110306	0.00901237	0.0118657	0.0106915	0.0119745	0.0156603	0.0134001	0.0134352	0.0176804	0.0135819	0.0	0.0113338	0.0172821	0.0137702	0.0138349	0.0135983	0.0219405	0.0208669	0.0146074
SRR7297643	0.0196431	0.0189503	0.0173153	0.0108064	0.0108508	0.0164373	0.0141327	0.0173329	0.0151495	0.0142367	0.0150367	0.0136419	0.0159042	0.0158365	0.0158319	0.011926	0.0149002	0.0154203	0.0151173	0.0148083	0.016297	0.0156382	0.0158568	0.0142677	0.0100654	0.0081399	0.0109752	0.00982287	0.0112118	0.0147853	0.0125349	0.0125686	0.0168592	0.0127715	0.0113338	0.0	0.0163733	0.0128379	0.0128757	0.012428	0.0212425	0.020064	0.0135207
SRR8201154	0.0207618	0.0197952	0.0180884	0.0122375	0.0117336	0.0187564	0.015834	0.0167711	0.0172402	0.0145621	0.0181683	0.0153432	0.0172733	0.017559	0.0174896	0.0178733	0.0166398	0.0168108	0.0169207	0.0181139	0.0164962	0.0170836	0.0165269	0.0156995	0.0120316	0.0128718	0.01137	0.0156658	0.0150964	0.015112	0.0157207	0.0164978	0.017307	0.0167738	0.0172821	0.0163733	0.0	0.0144855	0.0145381	0.0129694	0.0221634	0.0211305	0.0148806
SRR8809771	0.0104472	0.0173329	0.0155926	0.00901567	0.0090378	0.0159496	0.0132481	0.0154148	0.0121059	0.0129182	0.0139715	0.0122029	0.0130967	0.012829	0.0124855	0.0144551	0.0119773	0.0141635	0.012135	0.0126999	0.0149522	0.0140901	0.0146546	0.0146954	0.0082822	0.00997705	0.00901039	0.0121931	0.0123546	0.0133135	0.0126555	0.0138331	0.0138611	0.0139634	0.0137702	0.0128379	0.0144855	0.0	0.00262227	0.00985358	0.0120727	0.0109839	0.0111694
SRR8810286	0.0104395	0.0173861	0.0155971	0.00897152	0.00903086	0.015988	0.0132951	0.0154644	0.0121168	0.0129664	0.013977	0.0122579	0.0131114	0.0128646	0.0125536	0.0144785	0.0120243	0.0142072	0.0121663	0.0127939	0.0149156	0.0141593	0.0147168	0.0147358	0.00828565	0.00995664	0.00897086	0.0122127	0.012339	0.0132912	0.0126836	0.0138574	0.0139393	0.0140143	0.0138349	0.0128757	0.0145381	0.00262227	0.0	0.00983368	0.0120477	0.0109654	0.0111717
SRR9647357	0.0175165	0.01168	0.00988365	0.00565969	0.00604237	0.0142616	0.0139961	0.00846622	0.0126521	0.0085283	0.0130886	0.0101161	0.0145085	0.0142686	0.0139993	0.0139602	0.0132782	0.0108594	0.0132873	0.0133755	0.0150154	0.0121488	0.0115252	0.0122281	0.00600403	0.00824524	0.00889081	0.0118081	0.0116234	0.0134269	0.0121059	0.013279	0.0135194	0.0133878	0.0135983	0.012428	0.0129694	0.00985358	0.00983368	0.0	0.0192512	0.0179241	0.00520222
SRR9647438	0.0175814	0.0247842	0.0231418	0.0182829	0.0182601	0.0235317	0.0210334	0.0231652	0.0201355	0.0210762	0.022283	0.0203335	0.0206712	0.020816	0.0206759	0.0225231	0.0201775	0.0222787	0.0202112	0.0207939	0.0225751	0.0219398	0.0224639	0.0225407	0.0173989	0.0192364	0.0183132	0.0204572	0.0206905	0.021331	0.0208133	0.0220252	0.0218682	0.0222773	0.0219405	0.0212425	0.0221634	0.0120727	0.0120477	0.0192512	0.0	0.0179333	0.0210246
SRR9647439	0.0166669	0.0234548	0.0218484	0.0168183	0.0171365	0.0224916	0.0199627	0.021787	0.019087	0.0196676	0.0210748	0.0192364	0.019645	0.0197718	0.0195109	0.0214927	0.0191267	0.0209005	0.0191487	0.0197749	0.0215066	0.0209005	0.0214421	0.0214393	0.0162335	0.018126	0.0171524	0.0193574	0.0195766	0.0202242	0.0196928	0.020922	0.0208602	0.0212186	0.0208669	0.020064	0.0211305	0.0109839	0.0109654	0.0179241	0.0179333	0.0	0.0197787
SRR9647576	0.0192131	0.0125145	0.0107953	0.00578908	0.00600456	0.0155961	0.0151524	0.0103917	0.0138052	0.0104785	0.0143762	0.0111204	0.0156392	0.0152527	0.0150702	0.0152708	0.0142192	0.0112516	0.0144532	0.0143428	0.0156743	0.0131502	0.0121545	0.0140403	0.00678202	0.0103068	0.00914727	0.0129169	0.0126551	0.0138669	0.0133008	0.0143001	0.0158177	0.0144308	0.0146074	0.0135207	0.0148806	0.0111694	0.0111717	0.00520222	0.0210246	0.0197787	0.0
