sample	SRR10727867	SRR10727874	SRR10727875	SRR7296837	SRR7296908	SRR7296922	SRR7296925	SRR7296926	SRR7296936	SRR7296939	SRR7296941	SRR7297019	SRR7297028	SRR7297029	SRR7297030	SRR7297031	SRR7297032	SRR7297033	SRR7297034	SRR7297035	SRR7297062	SRR7297120	SRR7297148	SRR7297180	SRR7297282	SRR7297335	SRR7297404	SRR7297609	SRR7297615	SRR7297630	SRR7297632	SRR7297637	SRR7297639	SRR7297640	SRR7297642	SRR7297643	SRR8201154	SRR8809771	SRR8810286	SRR9647357	SRR9647438	SRR9647439	SRR9647576
SRR7296941	0.0388784	0.0368509	0.0352197	0.0315749	0.0314789	0.0385891	0.034905	0.0351373	0.0334588	0.0336643	0.0	0.0327767	0.0344281	0.0346205	0.0356932	0.0353171	0.0352171	0.0351519	0.0345325	0.034539	0.0359487	0.0346465	0.0353814	0.034984	0.0304363	0.0349655	0.0321485	0.0331954	0.0322545	0.0364291	0.0340746	0.0343998	0.0372195	0.0347167	0.0345312	0.0341558	0.0368195	0.0365331	0.0344525	0.0339988	0.0390674	0.0376662	0.0342973
SRR7297019	0.037263	0.0336643	0.0322137	0.0267049	0.0267031	0.0338478	0.0339131	0.0326837	0.0329893	0.0293984	0.0327767	0.0	0.0327492	0.033668	0.0341698	0.0346011	0.0338767	0.0308531	0.0338015	0.0341304	0.0343895	0.0296074	0.0306698	0.0321276	0.0253409	0.0343229	0.0311565	0.0325519	0.0318954	0.0347741	0.0340683	0.0345002	0.0369999	0.0351931	0.0339282	0.0332649	0.0347793	0.0348172	0.0329134	0.0316589	0.0375027	0.0371354	0.0310081
SRR7297028	0.0380584	0.0367881	0.0353439	0.0302032	0.0304309	0.0376455	0.034459	0.0365148	0.0307525	0.033309	0.0344281	0.0327492	0.0	0.0311254	0.0320499	0.0358829	0.030931	0.0353653	0.031121	0.0334711	0.0354741	0.0346244	0.0343472	0.034614	0.0301035	0.0348696	0.0311299	0.0337627	0.033005	0.0355037	0.0342283	0.0352544	0.0349616	0.0358445	0.0359295	0.0348591	0.0361696	0.0353439	0.0329062	0.0349932	0.0381987	0.0371441	0.0346569
SRR7297029	0.0382957	0.0375629	0.0364698	0.0314777	0.0317797	0.0384633	0.0349524	0.0372238	0.0312545	0.0336494	0.0346205	0.033668	0.0311254	0.0	0.030974	0.0362878	0.0314811	0.0351705	0.0310148	0.0333016	0.0364109	0.035779	0.0354364	0.0351334	0.0317352	0.036567	0.0324268	0.0348133	0.0331759	0.0355051	0.034273	0.0351878	0.034653	0.0352357	0.0356796	0.0352317	0.0368509	0.0362809	0.0338115	0.0361724	0.0385875	0.0370633	0.0358295
SRR7297030	0.0388675	0.038238	0.0366787	0.0324245	0.0318472	0.0390079	0.0350976	0.0370071	0.0316714	0.0339357	0.0356932	0.0341698	0.0320499	0.030974	0.0	0.0362948	0.0319887	0.0353185	0.0312847	0.0329773	0.0371629	0.0366136	0.0359556	0.0354754	0.0319184	0.0376529	0.0325602	0.0356104	0.0336444	0.0355604	0.0345545	0.0356701	0.0354579	0.036246	0.0356402	0.0357258	0.0378339	0.036987	0.0340771	0.0368481	0.0386599	0.0372064	0.0364558
SRR7297031	0.040953	0.0387201	0.0373577	0.0322312	0.0328126	0.0389407	0.0345028	0.0372238	0.0354835	0.0340506	0.0353171	0.0346011	0.0358829	0.0362878	0.0362948	0.0	0.036401	0.0360852	0.0358281	0.0347689	0.0373972	0.0369425	0.0358186	0.0347389	0.0322966	0.0324999	0.03332	0.0300421	0.030417	0.036474	0.0327516	0.0326492	0.0387294	0.0324174	0.0314654	0.0313328	0.0380164	0.0387464	0.0367341	0.0374557	0.0410329	0.0394852	0.0364726
SRR7297032	0.0392992	0.0379864	0.0367042	0.0317706	0.0319012	0.0382714	0.0346322	0.0374777	0.0315999	0.0338428	0.0352171	0.0338767	0.030931	0.0314811	0.0319887	0.036401	0.0	0.0348342	0.0307296	0.0333139	0.0359281	0.0356484	0.0350579	0.0359597	0.0314575	0.0368852	0.0325425	0.0344641	0.033888	0.0355293	0.0348368	0.03547	0.035249	0.035601	0.0353747	0.0352104	0.0368238	0.0367	0.034778	0.0363716	0.0394708	0.0375791	0.0357272
SRR7297033	0.03908	0.0336742	0.0329122	0.0261042	0.0274924	0.035824	0.0358445	0.0322732	0.0346673	0.0294836	0.0351519	0.0308531	0.0353653	0.0351705	0.0353185	0.0360852	0.0348342	0.0	0.0346894	0.0359872	0.0364024	0.0328234	0.0306806	0.0334034	0.0286374	0.0360106	0.0320801	0.0342896	0.0338917	0.0358541	0.0353573	0.0358746	0.0378101	0.0361419	0.0352944	0.0344628	0.0361308	0.0374103	0.0352917	0.0326635	0.0395892	0.038182	0.0320824
SRR7297034	0.0382168	0.0380419	0.0365331	0.0317454	0.0315274	0.0386877	0.0350645	0.0371268	0.0315432	0.0336407	0.0345325	0.0338015	0.031121	0.0310148	0.0312847	0.0358281	0.0307296	0.0346894	0.0	0.0332027	0.035979	0.0357885	0.0350103	0.0354512	0.0313249	0.0365966	0.0322978	0.0341	0.0334206	0.0355185	0.0338115	0.0348159	0.0349813	0.035647	0.0351108	0.034477	0.0379145	0.0361793	0.033565	0.03538	0.0387	0.0375983	0.035423
SRR7297035	0.0386537	0.0373256	0.0360161	0.0320766	0.0318186	0.0385937	0.0337515	0.0365641	0.0301045	0.0342679	0.034539	0.0341304	0.0334711	0.0333016	0.0329773	0.0347689	0.0333139	0.0359872	0.0332027	0.0	0.0368666	0.0365571	0.0356565	0.0358022	0.0322744	0.0355969	0.0327111	0.0331553	0.032374	0.0356091	0.034067	0.0332295	0.0337103	0.0346504	0.0342385	0.0344667	0.0382547	0.036591	0.0344513	0.0353011	0.0384878	0.0376086	0.035555
SRR7297062	0.0395348	0.0379354	0.0360879	0.0318461	0.0317969	0.039135	0.0320361	0.0364544	0.0348277	0.0355496	0.0359487	0.0343895	0.0354741	0.0364109	0.0371629	0.0373972	0.0359281	0.0364024	0.035979	0.0368666	0.0	0.035887	0.035419	0.0349682	0.0317272	0.0358664	0.028087	0.0344719	0.0317706	0.0327648	0.0341596	0.0340417	0.0385062	0.0342564	0.0359886	0.0355374	0.036299	0.0370748	0.0349011	0.0354485	0.0398974	0.0390502	0.0349695
SRR7297120	0.0392722	0.0353372	0.0343293	0.0287127	0.0288471	0.0350909	0.0354069	0.0346972	0.0347415	0.0317923	0.0346465	0.0296074	0.0346244	0.035779	0.0366136	0.0369425	0.0356484	0.0328234	0.0357885	0.0365571	0.035887	0.0	0.0324669	0.0343293	0.0273487	0.0362753	0.0327899	0.0350367	0.0349813	0.0365514	0.0354902	0.0368167	0.0387728	0.0370373	0.0360796	0.0355847	0.0368881	0.0369612	0.0350301	0.0331516	0.039578	0.0389251	0.0333053
SRR7297148	0.0389438	0.0325235	0.0316816	0.0262739	0.0259497	0.0362725	0.0342245	0.0322312	0.0340417	0.0298341	0.0353814	0.0306698	0.0343472	0.0354364	0.0359556	0.0358186	0.0350579	0.0306806	0.0350103	0.0356565	0.035419	0.0324669	0.0	0.0316885	0.0280947	0.0349866	0.0305722	0.0339925	0.0331249	0.0337303	0.0343178	0.0357612	0.0382199	0.0363269	0.035372	0.0353024	0.0354552	0.0365331	0.034222	0.0319242	0.0392612	0.0385629	0.0308651
SRR7297180	0.0392659	0.036023	0.0345299	0.0291073	0.0282796	0.0371905	0.0336742	0.0317557	0.0339131	0.0297558	0.034984	0.0321276	0.034614	0.0351334	0.0354754	0.0347389	0.0359597	0.0334034	0.0354512	0.0358022	0.0349682	0.0343293	0.0316885	0.0	0.0290629	0.0319853	0.0300833	0.0324787	0.0320303	0.0331079	0.0336394	0.0344886	0.0357585	0.0346517	0.0344114	0.0333065	0.0324233	0.0372892	0.0346985	0.032401	0.0399608	0.0387139	0.0340797
SRR7297282	0.0348801	0.0310402	0.0295062	0.0231637	0.0233278	0.0314856	0.031017	0.0297048	0.0302735	0.0271	0.0304363	0.0253409	0.0301035	0.0317352	0.0319184	0.0322966	0.0314575	0.0286374	0.0313249	0.0322744	0.0317272	0.0273487	0.0280947	0.0290629	0.0	0.0300168	0.027055	0.0301809	0.029655	0.032347	0.0307853	0.0320095	0.0343062	0.0328222	0.0318667	0.0313664	0.0324504	0.0305549	0.0287564	0.0273691	0.0351042	0.0345312	0.028469
SRR7297335	0.0395316	0.0376455	0.0358117	0.0299127	0.0303708	0.0385338	0.0336047	0.0338328	0.0348762	0.0319656	0.0349655	0.0343229	0.0348696	0.036567	0.0376529	0.0324999	0.0368852	0.0360106	0.0365966	0.0355969	0.0358664	0.0362753	0.0349866	0.0319853	0.0300168	0.0	0.031316	0.0308608	0.0309938	0.0360769	0.0330449	0.0328978	0.037121	0.0337965	0.0322335	0.0327612	0.0345868	0.0355118	0.0339534	0.0325804	0.0400505	0.0384939	0.035376
SRR7297404	0.035643	0.0333715	0.0317329	0.0267302	0.0255521	0.0361891	0.0263943	0.0316953	0.0307743	0.0314181	0.0321485	0.0311565	0.0311299	0.0324268	0.0325602	0.03332	0.0325425	0.0320801	0.0322978	0.0327111	0.028087	0.0327899	0.0305722	0.0300833	0.027055	0.031316	0.0	0.030734	0.0277942	0.0268025	0.029681	0.0301511	0.0352038	0.0308827	0.032408	0.0320569	0.0305635	0.0317147	0.0297975	0.030297	0.0358637	0.0342564	0.0311099
SRR7297609	0.0383245	0.0361156	0.0348998	0.030095	0.030516	0.0367014	0.032123	0.0355388	0.0334563	0.0328966	0.0331954	0.0325519	0.0337627	0.0348133	0.0356104	0.0300421	0.0344641	0.0342896	0.0341	0.0331553	0.0344719	0.0350367	0.0339925	0.0324787	0.0301809	0.0308608	0.030734	0.0	0.0293359	0.0341825	0.0307831	0.0306036	0.0364544	0.0315738	0.0299894	0.0299473	0.0356755	0.0360286	0.0338691	0.0339194	0.0382881	0.0377863	0.034194
SRR7297615	0.0370921	0.0347623	0.0336556	0.0297579	0.0297548	0.0364459	0.0294014	0.0338278	0.0324728	0.0321253	0.0322545	0.0318954	0.033005	0.0331759	0.0336444	0.030417	0.033888	0.0338917	0.0334206	0.032374	0.0317706	0.0349813	0.0331249	0.0320303	0.029655	0.0309938	0.0277942	0.0293359	0.0	0.0316464	0.0283458	0.0275458	0.0366235	0.0280851	0.0301904	0.0300305	0.0342628	0.0354391	0.0327373	0.0330752	0.0377092	0.0365529	0.0326112
SRR7297630	0.0390392	0.0371992	0.0355753	0.0312389	0.0303612	0.0394008	0.0301596	0.0355536	0.0335774	0.0351958	0.0364291	0.0347741	0.0355037	0.0355051	0.0355604	0.036474	0.0355293	0.0358541	0.0355185	0.0356091	0.0327648	0.0365514	0.0337303	0.0331079	0.032347	0.0360769	0.0268025	0.0341825	0.0316464	0.0	0.0333347	0.0336432	0.037764	0.0335094	0.0356823	0.0353707	0.0332613	0.0366504	0.0344577	0.0361599	0.0394613	0.0386075	0.0353225
SRR7297632	0.0382866	0.036306	0.0349169	0.0310501	0.0310081	0.03777	0.0315037	0.0352957	0.0339043	0.0335279	0.0340746	0.0340683	0.0342283	0.034273	0.0345545	0.0327516	0.0348368	0.0353573	0.0338115	0.034067	0.0341596	0.0354902	0.0343178	0.0336394	0.0307853	0.0330449	0.029681	0.0307831	0.0283458	0.0333347	0.0	0.0303355	0.0371629	0.0307514	0.0325295	0.0325638	0.0356253	0.0364081	0.0337328	0.0342041	0.0385246	0.0378474	0.0344088
SRR7297637	0.0396197	0.0371456	0.0353975	0.0319853	0.032347	0.0385384	0.0316396	0.0359501	0.0343908	0.0343037	0.0343998	0.0345002	0.0352544	0.0351878	0.0356701	0.0326492	0.03547	0.0358746	0.0348159	0.0332295	0.0340417	0.0368167	0.0357612	0.0344886	0.0320095	0.0328978	0.0301511	0.0306036	0.0275458	0.0336432	0.0303355	0.0	0.0376072	0.0296136	0.0318484	0.0318828	0.0364431	0.0377611	0.0352504	0.0354203	0.0403482	0.0388208	0.035249
SRR7297639	0.0409191	0.0401013	0.0389189	0.0345933	0.0349734	0.0417637	0.0378921	0.0362488	0.0328702	0.0342998	0.0372195	0.0369999	0.0349616	0.034653	0.0354579	0.0387294	0.035249	0.0378101	0.0349813	0.0337103	0.0385062	0.0387728	0.0382199	0.0357585	0.0343062	0.037121	0.0352038	0.0364544	0.0366235	0.037764	0.0371629	0.0376072	0.0	0.0382972	0.0385384	0.0375968	0.0370979	0.0392122	0.0365585	0.0360382	0.0418726	0.0402805	0.0381217
SRR7297640	0.0399836	0.0375571	0.0364123	0.0329495	0.0332833	0.0392865	0.0321369	0.0363563	0.0349208	0.0351931	0.0347167	0.0351931	0.0358445	0.0352357	0.036246	0.0324174	0.035601	0.0361419	0.035647	0.0346504	0.0342564	0.0370373	0.0363269	0.0346517	0.0328222	0.0337965	0.0308827	0.0315738	0.0280851	0.0335094	0.0307514	0.0296136	0.0382972	0.0	0.0321962	0.0321021	0.036656	0.0378757	0.0358131	0.0363116	0.0405426	0.0389938	0.0354714
SRR7297642	0.0401291	0.0380659	0.0366546	0.0316112	0.0320708	0.0380479	0.033819	0.0372834	0.0347649	0.0338353	0.0345312	0.0339282	0.0359295	0.0356796	0.0356402	0.0314654	0.0353747	0.0352944	0.0351108	0.0342385	0.0359886	0.0360796	0.035372	0.0344114	0.0318667	0.0322335	0.032408	0.0299894	0.0301904	0.0356823	0.0325295	0.0318484	0.0385384	0.0321962	0.0	0.0310855	0.0374674	0.0378802	0.0358966	0.0364586	0.0399234	0.0394103	0.0357967
SRR7297643	0.0395172	0.0380659	0.0365275	0.0313743	0.0317283	0.0379879	0.0342436	0.0366773	0.0346309	0.0334884	0.0341558	0.0332649	0.0348591	0.0352317	0.0357258	0.0313328	0.0352104	0.0344628	0.034477	0.0344667	0.0355374	0.0355847	0.0353024	0.0333065	0.0313664	0.0327612	0.0320569	0.0299473	0.0300305	0.0353707	0.0325638	0.0318828	0.0375968	0.0321021	0.0310855	0.0	0.0369382	0.0371412	0.0349116	0.0354499	0.0401308	0.0387124	0.0355577
SRR8201154	0.0399315	0.038087	0.0368581	0.0317683	0.0307951	0.040098	0.03445	0.0333175	0.0368538	0.0320083	0.0368195	0.0347793	0.0361696	0.0368509	0.0378339	0.0380164	0.0368238	0.0361308	0.0379145	0.0382547	0.036299	0.0368881	0.0354552	0.0324233	0.0324504	0.0345868	0.0305635	0.0356755	0.0342628	0.0332613	0.0356253	0.0364431	0.0370979	0.036656	0.0374674	0.0369382	0.0	0.0383519	0.0354485	0.033764	0.0405176	0.0395204	0.0360465
SRR8809771	0.0322908	0.0385553	0.0367995	0.0311066	0.0311177	0.0406127	0.0357449	0.0371543	0.0343306	0.035582	0.0365331	0.0348172	0.0353439	0.0362809	0.036987	0.0387464	0.0367	0.0374103	0.0361793	0.036591	0.0370748	0.0369612	0.0365331	0.0372892	0.0305549	0.0355118	0.0317147	0.0360286	0.0354391	0.0366504	0.0364081	0.0377611	0.0392122	0.0378757	0.0378802	0.0371412	0.0383519	0.0	0.0254305	0.034259	0.031991	0.0311977	0.0356389
SRR8810286	0.0296001	0.0363968	0.0348893	0.0291518	0.029291	0.0385983	0.0332845	0.0352931	0.0324351	0.0329978	0.0344525	0.0329134	0.0329062	0.0338115	0.0340771	0.0367341	0.034778	0.0352917	0.033565	0.0344513	0.0349011	0.0350301	0.034222	0.0346985	0.0287564	0.0339534	0.0297975	0.0338691	0.0327373	0.0344577	0.0337328	0.0352504	0.0365585	0.0358131	0.0358966	0.0349116	0.0354485	0.0254305	0.0	0.0325437	0.0295722	0.0285054	0.0339257
SRR9647357	0.0380209	0.0313182	0.0294189	0.0268797	0.0272818	0.0376263	0.0350196	0.0276654	0.0339912	0.0291589	0.0339988	0.0316589	0.0349932	0.0361724	0.0368481	0.0374557	0.0363716	0.0326635	0.03538	0.0353011	0.0354485	0.0331516	0.0319242	0.032401	0.0273691	0.0325804	0.030297	0.0339194	0.0330752	0.0361599	0.0342041	0.0354203	0.0360382	0.0363116	0.0364586	0.0354499	0.033764	0.034259	0.0325437	0.0	0.0389142	0.0376086	0.0284337
SRR9647438	0.034735	0.0408379	0.0401406	0.034909	0.0351068	0.0429015	0.0383458	0.0402475	0.0377433	0.0380119	0.0390674	0.0375027	0.0381987	0.0385875	0.0386599	0.0410329	0.0394708	0.0395892	0.0387	0.0384878	0.0398974	0.039578	0.0392612	0.0399608	0.0351042	0.0400505	0.0358637	0.0382881	0.0377092	0.0394613	0.0385246	0.0403482	0.0418726	0.0405426	0.0399234	0.0401308	0.0405176	0.031991	0.0295722	0.0389142	0.0	0.0330292	0.0389547
SRR9647439	0.0333653	0.0398698	0.039058	0.0337852	0.0342029	0.0420707	0.0372383	0.0389829	0.0366787	0.0368138	0.0376662	0.0371354	0.0371441	0.0370633	0.0372064	0.0394852	0.0375791	0.038182	0.0375983	0.0376086	0.0390502	0.0389251	0.0385629	0.0387139	0.0345312	0.0384939	0.0342564	0.0377863	0.0365529	0.0386075	0.0378474	0.0388208	0.0402805	0.0389938	0.0394103	0.0387124	0.0395204	0.0311977	0.0285054	0.0376086	0.0330292	0.0	0.038419
SRR9647576	0.0384939	0.0303687	0.0291154	0.027022	0.0272263	0.0374498	0.0352517	0.0294753	0.0342156	0.0307111	0.0342973	0.0310081	0.0346569	0.0358295	0.0364558	0.0364726	0.0357272	0.0320824	0.035423	0.035555	0.0349695	0.0333053	0.0308651	0.0340797	0.028469	0.035376	0.0311099	0.034194	0.0326112	0.0353225	0.0344088	0.035249	0.0381217	0.0354714	0.0357967	0.0355577	0.0360465	0.0356389	0.0339257	0.0284337	0.0389547	0.038419	0.0
