sample	club-moss_0.001_1x_1	club-moss_0.001_2x_1	club-moss_0.001_4x_1	club-moss_0.001_8x_1	club-moss_0.002_1x_1	club-moss_0.002_2x_1	club-moss_0.002_4x_1	club-moss_0.002_8x_1	club-moss_0.004_1x_1	club-moss_0.004_2x_1	club-moss_0.004_4x_1	club-moss_0.004_8x_1	club-moss_0.006_1x_1	club-moss_0.006_2x_1	club-moss_0.006_4x_1	club-moss_0.006_8x_1	club-moss_0.008_1x_1	club-moss_0.008_2x_1	club-moss_0.008_4x_1	club-moss_0.008_8x_1	club-moss_0.01_1x_1	club-moss_0.01_2x_1	club-moss_0.01_4x_1	club-moss_0.01_8x_1	club-moss_0.02_1x_1	club-moss_0.02_2x_1	club-moss_0.02_4x_1	club-moss_0.02_8x_1	club-moss_0.0_1x_1	club-moss_0.0_2x_1	club-moss_0.0_4x_1	club-moss_0.0_8x_1	
club-moss_0.006_1x_1	0.0270147	0.0242011	0.0255896	0.0184936	0.027837	0.0251394	0.0263828	0.0194094	0.0295526	0.0270724	0.0282524	0.0213476	0.0	0.0181903	0.0193141	0.0124971	0.0330316	0.0306014	0.0317489	0.0250719	0.035136	0.0323481	0.0334736	0.0268424	0.043784	0.0411318	0.0421633	0.0357285	0.026077	0.023356	0.0246069	0.017522	
club-moss_0.006_2x_1	0.0246191	0.0200704	0.0204231	0.0142146	0.0254543	0.0211067	0.0212336	0.0151856	0.02699	0.0228605	0.0230905	0.0170541	0.0181903	0.0	0.0132956	0.00748378	0.0306057	0.0264308	0.026503	0.0206752	0.0324374	0.027988	0.0282204	0.0223272	0.0412363	0.0368709	0.036921	0.0313227	0.023595	0.0192857	0.0194045	0.0132821	
club-moss_0.006_4x_1	0.0260011	0.0203609	0.0197414	0.0143665	0.0266734	0.0212336	0.0205481	0.0152399	0.0283156	0.0231041	0.0223243	0.0171076	0.0193141	0.0132956	0.0	0.0070954	0.0318392	0.0266887	0.0257697	0.0206845	0.0336134	0.0282981	0.0274727	0.0223243	0.0421615	0.0368209	0.0359776	0.0311621	0.0249814	0.0194567	0.0188422	0.0134894	
club-moss_0.006_8x_1	0.0189757	0.0142247	0.0143511	0.0080931	0.0197427	0.0151968	0.0152008	0.00901831	0.0214906	0.0170634	0.0170683	0.0109808	0.0124971	0.00748378	0.0070954	0.0	0.0250677	0.0207986	0.0207125	0.0148102	0.0269854	0.0224544	0.0224559	0.0165501	0.0359982	0.0314304	0.0315082	0.025774	0.017911	0.0133047	0.0133405	0.0071078	
club-moss_0.008_1x_1	0.0289442	0.0259915	0.0274765	0.0202911	0.0295237	0.0269443	0.0283878	0.0212446	0.0312423	0.0287912	0.030095	0.0232031	0.0330316	0.0306057	0.0318392	0.0250677	0.0	0.0183554	0.0193339	0.0125848	0.0367981	0.0340518	0.0353305	0.0286364	0.045282	0.0427313	0.0438392	0.0374498	0.0278637	0.025172	0.0265361	0.0193716	
club-moss_0.008_2x_1	0.0267455	0.0222073	0.0224129	0.0162834	0.0274466	0.0230341	0.023257	0.0171661	0.0290619	0.024864	0.0249938	0.0190827	0.0306014	0.0264308	0.0266887	0.0207986	0.0183554	0.0	0.0133296	0.00756522	0.0343267	0.0299715	0.0301246	0.0243202	0.0429475	0.0385722	0.0385047	0.0330364	0.0256161	0.0212596	0.0213786	0.0153669	
club-moss_0.008_4x_1	0.0279698	0.0223127	0.0215094	0.0163084	0.0285309	0.0230243	0.0223773	0.0172095	0.0301596	0.0249052	0.0240716	0.0190431	0.0317489	0.026503	0.0257697	0.0207125	0.0193339	0.0133296	0.0	0.00697176	0.0355037	0.0299368	0.0292005	0.0240969	0.043824	0.0384434	0.0373898	0.0327983	0.0268606	0.0213993	0.0205633	0.0154307	
club-moss_0.008_8x_1	0.0209611	0.0162272	0.0162418	0.010048	0.0216466	0.0170923	0.0171431	0.0110053	0.0233927	0.0189509	0.0189358	0.0129489	0.0250719	0.0206752	0.0206845	0.0148102	0.0125848	0.00756522	0.00697176	0.0	0.0288781	0.0242586	0.0242506	0.0184258	0.0376633	0.0330776	0.0330098	0.0274858	0.0198479	0.01526	0.0152198	0.00910637	
club-moss_0.01_1x_1	0.0309806	0.028232	0.0294189	0.0223678	0.0317272	0.0289211	0.0302202	0.0233247	0.0333568	0.0307798	0.0319956	0.0252005	0.035136	0.0324374	0.0336134	0.0269854	0.0367981	0.0343267	0.0355037	0.0288781	0.0	0.0186352	0.0196569	0.0129016	0.0471953	0.0444474	0.0456648	0.0393499	0.0299484	0.0272707	0.0285417	0.0214483	
club-moss_0.01_2x_1	0.0284661	0.0239941	0.0240573	0.0180942	0.0290649	0.0246885	0.0248673	0.0189897	0.030557	0.0264477	0.0266122	0.0208548	0.0323481	0.027988	0.0282981	0.0224544	0.0340518	0.0299715	0.0299368	0.0242586	0.0186352	0.0	0.0131809	0.00750543	0.0442198	0.0398893	0.0400179	0.0345183	0.0273347	0.0229381	0.02308	0.0171667	
club-moss_0.01_4x_1	0.0297454	0.0241533	0.0233301	0.018181	0.0303976	0.0248962	0.0241708	0.0190292	0.0318438	0.0266248	0.0258492	0.0208307	0.0334736	0.0282204	0.0274727	0.0224559	0.0353305	0.0301246	0.0292005	0.0242506	0.0196569	0.0131809	0.0	0.00688181	0.0453995	0.0399267	0.039022	0.0344487	0.0286968	0.0231804	0.0224304	0.0173484	
club-moss_0.01_8x_1	0.0228278	0.0180631	0.0180015	0.0119725	0.0235263	0.0188308	0.0188374	0.0128761	0.0250977	0.0206978	0.0207018	0.0148102	0.0268424	0.0223272	0.0223243	0.0165501	0.0286364	0.0243202	0.0240969	0.0184258	0.0129016	0.00750543	0.00688181	0.0	0.0391051	0.0345868	0.0345739	0.0290659	0.0217209	0.0170536	0.0170166	0.0110506	
club-moss_0.02_1x_1	0.0399137	0.0371037	0.0382456	0.0315817	0.0405709	0.0377715	0.0391004	0.0324151	0.0422704	0.0395588	0.0406278	0.0342424	0.043784	0.0412363	0.0421615	0.0359982	0.045282	0.0429475	0.043824	0.0376633	0.0471953	0.0442198	0.0453995	0.0391051	0.0	0.0193438	0.0198047	0.0134383	0.039069	0.0360907	0.0373825	0.0306915	
club-moss_0.02_2x_1	0.0373387	0.0328582	0.0330292	0.0273598	0.0379624	0.0336407	0.0338491	0.0281739	0.0396197	0.0352304	0.035419	0.0298645	0.0411318	0.0368709	0.0368209	0.0314304	0.0427313	0.0385722	0.0384434	0.0330776	0.0444474	0.0398893	0.0399267	0.0345868	0.0193438	0.0	0.0129741	0.00752949	0.0365064	0.0319599	0.0321788	0.0265531	
club-moss_0.02_4x_1	0.0384878	0.0330522	0.0322849	0.0274494	0.0391476	0.0337241	0.0330364	0.0283088	0.0407856	0.0354284	0.0345299	0.0299989	0.0421633	0.036921	0.0359776	0.0315082	0.0438392	0.0385047	0.0373898	0.0330098	0.0456648	0.0400179	0.039022	0.0345739	0.0198047	0.0129741	0.0	0.00650185	0.0375438	0.0321671	0.0314394	0.0266995	
club-moss_0.02_8x_1	0.0319161	0.0271819	0.0271893	0.0215713	0.032673	0.0279621	0.0280947	0.0224442	0.0343306	0.0297892	0.0297267	0.0241804	0.0357285	0.0313227	0.0311621	0.025774	0.0374498	0.0330364	0.0327983	0.0274858	0.0393499	0.0345183	0.0344487	0.0290659	0.0134383	0.00752949	0.00650185	0.0	0.0310612	0.0262527	0.0263278	0.0207278	
club-moss_0.0_1x_1	0.0214698	0.0188008	0.0204428	0.0129386	0.0225737	0.0198593	0.0213896	0.0139379	0.0242826	0.0218329	0.0233293	0.0159465	0.026077	0.023595	0.0249814	0.017911	0.0278637	0.0256161	0.0268606	0.0198479	0.0299484	0.0273347	0.0286968	0.0217209	0.039069	0.0365064	0.0375438	0.0310612	0.0	0.017385	0.0192641	0.011914	
club-moss_0.0_2x_1	0.0189672	0.0146163	0.0149498	0.00845955	0.01982	0.0154868	0.0158797	0.00945143	0.0216753	0.01755	0.0178249	0.0115392	0.023356	0.0192857	0.0194567	0.0133047	0.025172	0.0212596	0.0213993	0.01526	0.0272707	0.0229381	0.0231804	0.0170536	0.0360907	0.0319599	0.0321671	0.0262527	0.017385	0.0	0.0136383	0.007474	
club-moss_0.0_4x_1	0.0205355	0.0149276	0.0143135	0.00865553	0.0212377	0.0158233	0.0152561	0.00962446	0.0229883	0.0177596	0.0171119	0.011592	0.0246069	0.0194045	0.0188422	0.0133405	0.0265361	0.0213786	0.0205633	0.0152198	0.0285417	0.02308	0.0224304	0.0170166	0.0373825	0.0321788	0.0314394	0.0263278	0.0192641	0.0136383	0.0	0.0076982	
club-moss_0.0_8x_1	0.0130284	0.00847671	0.00872846	0.00202653	0.0138462	0.00945143	0.00972801	0.00304991	0.0156638	0.0114688	0.0116997	0.00511992	0.017522	0.0132821	0.0134894	0.0071078	0.0193716	0.0153669	0.0154307	0.00910637	0.0214483	0.0171667	0.0173484	0.0110506	0.0306915	0.0265531	0.0266995	0.0207278	0.011914	0.007474	0.0076982	0.0	
