sample	club-moss_0.001_1x_1	club-moss_0.001_2x_1	club-moss_0.001_4x_1	club-moss_0.001_8x_1	club-moss_0.002_1x_1	club-moss_0.002_2x_1	club-moss_0.002_4x_1	club-moss_0.002_8x_1	club-moss_0.004_1x_1	club-moss_0.004_2x_1	club-moss_0.004_4x_1	club-moss_0.004_8x_1	club-moss_0.006_1x_1	club-moss_0.006_2x_1	club-moss_0.006_4x_1	club-moss_0.006_8x_1	club-moss_0.008_1x_1	club-moss_0.008_2x_1	club-moss_0.008_4x_1	club-moss_0.008_8x_1	club-moss_0.01_1x_1	club-moss_0.01_2x_1	club-moss_0.01_4x_1	club-moss_0.01_8x_1	club-moss_0.02_1x_1	club-moss_0.02_2x_1	club-moss_0.02_4x_1	club-moss_0.02_8x_1	club-moss_0.0_1x_1	club-moss_0.0_2x_1	club-moss_0.0_4x_1	club-moss_0.0_8x_1	
club-moss_0.004_4x_1	0.0240724	0.0186477	0.017859	0.0124784	0.0248846	0.0195478	0.018659	0.0134638	0.0192229	0.0133677	0.0	0.00724811	0.0285329	0.0229688	0.0223424	0.0171382	0.0301915	0.0248838	0.024047	0.0188953	0.0319726	0.0267265	0.0258673	0.020652	0.0407537	0.0353908	0.0346985	0.0297194	0.0232168	0.0177551	0.0169282	0.0116194	
club-moss_0.004_8x_1	0.0168452	0.0123975	0.0124181	0.00607868	0.0177602	0.0133642	0.0133078	0.00710088	0.0122796	0.00743851	0.00724811	0.0	0.0215323	0.0170645	0.0171837	0.0109756	0.0234195	0.0189994	0.0190383	0.0129651	0.0251536	0.0209746	0.0208904	0.0148623	0.0343844	0.0300379	0.0301554	0.0242834	0.0159419	0.0114412	0.0114497	0.0050936	
club-moss_0.006_1x_1	0.027193	0.0244643	0.0257835	0.0186168	0.027987	0.0252946	0.0266671	0.0195954	0.0296312	0.0271543	0.0285329	0.0215323	0.0	0.0183395	0.0195178	0.0126304	0.0334083	0.0308246	0.0320847	0.0252399	0.0352344	0.0327743	0.0339446	0.0271358	0.0443518	0.0416395	0.0428905	0.0362307	0.0261955	0.0234856	0.0248912	0.0176697	
club-moss_0.006_2x_1	0.0244417	0.0202612	0.0203753	0.0142871	0.0253857	0.0211299	0.0212336	0.0152979	0.0270458	0.0228464	0.0229688	0.0170645	0.0183395	0.0	0.0133187	0.00749979	0.030685	0.0264352	0.0266302	0.0207425	0.0326742	0.02847	0.0284455	0.0225847	0.0413257	0.0368809	0.0370964	0.0313552	0.0235873	0.0193024	0.0194841	0.0133523	
club-moss_0.006_4x_1	0.025948	0.0205586	0.0198009	0.0144893	0.0268098	0.0214352	0.0206407	0.0154565	0.0284015	0.0230762	0.0223424	0.0171837	0.0195178	0.0133187	0.0	0.0071254	0.0319841	0.0267708	0.0258717	0.0207792	0.0340177	0.0286552	0.0277752	0.0226501	0.0426311	0.0371456	0.0363465	0.0314958	0.0250785	0.0197035	0.0189122	0.0136338	
club-moss_0.006_8x_1	0.0187792	0.0143126	0.0143609	0.00807269	0.0196733	0.0152659	0.0152238	0.00909608	0.0214407	0.0170405	0.0171382	0.0109756	0.0126304	0.00749979	0.0071254	0.0	0.0252106	0.020832	0.0207979	0.0148245	0.0271257	0.0228159	0.0227166	0.0167438	0.0361918	0.0317158	0.03175	0.0260002	0.0178801	0.0133878	0.0134163	0.00711559	
club-moss_0.008_1x_1	0.0288641	0.0263518	0.0275806	0.0205659	0.0297256	0.0271368	0.0284171	0.0215066	0.0316555	0.0289833	0.0301915	0.0234195	0.0334083	0.030685	0.0319841	0.0252106	0.0	0.0184052	0.0195659	0.0127681	0.0369411	0.034486	0.035555	0.0289392	0.0455686	0.0430877	0.0443655	0.0378429	0.0281497	0.0253704	0.0267518	0.019628	
club-moss_0.008_2x_1	0.0263048	0.0221455	0.0223424	0.0162553	0.0271027	0.0230243	0.0230928	0.0172226	0.0289041	0.0246468	0.0248838	0.0189994	0.0308246	0.0264352	0.0267708	0.020832	0.0184052	0.0	0.0132821	0.00747933	0.0344307	0.0301788	0.0302927	0.0244086	0.0429843	0.0387139	0.0388706	0.0332198	0.0254212	0.0212432	0.0214089	0.0153043	
club-moss_0.008_4x_1	0.0278151	0.0223852	0.021618	0.0164136	0.028469	0.0232676	0.0224223	0.0173119	0.0301225	0.0248146	0.024047	0.0190383	0.0320847	0.0266302	0.0258717	0.0207979	0.0195659	0.0132821	0.0	0.00697976	0.0356945	0.0303569	0.0293891	0.0243829	0.0441347	0.0386954	0.0378488	0.0330473	0.0270257	0.0214976	0.0207072	0.0155241	
club-moss_0.008_8x_1	0.020652	0.0162356	0.0162262	0.0100764	0.02144	0.0171087	0.0170737	0.0110563	0.0233744	0.0188898	0.0188953	0.0129651	0.0252399	0.0207425	0.0207792	0.0148245	0.0127681	0.00747933	0.00697976	0.0	0.0289261	0.0245712	0.0244562	0.0185788	0.0378042	0.033342	0.0334785	0.0276938	0.0198619	0.0153126	0.0153111	0.00913329	
club-moss_0.01_1x_1	0.0309784	0.0283653	0.0295309	0.0223598	0.0316169	0.0290831	0.030417	0.0234341	0.0334822	0.0306861	0.0319726	0.0251536	0.0352344	0.0326742	0.0340177	0.0271257	0.0369411	0.0344307	0.0356945	0.0289261	0.0	0.0186775	0.0197061	0.0128549	0.0473592	0.0447028	0.0459308	0.0394884	0.0298854	0.0272559	0.0286157	0.0214414	
club-moss_0.01_2x_1	0.0284936	0.0242003	0.0242978	0.0183337	0.0292228	0.0249606	0.0251252	0.0192623	0.0308695	0.026623	0.0267265	0.0209746	0.0327743	0.02847	0.0286552	0.0228159	0.034486	0.0301788	0.0303569	0.0245712	0.0186775	0.0	0.0133174	0.00755598	0.0447423	0.0405693	0.0405459	0.0350764	0.0274971	0.0232646	0.0233247	0.0174356	
club-moss_0.01_4x_1	0.0296945	0.0243018	0.0235079	0.0183712	0.0304127	0.0250885	0.0242946	0.0192987	0.0320986	0.0266212	0.0258673	0.0208904	0.0339446	0.0284455	0.0277752	0.0227166	0.035555	0.0302927	0.0293891	0.0244562	0.0197061	0.0133174	0.0	0.00687954	0.0456792	0.0402541	0.0393769	0.034735	0.0287524	0.023353	0.0225502	0.0175427	
club-moss_0.01_8x_1	0.0227743	0.0182054	0.018115	0.0120941	0.0235502	0.0190225	0.0189533	0.0130959	0.025266	0.0207018	0.020652	0.0148623	0.0271358	0.0225847	0.0226501	0.0167438	0.0289392	0.0244086	0.0243829	0.0185788	0.0128549	0.00755598	0.00687954	0.0	0.0395636	0.0349629	0.0349958	0.0293584	0.0217469	0.0172095	0.0171584	0.0111519	
club-moss_0.02_1x_1	0.0400718	0.0374206	0.038419	0.0318209	0.0405776	0.0380149	0.039091	0.0327373	0.0421829	0.0395012	0.0407537	0.0343844	0.0443518	0.0413257	0.0426311	0.0361918	0.0455686	0.0429843	0.0441347	0.0378042	0.0473592	0.0447423	0.0456792	0.0395636	0.0	0.0193289	0.0198988	0.0134788	0.0392296	0.0364572	0.0375144	0.0308509	
club-moss_0.02_2x_1	0.0375954	0.0329676	0.0329917	0.0274774	0.0381382	0.0339081	0.0338165	0.0284161	0.0394437	0.035419	0.0353908	0.0300379	0.0416395	0.0368809	0.0371456	0.0317158	0.0430877	0.0387139	0.0386954	0.033342	0.0447028	0.0405693	0.0402541	0.0349629	0.0193289	0.0	0.0129578	0.00749979	0.0366122	0.0321997	0.032159	0.0266914	
club-moss_0.02_4x_1	0.0387418	0.0333028	0.0323892	0.0277468	0.0394788	0.034194	0.0331674	0.0286315	0.0408785	0.0355861	0.0346985	0.0301554	0.0428905	0.0370964	0.0363465	0.03175	0.0443655	0.0388706	0.0378488	0.0334785	0.0459308	0.0405459	0.0393769	0.0349958	0.0198988	0.0129578	0.0	0.00654441	0.0379759	0.0325981	0.0316225	0.0269662	
club-moss_0.02_8x_1	0.0321195	0.0273617	0.0272327	0.0216473	0.0328246	0.0282271	0.0280437	0.0225986	0.0342768	0.0297548	0.0297194	0.0242834	0.0362307	0.0313552	0.0314958	0.0260002	0.0378429	0.0332198	0.0330473	0.0276938	0.0394884	0.0350764	0.034735	0.0293584	0.0134788	0.00749979	0.00654441	0.0	0.0312489	0.0265853	0.0263013	0.0208099	
club-moss_0.0_1x_1	0.0213937	0.0189497	0.0203707	0.0129016	0.0223185	0.0198314	0.0212576	0.0139384	0.0243162	0.0217378	0.0232168	0.0159419	0.0261955	0.0235873	0.0250785	0.0178801	0.0281497	0.0254212	0.0270257	0.0198619	0.0298854	0.0274971	0.0287524	0.0217469	0.0392296	0.0366122	0.0379759	0.0312489	0.0	0.0175232	0.0191499	0.0118873	
club-moss_0.0_2x_1	0.018796	0.014694	0.0149522	0.0084729	0.0196846	0.0156166	0.015835	0.00949637	0.0215573	0.0174802	0.0177551	0.0114412	0.0234856	0.0193024	0.0197035	0.0133878	0.0253704	0.0212432	0.0214976	0.0153126	0.0272559	0.0232646	0.023353	0.0172095	0.0364572	0.0321997	0.0325981	0.0265853	0.0175232	0.0	0.0136704	0.00749682	
club-moss_0.0_4x_1	0.0203224	0.0149344	0.0142727	0.00859642	0.0211728	0.0158716	0.015129	0.0096248	0.0227973	0.0175781	0.0169282	0.0114497	0.0248912	0.0194841	0.0189122	0.0134163	0.0267518	0.0214089	0.0207072	0.0153111	0.0286157	0.0233247	0.0225502	0.0171584	0.0375144	0.032159	0.0316225	0.0263013	0.0191499	0.0136704	0.0	0.00763664	
club-moss_0.0_8x_1	0.0128341	0.00851746	0.00869131	0.00197522	0.0138106	0.00951104	0.0096138	0.00306446	0.0155891	0.0113932	0.0116194	0.0050936	0.0176697	0.0133523	0.0136338	0.00711559	0.019628	0.0153043	0.0155241	0.00913329	0.0214414	0.0174356	0.0175427	0.0111519	0.0308509	0.0266914	0.0269662	0.0208099	0.0118873	0.00749682	0.00763664	0.0	
