sample	moss_0.001_1x_1	moss_0.001_2x_1	moss_0.001_4x_1	moss_0.001_8x_1	moss_0.002_1x_1	moss_0.002_2x_1	moss_0.002_4x_1	moss_0.002_8x_1	moss_0.004_1x_1	moss_0.004_2x_1	moss_0.004_4x_1	moss_0.004_8x_1	moss_0.006_1x_1	moss_0.006_2x_1	moss_0.006_4x_1	moss_0.006_8x_1	moss_0.008_1x_1	moss_0.008_2x_1	moss_0.008_4x_1	moss_0.008_8x_1	moss_0.01_1x_1	moss_0.01_2x_1	moss_0.01_4x_1	moss_0.01_8x_1	moss_0.02_1x_1	moss_0.02_2x_1	moss_0.02_4x_1	moss_0.02_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1	
moss_0.004_4x_1	0.0260744	0.0201239	0.0188784	0.0134903	0.0271616	0.0210979	0.0197781	0.0145268	0.0208126	0.0144	0.0	0.00763904	0.0305668	0.0248113	0.0236981	0.0184199	0.0326171	0.02676	0.0255572	0.0204002	0.0341	0.0286493	0.0275027	0.0222982	0.0428025	0.0377032	0.036649	0.0317409	0.025022	0.0190974	0.017911	0.0124457	
moss_0.004_8x_1	0.0186281	0.0137702	0.0133532	0.00696319	0.0198492	0.0147639	0.0143986	0.00805601	0.0134427	0.00810269	0.00763904	0.0	0.0234809	0.0188483	0.018434	0.0122592	0.0256555	0.0208066	0.0204704	0.0143916	0.0273031	0.0227795	0.0225172	0.0163795	0.0363241	0.0322534	0.0320627	0.0262792	0.0176534	0.0126932	0.0123538	0.00584939	
moss_0.006_1x_1	0.0292921	0.0265781	0.0275458	0.0203452	0.0303408	0.0274699	0.0284573	0.0214027	0.0322802	0.0293789	0.0305668	0.0234809	0.0	0.0197553	0.0205705	0.0133874	0.0358459	0.0333727	0.0344178	0.0275083	0.0373475	0.0349708	0.0361599	0.0293104	0.0456279	0.043908	0.0451873	0.0385691	0.0284279	0.0254763	0.0265862	0.0192888	
moss_0.006_2x_1	0.0266815	0.022195	0.0218407	0.0156869	0.0278608	0.0231267	0.0227788	0.0167518	0.0298718	0.0249756	0.0248113	0.0188483	0.0197553	0.0	0.0143209	0.00806898	0.0333065	0.0287475	0.0284808	0.022673	0.0348303	0.0306307	0.030556	0.0245996	0.0432735	0.0395604	0.03957	0.033937	0.0257982	0.021136	0.0208568	0.0146381	
moss_0.006_4x_1	0.027965	0.0222217	0.0207832	0.0154193	0.0290095	0.0230318	0.0216725	0.0165284	0.0308016	0.0247736	0.0236981	0.018434	0.0205705	0.0143209	0.0	0.00744885	0.0343998	0.028468	0.0272929	0.0223569	0.0360024	0.0304761	0.0293308	0.024309	0.0443596	0.0392722	0.0381503	0.0333384	0.0269379	0.0210911	0.0198524	0.0144603	
moss_0.006_8x_1	0.0207052	0.0159205	0.0153373	0.00900314	0.0217645	0.0168264	0.0163476	0.0101175	0.0238268	0.0187426	0.0184199	0.0122592	0.0133874	0.00806898	0.00744885	0.0	0.0275093	0.0227084	0.0223395	0.0163848	0.0292188	0.0246273	0.0243885	0.0183964	0.0380058	0.0340531	0.033784	0.0281323	0.0197244	0.0147772	0.0143367	0.00795267	
moss_0.008_1x_1	0.0314226	0.028525	0.0296281	0.0224836	0.0323364	0.0294066	0.0306036	0.0235757	0.0342871	0.0314676	0.0326171	0.0256555	0.0358459	0.0333065	0.0343998	0.0275093	0.0	0.0198956	0.0206566	0.013511	0.0392659	0.0369124	0.0381066	0.0313608	0.0479627	0.0458191	0.0469826	0.0404992	0.0303301	0.027575	0.0287226	0.0214428	
moss_0.008_2x_1	0.0288052	0.0240946	0.0237674	0.0178294	0.0300305	0.0251027	0.0247203	0.0188591	0.0318289	0.0270074	0.02676	0.0208066	0.0333727	0.0287475	0.028468	0.0227084	0.0198956	0.0	0.0141391	0.00799748	0.0368581	0.0325023	0.0322195	0.026571	0.0452215	0.0412655	0.0412586	0.0356674	0.0278408	0.023213	0.022868	0.0168247	
moss_0.008_4x_1	0.0300569	0.0240391	0.0227121	0.0175971	0.0309927	0.0250079	0.0235719	0.0185841	0.0328402	0.0266725	0.0255572	0.0204704	0.0344178	0.0284808	0.0272929	0.0223395	0.0206566	0.0141391	0.0	0.00734196	0.0378742	0.0323282	0.0310523	0.0261085	0.0461724	0.0410635	0.0399055	0.0351201	0.0290105	0.0231584	0.0218032	0.016635	
moss_0.008_8x_1	0.0228241	0.0179115	0.0174289	0.0112619	0.0239264	0.0188663	0.0183524	0.0123161	0.0258872	0.0207331	0.0204002	0.0143916	0.0275083	0.022673	0.0223569	0.0163848	0.013511	0.00799748	0.00734196	0.0	0.031161	0.0265584	0.0261691	0.020376	0.0400489	0.0357381	0.0355199	0.0299284	0.0218047	0.0169104	0.0164794	0.0101795	
moss_0.01_1x_1	0.0330316	0.0304815	0.0314023	0.024313	0.0341825	0.0314068	0.032223	0.0252887	0.0357681	0.0329652	0.0341	0.0273031	0.0373475	0.0348303	0.0360024	0.0292188	0.0392659	0.0368581	0.0378742	0.031161	0.0	0.0199985	0.0206653	0.013553	0.0491033	0.0470432	0.0483951	0.0420867	0.0321311	0.0295227	0.0304062	0.023273	
moss_0.01_2x_1	0.0306806	0.0261577	0.0257138	0.0198098	0.0317831	0.0269617	0.0266905	0.0208528	0.0334773	0.0288062	0.0286493	0.0227795	0.0349708	0.0306307	0.0304761	0.0246273	0.0369124	0.0325023	0.0323282	0.0265584	0.0199985	0.0	0.0140535	0.00803164	0.0466819	0.0429199	0.043023	0.0375291	0.029877	0.0252164	0.0248797	0.0188338	
moss_0.01_4x_1	0.0317706	0.0261471	0.0246615	0.0196563	0.0330522	0.0270431	0.0255572	0.0206281	0.0347323	0.0287495	0.0275027	0.0225172	0.0361599	0.030556	0.0293308	0.0243885	0.0381066	0.0322195	0.0310523	0.0261691	0.0206653	0.0140535	0.0	0.00718996	0.0478238	0.0428117	0.0417917	0.0370806	0.0309475	0.0252256	0.0238714	0.0186924	
moss_0.01_8x_1	0.0247433	0.0199883	0.0193555	0.0133414	0.0259506	0.0209025	0.0203479	0.0143641	0.0277383	0.0227602	0.0222982	0.0163795	0.0293104	0.0245996	0.024309	0.0183964	0.0313608	0.026571	0.0261085	0.020376	0.013553	0.00803164	0.00718996	0.0	0.0415472	0.0374792	0.037314	0.0317614	0.0238753	0.018946	0.018424	0.0122751	
moss_0.02_1x_1	0.0418674	0.0392485	0.0401111	0.0335057	0.0428574	0.0400375	0.0408548	0.0344088	0.0443188	0.0419591	0.0428025	0.0363241	0.0456279	0.0432735	0.0443596	0.0380058	0.0479627	0.0452215	0.0461724	0.0400489	0.0491033	0.0466819	0.0478238	0.0415472	0.0	0.0200704	0.0201963	0.013565	0.0410908	0.0383489	0.0391996	0.0326385	
moss_0.02_2x_1	0.039912	0.0355415	0.0350843	0.0294887	0.0407738	0.0363591	0.0358322	0.030403	0.0424141	0.0381036	0.0377032	0.0322534	0.043908	0.0395604	0.0392722	0.0340531	0.0458191	0.0412655	0.0410635	0.0357381	0.0470432	0.0429199	0.0428117	0.0374792	0.0200704	0.0	0.013496	0.00772561	0.0389579	0.0344989	0.0341761	0.0285772	
moss_0.02_4x_1	0.041274	0.0356416	0.0340695	0.0294025	0.0422025	0.0363032	0.0348146	0.0303002	0.043636	0.0379474	0.036649	0.0320627	0.0451873	0.03957	0.0381503	0.033784	0.0469826	0.0412586	0.0399055	0.0355199	0.0483951	0.043023	0.0417917	0.037314	0.0201963	0.013496	0.0	0.00665474	0.0403201	0.0345584	0.0332222	0.0285831	
moss_0.02_8x_1	0.0345054	0.0297215	0.0289793	0.0233499	0.0355239	0.0305808	0.0298122	0.0243507	0.0371528	0.0323798	0.0317409	0.0262792	0.0385691	0.033937	0.0333384	0.0281323	0.0404992	0.0356674	0.0351201	0.0299284	0.0420867	0.0375291	0.0370806	0.0317614	0.013565	0.00772561	0.00665474	0.0	0.0335588	0.0286483	0.0280533	0.0224406	
moss_0.0_1x_1	0.0233866	0.0207598	0.0218888	0.0143497	0.0245168	0.0216683	0.0229508	0.0154456	0.0265988	0.0237627	0.025022	0.0176534	0.0284279	0.0257982	0.0269379	0.0197244	0.0303301	0.0278408	0.0290105	0.0218047	0.0321311	0.029877	0.0309475	0.0238753	0.0410908	0.0389579	0.0403201	0.0335588	0.0	0.0197035	0.0209261	0.0132321	
moss_0.0_2x_1	0.020642	0.0161972	0.0159992	0.00946299	0.0219228	0.0171475	0.0169976	0.010546	0.0237121	0.0191744	0.0190974	0.0126932	0.0254763	0.021136	0.0210911	0.0147772	0.027575	0.023213	0.0231584	0.0169104	0.0295227	0.0252164	0.0252256	0.018946	0.0383489	0.0344989	0.0345584	0.0286483	0.0197035	0.0	0.0149903	0.00837913	
moss_0.0_4x_1	0.0219292	0.0160758	0.0148197	0.00921469	0.0232016	0.0170846	0.0158991	0.0103137	0.0248887	0.01892	0.017911	0.0123538	0.0265862	0.0208568	0.0198524	0.0143367	0.0287226	0.022868	0.0218032	0.0164794	0.0304062	0.0248797	0.0238714	0.018424	0.0391996	0.0341761	0.0332222	0.0280533	0.0209261	0.0149903	0.0	0.00818874	
moss_0.0_8x_1	0.014245	0.00952231	0.00922372	0.00247777	0.0154525	0.0104799	0.0102895	0.00361777	0.0175014	0.0126107	0.0124457	0.00584939	0.0192888	0.0146381	0.0144603	0.00795267	0.0214428	0.0168247	0.016635	0.0101795	0.023273	0.0188338	0.0186924	0.0122751	0.0326385	0.0285772	0.0285831	0.0224406	0.0132321	0.00837913	0.00818874	0.0	
