sample	unclassified-seq_SRR5221635	unclassified-seq_SRR5221636	unclassified-seq_SRR5221637	unclassified-seq_SRR5221638	unclassified-seq_SRR5221639	unclassified-seq_SRR5221640	unclassified-seq_SRR5221641	unclassified-seq_SRR5221642	unclassified-seq_SRR5221643	unclassified-seq_SRR5221644	unclassified-seq_SRR5221645	unclassified-seq_SRR5221646	unclassified-seq_SRR5221647	unclassified-seq_SRR5221648	unclassified-seq_SRR5221649	unclassified-seq_SRR5221650	unclassified-seq_SRR5221651	unclassified-seq_SRR5221652	unclassified-seq_SRR5221653	unclassified-seq_SRR5221654	unclassified-seq_SRR5221655	unclassified-seq_SRR5221656	unclassified-seq_SRR5221657	unclassified-seq_SRR5221658	unclassified-seq_SRR5221659	unclassified-seq_SRR5221660	unclassified-seq_SRR5221661	unclassified-seq_SRR5221662	unclassified-seq_SRR5221663	unclassified-seq_SRR5221664	unclassified-seq_SRR5221665	unclassified-seq_SRR5221666	unclassified-seq_SRR5221667	unclassified-seq_SRR5221668	unclassified-seq_SRR5221669	unclassified-seq_SRR5221670	unclassified-seq_SRR5221671	unclassified-seq_SRR5221672	unclassified-seq_SRR5221673	unclassified-seq_SRR5221674	unclassified-seq_SRR5221675	unclassified-seq_SRR5221676	unclassified-seq_SRR5221677	unclassified-seq_SRR5221678	unclassified-seq_SRR5221679	unclassified-seq_SRR5221680	unclassified-seq_SRR5221681	unclassified-seq_SRR5221683	unclassified-seq_SRR5221684	unclassified-seq_SRR5221685	unclassified-seq_SRR5221686	unclassified-seq_SRR5221687	unclassified-seq_SRR5221688	unclassified-seq_SRR5221689	unclassified-seq_SRR5221690	unclassified-seq_SRR5221691	unclassified-seq_SRR5221692	unclassified-seq_SRR5221693	unclassified-seq_SRR5221694	unclassified-seq_SRR5221695	unclassified-seq_SRR5221696	unclassified-seq_SRR5221697	unclassified-seq_SRR5221698	unclassified-seq_SRR5221700	unclassified-seq_SRR5221701	unclassified-seq_SRR5221702	unclassified-seq_SRR5221704	unclassified-seq_SRR5221705	unclassified-seq_SRR5221706	unclassified-seq_SRR5221707	unclassified-seq_SRR5221708	unclassified-seq_SRR5221709	unclassified-seq_SRR5221710	unclassified-seq_SRR5221711	unclassified-seq_SRR5221712	unclassified-seq_SRR5221713	unclassified-seq_SRR5221714	unclassified-seq_SRR5221715	unclassified-seq_SRR5221716	unclassified-seq_SRR5221717	unclassified-seq_SRR5221718	unclassified-seq_SRR5221719	unclassified-seq_SRR5221720	unclassified-seq_SRR5221721	unclassified-seq_SRR5221722	unclassified-seq_SRR5221723	unclassified-seq_SRR5221724	unclassified-seq_SRR5221725	unclassified-seq_SRR5221726	unclassified-seq_SRR5221727	unclassified-seq_SRR5221728	unclassified-seq_SRR5221729	unclassified-seq_SRR5221730	unclassified-seq_SRR5221731	unclassified-seq_SRR5221732	unclassified-seq_SRR5221733	unclassified-seq_SRR5221734	unclassified-seq_SRR5221735	unclassified-seq_SRR5221736	unclassified-seq_SRR5221737	unclassified-seq_SRR5221738	unclassified-seq_SRR5221740	unclassified-seq_SRR5221741	unclassified-seq_SRR5221742	unclassified-seq_SRR5221743	unclassified-seq_SRR5221744	unclassified-seq_SRR5221745	unclassified-seq_SRR5221746	unclassified-seq_SRR5221747	unclassified-seq_SRR5221748	unclassified-seq_SRR5221749	unclassified-seq_SRR5221750	unclassified-seq_SRR5221751	unclassified-seq_SRR5221752	unclassified-seq_SRR5221753	unclassified-seq_SRR5221754	unclassified-seq_SRR5221755	unclassified-seq_SRR5221756	unclassified-seq_SRR5221757	unclassified-seq_SRR5221758
unclassified-seq_SRR5221645	0.016247	0.0155197	0.0168264	0.0161046	0.0165718	0.0165137	0.0163911	0.0151851	0.0161015	0.0145259	0.0	0.0168613	0.0168651	0.0164373	0.0170808	0.0172694	0.0167325	0.0167813	0.0165195	0.0165438	0.0173551	0.0162143	0.0174022	0.0165554	0.016164	0.0154178	0.0158355	0.015944	0.0168344	0.0182491	0.0157353	0.0171919	0.0159757	0.0166808	0.017046	0.0165232	0.0178328	0.0163001	0.0163549	0.0168921	0.0166005	0.0160722	0.0177897	0.0167342	0.0170291	0.0162226	0.0177908	0.0169434	0.0163382	0.0171765	0.0163278	0.0163989	0.0169558	0.0171464	0.0172783	0.0173258	0.0163184	0.0166797	0.0171541	0.0161692	0.016635	0.0174122	0.0163916	0.0169428	0.0166079	0.0163048	0.0173745	0.0160994	0.0178101	0.0160403	0.0177874	0.0167368	0.016785	0.0170552	0.0171979	0.0164283	0.0162777	0.0177902	0.0165348	0.0174495	0.0166052	0.0167411	0.016843	0.0167931	0.0168608	0.0171114	0.0168818	0.0170656	0.0161832	0.0194498	0.017931	0.0162049	0.0158996	0.0175573	0.0160475	0.017349	0.0170275	0.0172507	0.0166701	0.0169326	0.0174573	0.0174606	0.0161273	0.0173064	0.0170117	0.0184652	0.0182147	0.0177636	0.0160095	0.0165343	0.018111	0.0168619	0.0179316	0.0172981	0.0161785	0.0160665	0.0170917	0.0157126	0.0171289	0.0169569
unclassified-seq_SRR5221646	0.0174835	0.0168495	0.0181602	0.0174323	0.0179018	0.0179636	0.0180107	0.0170074	0.0176162	0.0186156	0.0168613	0.0	0.0156141	0.0148025	0.01741	0.0176821	0.017238	0.0159465	0.0154396	0.0154456	0.0179642	0.0169721	0.0179321	0.0178226	0.017503	0.0167229	0.0171163	0.0168915	0.0179207	0.019014	0.0168473	0.0181538	0.0169201	0.017488	0.0177834	0.0173484	0.018577	0.0172926	0.0173175	0.0176675	0.017526	0.0170421	0.0183132	0.0175966	0.0180884	0.0171667	0.018548	0.0176979	0.0172683	0.0179831	0.0173889	0.0173845	0.0180458	0.0180711	0.0172838	0.0182899	0.0173059	0.0175204	0.0179912	0.0174028	0.0177109	0.01839	0.0172562	0.0178482	0.0173529	0.0171098	0.018148	0.0170558	0.0186644	0.0170003	0.0185485	0.0175607	0.0177285	0.0178773	0.0180464	0.0172893	0.0174528	0.0183888	0.0173762	0.0183782	0.01765	0.0176596	0.0177087	0.0175994	0.0178283	0.0180464	0.0179247	0.0181144	0.0174807	0.0200749	0.0186614	0.0174958	0.0170046	0.018434	0.0170296	0.018353	0.0179613	0.0185728	0.0178334	0.01804	0.0183162	0.0182764	0.0171699	0.018231	0.0181029	0.0192284	0.0190462	0.0187318	0.0170999	0.0175366	0.0188748	0.0179127	0.0189092	0.0181892	0.0172402	0.0169873	0.0180873	0.0168215	0.0182741	0.0179104
unclassified-seq_SRR5221647	0.0175193	0.017071	0.018137	0.0175304	0.0179075	0.0179568	0.0178819	0.0168414	0.0176331	0.0185243	0.0168651	0.0156141	0.0	0.0149089	0.0176731	0.017788	0.0173258	0.0156562	0.0156241	0.0156839	0.0181012	0.0170525	0.0181781	0.017871	0.0176337	0.0169856	0.0171946	0.0169976	0.0178625	0.0188917	0.0168786	0.018032	0.0170803	0.0176011	0.0179487	0.0173828	0.0185894	0.017318	0.0174986	0.0178158	0.0176185	0.0173302	0.0185219	0.0177749	0.0183835	0.0173861	0.018577	0.0178198	0.0174595	0.0181064	0.0174406	0.0176303	0.0179676	0.0180602	0.0175422	0.0182421	0.0173773	0.0176489	0.0182479	0.0173972	0.0178608	0.0184352	0.0174089	0.0177528	0.017545	0.0173628	0.018322	0.0172656	0.0186876	0.0172369	0.0186477	0.0177466	0.0178881	0.0180752	0.0182229	0.0174473	0.0174584	0.0187342	0.0175971	0.0183853	0.0177828	0.0177375	0.0178807	0.0178277	0.0178898	0.0180464	0.017919	0.0183015	0.0173042	0.0201304	0.0186554	0.0175663	0.0170139	0.0185142	0.0171398	0.0181764	0.017994	0.0183501	0.0176985	0.0181347	0.0183548	0.0182485	0.0173302	0.0183056	0.0180861	0.01929	0.0190377	0.0187936	0.0171376	0.0175887	0.0187744	0.0178682	0.0188062	0.0182205	0.0172623	0.0170814	0.0179751	0.0168619	0.0183994	0.0179602
unclassified-seq_SRR5221648	0.0171059	0.0166605	0.0177675	0.0171732	0.0175932	0.0176039	0.0173064	0.0163942	0.0169672	0.0182287	0.0164373	0.0148025	0.0149089	0.0	0.017307	0.0174467	0.0169856	0.0155157	0.0148384	0.0152959	0.0176703	0.0165459	0.0176787	0.01754	0.0172518	0.0164462	0.016701	0.016584	0.0175193	0.018477	0.0164462	0.0176174	0.0165909	0.017188	0.0173651	0.0168151	0.018231	0.0168178	0.0170966	0.0174217	0.017204	0.0168473	0.0180942	0.0172364	0.0179327	0.0169391	0.0182566	0.0174122	0.0169245	0.0175837	0.0169428	0.0171963	0.0174278	0.0175075	0.0170188	0.0177715	0.0168581	0.0171108	0.0177104	0.0170285	0.0173806	0.0180308	0.0169418	0.0174936	0.0170307	0.0168506	0.0178699	0.0167245	0.0182934	0.0167791	0.0181631	0.0172397	0.0174317	0.0175831	0.0176517	0.0170117	0.016958	0.0180141	0.0170514	0.0180239	0.0172843	0.0172794	0.0173689	0.0172893	0.0176061	0.0176342	0.0174891	0.0178016	0.0169309	0.0197484	0.0182613	0.0171475	0.0165242	0.0178904	0.0165491	0.0178551	0.0174841	0.0180631	0.0172232	0.0176545	0.0179161	0.0179694	0.0169623	0.0178858	0.01775	0.0187768	0.018615	0.0182846	0.016778	0.017165	0.0184912	0.0174896	0.0184947	0.0178761	0.0167614	0.016584	0.0176579	0.0164215	0.0180562	0.0174963
unclassified-seq_SRR5221649	0.0174729	0.0171689	0.0181081	0.0176106	0.0180302	0.0178625	0.0178801	0.017047	0.0173241	0.0184847	0.0170808	0.01741	0.0176731	0.017307	0.0	0.0155032	0.0149286	0.0176264	0.0167539	0.0168506	0.0182665	0.0171344	0.0181915	0.0179705	0.0177002	0.0168457	0.0172998	0.0168489	0.0180176	0.0188242	0.0170101	0.0179774	0.0171354	0.0175898	0.0178402	0.017275	0.0184871	0.017286	0.0173773	0.0177025	0.0174936	0.0171398	0.0184076	0.0176517	0.0180867	0.0173252	0.0185213	0.0177013	0.0174373	0.0177902	0.0175226	0.0174056	0.0181752	0.0179155	0.0152434	0.0181133	0.0173224	0.0174072	0.0180931	0.0173739	0.0178499	0.0183045	0.0171667	0.0179396	0.0174606	0.017227	0.0180325	0.0170079	0.0186674	0.0172303	0.0185693	0.0178101	0.0178243	0.0178596	0.0181306	0.0172854	0.0173628	0.0183167	0.0174395	0.0181967	0.0176489	0.017632	0.0178471	0.0176399	0.0178613	0.0178573	0.0178346	0.0183121	0.0174189	0.0196884	0.0184764	0.0175495	0.016864	0.0183103	0.0171415	0.0182403	0.0179133	0.0186031	0.0175876	0.017959	0.0182899	0.0181173	0.0171311	0.0182718	0.0180717	0.0189068	0.0188808	0.0184906	0.0170645	0.0174106	0.0185568	0.0177777	0.0186525	0.0179774	0.0170525	0.0169218	0.0178841	0.0167432	0.0181422	0.0178056
unclassified-seq_SRR5221650	0.0174078	0.0172248	0.0183624	0.0177817	0.0180176	0.0181405	0.0180769	0.0172562	0.01739	0.0186787	0.0172694	0.0176821	0.017788	0.0174467	0.0155032	0.0	0.0151895	0.0176934	0.0168818	0.0168748	0.0184676	0.0172402	0.018177	0.0181544	0.0177953	0.0169602	0.0174473	0.0168167	0.0179923	0.0187103	0.0172413	0.0180032	0.0171092	0.0176342	0.0176737	0.0173684	0.0185278	0.017415	0.0174261	0.0177449	0.0174852	0.0173235	0.0184058	0.0177002	0.0182019	0.0174869	0.0186614	0.0177658	0.0174467	0.0178056	0.0176039	0.0176174	0.0182234	0.0177138	0.0147358	0.0179981	0.0176185	0.0174367	0.0181497	0.0173623	0.0181127	0.0182019	0.0173767	0.0180314	0.0174991	0.0171935	0.0178551	0.0172139	0.0184706	0.017302	0.018577	0.0178243	0.0180343	0.0179339	0.0179539	0.0173989	0.0176517	0.018259	0.0175293	0.018256	0.0178237	0.0177115	0.017986	0.0175416	0.0178499	0.0180136	0.0178858	0.0184835	0.017531	0.0196462	0.0185533	0.017763	0.0170101	0.0182456	0.0174261	0.0184694	0.0180729	0.0188543	0.0177449	0.0181272	0.0183952	0.0181347	0.0172777	0.0182444	0.0181017	0.018832	0.0188983	0.0183935	0.0172441	0.0175708	0.0186352	0.0179035	0.0187606	0.0179734	0.0170721	0.016964	0.0177811	0.0169164	0.0183583	0.017903
unclassified-seq_SRR5221651	0.0169131	0.0165978	0.0177534	0.0171935	0.0175243	0.0174969	0.0173972	0.0165005	0.0168307	0.0181706	0.0167325	0.017238	0.0173258	0.0169856	0.0149286	0.0151895	0.0	0.0173252	0.0162371	0.0163864	0.0177522	0.0165983	0.0176878	0.0176742	0.0173285	0.0163995	0.0167936	0.0163163	0.0174189	0.0182124	0.0164657	0.0173097	0.0165084	0.0172051	0.0171218	0.0168	0.0179527	0.0165406	0.01687	0.0173329	0.0170781	0.0167309	0.0179316	0.0170901	0.017637	0.0167497	0.0181133	0.0170912	0.0168296	0.0172314	0.0171229	0.0170552	0.0175893	0.0173363	0.014804	0.0175483	0.0168011	0.0168667	0.0176444	0.0168371	0.0173934	0.0177256	0.0167893	0.0172617	0.016857	0.0167379	0.0174824	0.0165401	0.0179104	0.0167154	0.0180965	0.0171464	0.017119	0.0173302	0.0173712	0.0166201	0.0170324	0.0177522	0.0169234	0.0177987	0.0171853	0.017119	0.0172529	0.0169661	0.0172705	0.01742	0.0173834	0.017899	0.0169196	0.019337	0.0180446	0.0171059	0.0164515	0.0176737	0.0166978	0.0178272	0.0174106	0.0181457	0.0171568	0.0173363	0.0178454	0.0176101	0.0167652	0.0177993	0.0175971	0.0184647	0.0184329	0.0179184	0.0165316	0.0169732	0.0180205	0.0172816	0.0181509	0.0175304	0.0164058	0.0163377	0.0172827	0.016367	0.0176579	0.0172612
unclassified-seq_SRR5221652	0.0175411	0.0169342	0.0181364	0.0174161	0.0178642	0.017797	0.0178118	0.0167663	0.0176202	0.0186227	0.0167813	0.0159465	0.0156562	0.0155157	0.0176264	0.0176934	0.0173252	0.0	0.0148001	0.014918	0.0181104	0.0169998	0.0182764	0.0179013	0.0174573	0.0168985	0.0170438	0.016891	0.0177755	0.0188627	0.0167695	0.0179281	0.016918	0.0175629	0.0179327	0.0173258	0.01859	0.0172535	0.01738	0.017659	0.0174267	0.0173258	0.0185456	0.0177409	0.0181996	0.0172645	0.0186697	0.017746	0.0173357	0.0179155	0.0173435	0.0174941	0.01807	0.0180314	0.0173922	0.0180936	0.0173302	0.0174997	0.0181648	0.0173811	0.0178084	0.0183419	0.017364	0.0178819	0.0174835	0.0172193	0.01817	0.0170667	0.018745	0.0170792	0.01864	0.0177075	0.0177494	0.017915	0.0181133	0.0173241	0.0173628	0.0186079	0.0174384	0.0183033	0.0177143	0.0176297	0.0178272	0.0176917	0.0178431	0.0178471	0.0178858	0.018122	0.017281	0.0201446	0.0186733	0.017479	0.0167786	0.0184211	0.0170547	0.0182025	0.017887	0.0184011	0.017672	0.0179906	0.0181596	0.0182118	0.017232	0.0182333	0.0179018	0.019324	0.0191053	0.0187247	0.0170797	0.0174896	0.0188567	0.0177217	0.0187804	0.0181602	0.0171776	0.0170906	0.0180095	0.0167235	0.0181996	0.0178551
unclassified-seq_SRR5221653	0.016575	0.0163801	0.0177064	0.0166419	0.0172557	0.0171005	0.0171508	0.0164683	0.0162485	0.0180136	0.0165195	0.0154396	0.0156241	0.0148384	0.0167539	0.0168818	0.0162371	0.0148001	0.0	0.0142441	0.0174556	0.0162423	0.0171749	0.0172413	0.0168619	0.0161847	0.0165697	0.0158935	0.0173606	0.017573	0.0164031	0.0169786	0.0162257	0.0166222	0.0166696	0.0164773	0.0175165	0.0165152	0.0166387	0.0170313	0.0165612	0.0167272	0.017582	0.0168317	0.0176725	0.0167416	0.0177154	0.0170378	0.0168969	0.0170481	0.0168269	0.0168231	0.0173158	0.0168964	0.0162735	0.0172144	0.0168377	0.0163832	0.0172882	0.0166015	0.0172937	0.0173512	0.0165761	0.0169922	0.016635	0.0163476	0.0170623	0.0164857	0.0174885	0.0163984	0.017628	0.0167834	0.0171963	0.0171519	0.0170476	0.016432	0.016898	0.0171119	0.0169683	0.01744	0.0171568	0.0168387	0.0170901	0.0167931	0.0169802	0.0171689	0.0171076	0.0177443	0.0167684	0.0187552	0.0177324	0.017077	0.0162101	0.0172524	0.0164131	0.0175624	0.0172084	0.0180228	0.0168899	0.0174763	0.0175528	0.017354	0.0164699	0.0172849	0.0172215	0.0179642	0.0181735	0.0175797	0.0164662	0.0165284	0.0175825	0.0170166	0.0179167	0.0171327	0.0163816	0.0161511	0.0171141	0.0161666	0.0177205	0.0170411
unclassified-seq_SRR5221654	0.0168592	0.0165073	0.0177698	0.017016	0.017395	0.0174311	0.0173745	0.0165655	0.0167979	0.0180487	0.0165438	0.0154456	0.0156839	0.0152959	0.0168506	0.0168748	0.0163864	0.014918	0.0142441	0.0	0.0175556	0.0165697	0.0174969	0.0173845	0.0171963	0.0162673	0.0167454	0.0162652	0.0173956	0.0180107	0.016557	0.0172447	0.0164378	0.0169526	0.0170416	0.0167968	0.0179155	0.0166249	0.0168339	0.0171349	0.0170046	0.0166984	0.0178249	0.0170394	0.0176872	0.0167668	0.0179562	0.0172161	0.0167947	0.0170906	0.0169694	0.0169169	0.0174534	0.0172199	0.016321	0.0173762	0.0169331	0.016821	0.0175887	0.0166952	0.0173219	0.0175394	0.0167663	0.0170977	0.0168258	0.0166339	0.017405	0.0165941	0.0177019	0.0164941	0.0178847	0.017047	0.0172298	0.017375	0.0172568	0.016755	0.0169764	0.017605	0.0170242	0.0177262	0.0171426	0.0171032	0.017238	0.0168899	0.0172954	0.0173224	0.0172667	0.0177053	0.0168592	0.0191591	0.0180464	0.0170912	0.0164873	0.0175719	0.0166137	0.017707	0.0174284	0.0181474	0.0172309	0.017507	0.01778	0.0176731	0.0167588	0.0176945	0.0174489	0.0184005	0.0183964	0.0177908	0.0166233	0.0169018	0.0179333	0.0172062	0.0182298	0.0173717	0.0166036	0.0164473	0.017328	0.0162397	0.0177081	0.017176
unclassified-seq_SRR5221655	0.0168683	0.016619	0.0184135	0.0178198	0.018155	0.0182048	0.018166	0.0172948	0.0176618	0.0187816	0.0173551	0.0179642	0.0181012	0.0176703	0.0182665	0.0184676	0.0177522	0.0181104	0.0174556	0.0175556	0.0	0.0143576	0.0156342	0.0182485	0.0178699	0.0171798	0.0172816	0.0169878	0.0182089	0.0190791	0.0172001	0.0181892	0.0171316	0.0177279	0.0178573	0.0174735	0.0186966	0.0175092	0.0175248	0.0178021	0.0176551	0.0173357	0.0185811	0.0178585	0.0183138	0.0173595	0.0186656	0.017927	0.017536	0.018021	0.0176889	0.0176827	0.0184064	0.0178973	0.0180452	0.0182729	0.0175842	0.0175994	0.0182823	0.0175775	0.0180325	0.0184017	0.0174439	0.0181631	0.0176213	0.0173667	0.0182525	0.0172612	0.0186554	0.017339	0.0187762	0.017867	0.0179167	0.01817	0.0182799	0.0173823	0.0176483	0.0185361	0.0176494	0.0184812	0.0178556	0.0178033	0.0179327	0.0177596	0.0179075	0.0180435	0.0180193	0.0181087	0.0176078	0.0200634	0.0187924	0.01775	0.0171996	0.0184841	0.0172325	0.0185089	0.0181127	0.0189285	0.0178198	0.0180613	0.0186471	0.0183999	0.01741	0.0184859	0.0182176	0.0190571	0.0192143	0.0187121	0.0173103	0.0176934	0.0188531	0.0180406	0.0189406	0.018213	0.0172441	0.0172248	0.0179018	0.0168339	0.0182188	0.017703
unclassified-seq_SRR5221656	0.0157307	0.0154555	0.017349	0.0167032	0.0169927	0.017107	0.0169688	0.016068	0.0164031	0.017784	0.0162143	0.0169721	0.0170525	0.0165459	0.0171344	0.0172402	0.0165983	0.0169998	0.0162423	0.0165697	0.0143576	0.0	0.0148638	0.017142	0.0166861	0.0158579	0.0162668	0.0158284	0.0171245	0.0177466	0.0159373	0.0169775	0.0159532	0.0165957	0.0167888	0.016298	0.017517	0.0162756	0.0164031	0.0166403	0.0165422	0.016322	0.0175517	0.0166888	0.017136	0.0161614	0.0176275	0.0166414	0.0163869	0.0167679	0.0164704	0.0163906	0.0171431	0.0168457	0.0168027	0.0171294	0.0164399	0.0164021	0.016996	0.0163549	0.016884	0.0172276	0.016309	0.0169396	0.0163413	0.016194	0.0172639	0.0161185	0.017591	0.0161495	0.0175506	0.0167657	0.0168108	0.0169412	0.0171601	0.0162169	0.0165121	0.0174156	0.0166026	0.0173484	0.016677	0.0166685	0.0167888	0.0165713	0.0167759	0.0167288	0.0168387	0.0169347	0.0163257	0.0189569	0.0177488	0.0165899	0.0160933	0.0172711	0.0161459	0.0174473	0.0169737	0.0177154	0.016708	0.0168452	0.0174484	0.0172056	0.016259	0.0171848	0.0170552	0.0179849	0.0180573	0.0174863	0.0161237	0.0165649	0.0177863	0.0168775	0.0178357	0.0169829	0.0161232	0.0161314	0.0169629	0.0157752	0.0171579	0.0167711
unclassified-seq_SRR5221657	0.0166206	0.0167722	0.0186441	0.0178283	0.018009	0.0181828	0.017939	0.0172976	0.0172744	0.0186584	0.0174022	0.0179321	0.0181781	0.0176787	0.0181915	0.018177	0.0176878	0.0182764	0.0171749	0.0174969	0.0156342	0.0148638	0.0	0.0181584	0.0177494	0.0169602	0.0173911	0.0168333	0.01822	0.0184334	0.017159	0.0178215	0.017119	0.0174724	0.0175786	0.0173235	0.0184246	0.01742	0.0173806	0.0177999	0.0174473	0.017199	0.0183577	0.0175966	0.0183823	0.0174145	0.0185883	0.0178819	0.0176342	0.0177755	0.0176072	0.0176737	0.0182625	0.0176444	0.0176787	0.0177857	0.0177449	0.0173125	0.017939	0.0174768	0.0181694	0.0180613	0.0173368	0.0179482	0.0175058	0.0174278	0.0178459	0.0171875	0.018231	0.0171541	0.0183647	0.0177262	0.0178864	0.017978	0.0178562	0.0171705	0.0176872	0.0180781	0.0177619	0.0184005	0.0178505	0.0177313	0.0178978	0.0175528	0.0176101	0.0178556	0.0178016	0.0183442	0.0175596	0.0194082	0.0185805	0.0178232	0.0171196	0.0180308	0.0171793	0.0183121	0.0179115	0.0189691	0.0177115	0.0180372	0.0184446	0.0181636	0.0172898	0.0180095	0.0180412	0.0187044	0.0188242	0.018263	0.0172843	0.017493	0.0184287	0.018009	0.0188615	0.0180706	0.0170313	0.0171333	0.0179986	0.0168775	0.0183718	0.0177959
unclassified-seq_SRR5221658	0.0169829	0.0165496	0.017863	0.0172243	0.01772	0.0174768	0.0174484	0.0166882	0.0170509	0.0179998	0.0165554	0.0178226	0.017871	0.01754	0.0179705	0.0181544	0.0176742	0.0179013	0.0172413	0.0173845	0.0182485	0.017142	0.0181584	0.0	0.0150406	0.0143191	0.0171469	0.0169808	0.0180032	0.0190091	0.016821	0.0179814	0.0170699	0.0177058	0.0180274	0.0174551	0.0186304	0.0173025	0.0174768	0.0178385	0.0176348	0.0171464	0.0185373	0.0177619	0.0179958	0.0173579	0.018748	0.0178232	0.0174595	0.0180446	0.0175276	0.0174606	0.0181428	0.0180792	0.0179906	0.0183419	0.0172551	0.0174673	0.0181266	0.0172535	0.0177381	0.0183923	0.0172854	0.0179912	0.0174735	0.0172353	0.0182473	0.0169949	0.0185515	0.0171032	0.0186572	0.0176861	0.0176968	0.0179722	0.0181544	0.0174161	0.0174056	0.0185634	0.017507	0.0184918	0.0177868	0.017637	0.0178237	0.0177477	0.0176996	0.0179396	0.01783	0.0180539	0.0172783	0.0201375	0.0187786	0.0173917	0.0167952	0.018457	0.0169824	0.0182264	0.0179464	0.0185468	0.0176957	0.0179573	0.0183794	0.0181254	0.0173728	0.0183994	0.018017	0.0190955	0.0191395	0.0187714	0.0170242	0.0175159	0.0188224	0.0178819	0.0187522	0.0181035	0.0172865	0.016984	0.0181654	0.0167513	0.0181144	0.0178494
unclassified-seq_SRR5221659	0.0166632	0.0162158	0.0171974	0.0167021	0.017059	0.0170199	0.0172073	0.0160028	0.016643	0.017805	0.016164	0.017503	0.0176337	0.0172518	0.0177002	0.0177953	0.0173285	0.0174573	0.0168619	0.0171963	0.0178699	0.0166861	0.0177494	0.0150406	0.0	0.0138025	0.0167128	0.0165787	0.0175949	0.0187498	0.0164352	0.0176314	0.016644	0.0173208	0.0176708	0.0169726	0.0182107	0.0169954	0.0170383	0.0173009	0.0172056	0.0165655	0.018159	0.0173064	0.0178699	0.0168624	0.0182654	0.0175003	0.0171081	0.0175926	0.0171524	0.0169987	0.0178488	0.0177251	0.0176562	0.0179619	0.0168818	0.0171793	0.0177126	0.016878	0.0173379	0.0180182	0.0170036	0.0176421	0.0171891	0.0169678	0.0178516	0.0166127	0.0183021	0.016701	0.0183243	0.0174869	0.0173983	0.017559	0.0176957	0.0169445	0.0169878	0.0182759	0.0171667	0.0180302	0.0173662	0.0173014	0.0174997	0.0173158	0.0172073	0.0175114	0.0174813	0.0176421	0.016864	0.0197572	0.0183776	0.0169824	0.0163241	0.0179854	0.0166648	0.017915	0.017503	0.01822	0.0173097	0.0174523	0.01799	0.0178021	0.0168603	0.0179161	0.0175719	0.018739	0.0185438	0.018217	0.0165443	0.0170667	0.0185302	0.0174696	0.0183337	0.0177709	0.0169207	0.0166499	0.017759	0.016368	0.0177234	0.0173817
unclassified-seq_SRR5221660	0.0159067	0.0154585	0.0163142	0.015989	0.0163074	0.0163137	0.01626	0.0152939	0.0157262	0.0170204	0.0154178	0.0167229	0.0169856	0.0164462	0.0168457	0.0169602	0.0163995	0.0168985	0.0161847	0.0162673	0.0171798	0.0158579	0.0169602	0.0143191	0.0138025	0.0	0.015945	0.0156026	0.0167368	0.017887	0.0156372	0.0168883	0.015755	0.016501	0.0166957	0.0163461	0.0174551	0.0160855	0.0161837	0.0165989	0.0164383	0.0158385	0.0173595	0.0165581	0.0169873	0.0160824	0.0175562	0.0166669	0.0162309	0.0167909	0.016334	0.0162023	0.0169353	0.0169045	0.0167861	0.0170781	0.0161826	0.0163696	0.0169764	0.0160521	0.0165872	0.0170868	0.016148	0.0166728	0.0162439	0.0159982	0.0170781	0.0158528	0.0174278	0.0158884	0.0175372	0.0165575	0.0165464	0.0168145	0.0170057	0.0161733	0.0161557	0.017344	0.0162366	0.0173429	0.0165247	0.0164536	0.0166552	0.0164841	0.016492	0.0166504	0.0165936	0.0168377	0.0159792	0.01892	0.0175876	0.0161025	0.0156076	0.0172204	0.0159644	0.0170972	0.0167187	0.0173545	0.0165205	0.0167042	0.0172777	0.0170519	0.0160131	0.0171048	0.016684	0.018036	0.0178391	0.0174562	0.0157368	0.0163189	0.017591	0.0165522	0.0174768	0.0169234	0.01597	0.0158568	0.0168554	0.0155042	0.0168586	0.0166504
