sample	unclassified-seq_SRR5221635	unclassified-seq_SRR5221636	unclassified-seq_SRR5221637	unclassified-seq_SRR5221638	unclassified-seq_SRR5221639	unclassified-seq_SRR5221640	unclassified-seq_SRR5221641	unclassified-seq_SRR5221642	unclassified-seq_SRR5221643	unclassified-seq_SRR5221644	unclassified-seq_SRR5221645	unclassified-seq_SRR5221646	unclassified-seq_SRR5221647	unclassified-seq_SRR5221648	unclassified-seq_SRR5221649	unclassified-seq_SRR5221650	unclassified-seq_SRR5221651	unclassified-seq_SRR5221652	unclassified-seq_SRR5221653	unclassified-seq_SRR5221654	unclassified-seq_SRR5221655	unclassified-seq_SRR5221656	unclassified-seq_SRR5221657	unclassified-seq_SRR5221658	unclassified-seq_SRR5221659	unclassified-seq_SRR5221660	unclassified-seq_SRR5221661	unclassified-seq_SRR5221662	unclassified-seq_SRR5221663	unclassified-seq_SRR5221664	unclassified-seq_SRR5221665	unclassified-seq_SRR5221666	unclassified-seq_SRR5221667	unclassified-seq_SRR5221668	unclassified-seq_SRR5221669	unclassified-seq_SRR5221670	unclassified-seq_SRR5221671	unclassified-seq_SRR5221672	unclassified-seq_SRR5221673	unclassified-seq_SRR5221674	unclassified-seq_SRR5221675	unclassified-seq_SRR5221676	unclassified-seq_SRR5221677	unclassified-seq_SRR5221678	unclassified-seq_SRR5221679	unclassified-seq_SRR5221680	unclassified-seq_SRR5221681	unclassified-seq_SRR5221683	unclassified-seq_SRR5221684	unclassified-seq_SRR5221685	unclassified-seq_SRR5221686	unclassified-seq_SRR5221687	unclassified-seq_SRR5221688	unclassified-seq_SRR5221689	unclassified-seq_SRR5221690	unclassified-seq_SRR5221691	unclassified-seq_SRR5221692	unclassified-seq_SRR5221693	unclassified-seq_SRR5221694	unclassified-seq_SRR5221695	unclassified-seq_SRR5221696	unclassified-seq_SRR5221697	unclassified-seq_SRR5221698	unclassified-seq_SRR5221700	unclassified-seq_SRR5221701	unclassified-seq_SRR5221702	unclassified-seq_SRR5221704	unclassified-seq_SRR5221705	unclassified-seq_SRR5221706	unclassified-seq_SRR5221707	unclassified-seq_SRR5221708	unclassified-seq_SRR5221709	unclassified-seq_SRR5221710	unclassified-seq_SRR5221711	unclassified-seq_SRR5221712	unclassified-seq_SRR5221713	unclassified-seq_SRR5221714	unclassified-seq_SRR5221715	unclassified-seq_SRR5221716	unclassified-seq_SRR5221717	unclassified-seq_SRR5221718	unclassified-seq_SRR5221719	unclassified-seq_SRR5221720	unclassified-seq_SRR5221721	unclassified-seq_SRR5221722	unclassified-seq_SRR5221723	unclassified-seq_SRR5221724	unclassified-seq_SRR5221725	unclassified-seq_SRR5221726	unclassified-seq_SRR5221727	unclassified-seq_SRR5221728	unclassified-seq_SRR5221729	unclassified-seq_SRR5221730	unclassified-seq_SRR5221731	unclassified-seq_SRR5221732	unclassified-seq_SRR5221733	unclassified-seq_SRR5221734	unclassified-seq_SRR5221735	unclassified-seq_SRR5221736	unclassified-seq_SRR5221737	unclassified-seq_SRR5221738	unclassified-seq_SRR5221740	unclassified-seq_SRR5221741	unclassified-seq_SRR5221742	unclassified-seq_SRR5221743	unclassified-seq_SRR5221744	unclassified-seq_SRR5221745	unclassified-seq_SRR5221746	unclassified-seq_SRR5221747	unclassified-seq_SRR5221748	unclassified-seq_SRR5221749	unclassified-seq_SRR5221750	unclassified-seq_SRR5221751	unclassified-seq_SRR5221752	unclassified-seq_SRR5221753	unclassified-seq_SRR5221754	unclassified-seq_SRR5221755	unclassified-seq_SRR5221756	unclassified-seq_SRR5221757	unclassified-seq_SRR5221758
unclassified-seq_SRR5221645	0.0267772	0.0263482	0.027672	0.0269626	0.0273041	0.0272883	0.0271515	0.0261059	0.0268052	0.0255273	0.0	0.0275571	0.0280783	0.0273561	0.0277392	0.0280081	0.02778	0.0276409	0.0270238	0.0274952	0.0283107	0.0268997	0.0280841	0.0274027	0.0268252	0.0262157	0.0264655	0.0265557	0.0281758	0.0287853	0.0264352	0.027639	0.0267094	0.0275712	0.0273087	0.0273887	0.0284034	0.0271331	0.0273431	0.0275252	0.0269772	0.0269179	0.0283536	0.0274886	0.027921	0.026788	0.0285014	0.0277942	0.0275224	0.0282835	0.0267989	0.0269799	0.0278837	0.0277098	0.0280851	0.027899	0.0271792	0.0273366	0.0278456	0.0268951	0.0273906	0.0278895	0.0271579	0.0280005	0.0276711	0.0271506	0.028526	0.0269306	0.0281381	0.0269662	0.0287524	0.0275365	0.0275139	0.0278018	0.0279219	0.0271036	0.0270963	0.0279602	0.0275055	0.0282039	0.0277648	0.0272846	0.0276088	0.0275093	0.0274241	0.0276805	0.0278294	0.0279957	0.0271	0.029876	0.0283868	0.0269188	0.0265057	0.0280899	0.0269425	0.0284034	0.0277288	0.0283088	0.0276985	0.0276692	0.028231	0.0282932	0.026886	0.0279095	0.0276183	0.0290427	0.0290841	0.0282495	0.0270156	0.02778	0.0286889	0.027942	0.0289251	0.0280072	0.0269297	0.0266662	0.0274784	0.0266347	0.0280514	0.027672
unclassified-seq_SRR5221646	0.0271792	0.0271469	0.0286721	0.0279191	0.0280235	0.0280725	0.0282796	0.0276786	0.0274943	0.029073	0.0275571	0.0	0.0262607	0.0253865	0.0277885	0.0278304	0.0278637	0.026571	0.0254381	0.0255521	0.0281005	0.0271598	0.0279736	0.0285782	0.0279468	0.0272522	0.0272596	0.0271414	0.0290226	0.0285398	0.0271092	0.0278628	0.0271856	0.0274718	0.0275327	0.0274812	0.028529	0.0277032	0.0275872	0.0276872	0.0272124	0.0272883	0.0281111	0.0274643	0.0283721	0.027254	0.0287236	0.0280475	0.027899	0.0283399	0.0274531	0.0277307	0.0285181	0.0279899	0.0274915	0.0278037	0.0278437	0.0271073	0.028171	0.0274241	0.0282815	0.0279315	0.0275205	0.0283438	0.0278513	0.0275674	0.0282572	0.0273254	0.0282582	0.0273757	0.0287664	0.0278389	0.0280976	0.02792	0.0279583	0.0273589	0.0279995	0.0278599	0.0278485	0.0285221	0.0280187	0.0275449	0.0278075	0.0275581	0.0279028	0.0278028	0.028141	0.0286661	0.0277061	0.0294969	0.0285516	0.0275994	0.0271893	0.0278266	0.0274727	0.0287226	0.0281536	0.0291417	0.0280197	0.0285211	0.028377	0.0285034	0.0275816	0.0282543	0.0286157	0.0291134	0.0293789	0.0282136	0.0276013	0.0277411	0.028683	0.0280957	0.0291285	0.0282951	0.0270495	0.027181	0.0277383	0.027205	0.0288521	0.0277866
unclassified-seq_SRR5221647	0.0278856	0.0280331	0.0292218	0.0283702	0.0286949	0.028681	0.0286137	0.0278933	0.0280793	0.0295464	0.0280783	0.0262607	0.0	0.0256606	0.028473	0.0286019	0.0281739	0.0265244	0.0258146	0.0264219	0.0290367	0.0277563	0.0287276	0.0287674	0.0283234	0.0276399	0.0279832	0.0275308	0.0291417	0.0292442	0.0275994	0.0284112	0.0275515	0.0281594	0.0281391	0.028171	0.0289733	0.0283536	0.0282611	0.028299	0.0277373	0.0281719	0.0290558	0.0281371	0.0291447	0.0280293	0.0292686	0.0289382	0.0283975	0.0289392	0.0280986	0.0281391	0.0289743	0.0285762	0.0281652	0.0284582	0.0285368	0.027899	0.0286632	0.0281739	0.0287922	0.0287624	0.0281391	0.0289602	0.0284514	0.0281806	0.0291579	0.0280005	0.0289261	0.0279554	0.0295382	0.0283712	0.0287435	0.0286651	0.0287723	0.0280899	0.027989	0.0286988	0.0285526	0.0290911	0.0288461	0.0283341	0.0286206	0.0282893	0.0283321	0.0284406	0.0284945	0.0290861	0.0282669	0.0302181	0.0291336	0.0283088	0.0276296	0.0285506	0.028087	0.0292025	0.0286384	0.0295629	0.0286246	0.0289602	0.0290659	0.0290972	0.0282417	0.0289632	0.0288631	0.0297496	0.0299001	0.0291569	0.0281536	0.0283156	0.0291103	0.0286582	0.0297517	0.0287385	0.0279086	0.0277042	0.0283458	0.0275778	0.0293666	0.0285339
unclassified-seq_SRR5221648	0.0274307	0.0273013	0.0287485	0.0279554	0.0279372	0.0282029	0.0280629	0.0274111	0.0274204	0.0289823	0.0273561	0.0253865	0.0256606	0.0	0.0277155	0.0278313	0.0277032	0.0262448	0.025308	0.0258241	0.0282281	0.0271202	0.0279985	0.0281806	0.02778	0.0270752	0.0275214	0.0268924	0.0283985	0.0283653	0.0268388	0.0276541	0.0269452	0.0275233	0.0273087	0.0274802	0.0283185	0.0275205	0.0276362	0.0277468	0.0270991	0.0275074	0.0282689	0.0274765	0.0285329	0.0272883	0.0287534	0.0283146	0.0277572	0.0282592	0.0272846	0.0277847	0.0282737	0.027724	0.0273412	0.0278437	0.0276333	0.0272577	0.0281072	0.0275186	0.0280283	0.0279976	0.0275966	0.0284504	0.0276183	0.0273822	0.0282718	0.0273878	0.0283702	0.0272929	0.0290256	0.0277468	0.02806	0.0279152	0.0278113	0.027181	0.0276645	0.0277629	0.0277933	0.0284103	0.0280225	0.0276957	0.0276966	0.0275759	0.0278199	0.0278256	0.0279861	0.0284426	0.027623	0.0295857	0.0287495	0.0278847	0.0272133	0.027899	0.0275008	0.0284494	0.0279937	0.0289914	0.0279774	0.0281149	0.028589	0.0281913	0.027483	0.0281439	0.0282213	0.0289512	0.0293574	0.0283321	0.0275299	0.0277819	0.0286879	0.02814	0.0290578	0.0281816	0.0271404	0.0270467	0.0276343	0.0271322	0.0287485	0.0278942
unclassified-seq_SRR5221649	0.0272318	0.0274353	0.0286731	0.0280668	0.0281826	0.0281304	0.0279813	0.0276938	0.0271165	0.0289813	0.0277392	0.0277885	0.028473	0.0277155	0.0	0.0257715	0.0252819	0.0281005	0.0266185	0.0268569	0.0286533	0.027426	0.0280976	0.0284083	0.027818	0.0272105	0.027879	0.0271184	0.0289642	0.028265	0.0275703	0.0278009	0.0274531	0.0275881	0.0274344	0.0275093	0.0283312	0.0278237	0.0273766	0.027499	0.0272475	0.0276192	0.0283117	0.0278418	0.0286523	0.0276456	0.0285831	0.0282543	0.0281642	0.02817	0.0274774	0.0276267	0.0287038	0.0276994	0.0253612	0.0278361	0.0280398	0.0273561	0.0281565	0.0275008	0.0286622	0.0277857	0.0274755	0.0284504	0.0277923	0.0273543	0.0279995	0.0273366	0.0283127	0.0276343	0.0288271	0.0281971	0.0283175	0.0277866	0.0279822	0.0274765	0.0279727	0.0275712	0.0280206	0.0283643	0.0283829	0.0275534	0.0281333	0.0277278	0.0277013	0.0277155	0.0281149	0.0286859	0.0277231	0.0290377	0.0284514	0.0278895	0.0272586	0.0276098	0.0276456	0.0285851	0.0278809	0.0294435	0.0277487	0.0283253	0.0283536	0.0281864	0.0272124	0.0283526	0.0281072	0.0286029	0.0290588	0.0281072	0.0274494	0.0277695	0.0280591	0.0281149	0.0289542	0.0279468	0.0271036	0.0271	0.0277885	0.0271644	0.0289161	0.0277876
unclassified-seq_SRR5221650	0.0270651	0.0277165	0.0293492	0.0281903	0.0281207	0.028422	0.0281227	0.028114	0.0269179	0.0291204	0.0280081	0.0278304	0.0286019	0.0278313	0.0257715	0.0	0.0254339	0.0282572	0.0265012	0.0268188	0.0286622	0.0274213	0.0279813	0.0287127	0.0281623	0.0274148	0.0279851	0.0266509	0.029235	0.0280177	0.0277771	0.0275581	0.0274643	0.0276192	0.0272216	0.0277354	0.0280379	0.0279976	0.0274428	0.0279659	0.0270431	0.0279315	0.027964	0.0274924	0.0288132	0.0279803	0.028594	0.0284759	0.0280427	0.0277933	0.0278218	0.0278809	0.0288681	0.0272846	0.024576	0.0275646	0.0280928	0.02723	0.0281536	0.0275853	0.0286147	0.0277563	0.0274036	0.0284132	0.0277098	0.0274148	0.0277098	0.0272837	0.0279372	0.027742	0.0288391	0.0279774	0.0286187	0.0278818	0.0276928	0.027399	0.0282485	0.0273338	0.028062	0.0281961	0.0284093	0.0277857	0.0282971	0.0275571	0.0278494	0.0278285	0.0281159	0.0290246	0.0279774	0.0287893	0.0284151	0.0279315	0.027122	0.027528	0.0278551	0.0287346	0.0280841	0.0295536	0.0277809	0.0285614	0.0284553	0.0281072	0.0272883	0.0280937	0.028265	0.0284308	0.0290639	0.0279267	0.0278437	0.0277591	0.0280206	0.0282786	0.0289663	0.0278075	0.0269955	0.0271322	0.0275609	0.0272087	0.0290558	0.0279832
unclassified-seq_SRR5221651	0.0269471	0.0273096	0.0284318	0.0279861	0.0277231	0.028036	0.0277458	0.0275318	0.0267681	0.0288871	0.02778	0.0278637	0.0281739	0.0277032	0.0252819	0.0254339	0.0	0.0279277	0.0262051	0.0268424	0.0283175	0.0273022	0.0277629	0.028113	0.0278751	0.0272087	0.0275121	0.0266995	0.028473	0.0278856	0.0270541	0.0271893	0.0269033	0.0274064	0.0269161	0.0274559	0.0280658	0.0274587	0.0272559	0.0277288	0.0269744	0.0275055	0.0279717	0.0274755	0.0284396	0.0273226	0.0284249	0.0278066	0.0275599	0.0277914	0.0273106	0.0276381	0.0284132	0.027384	0.0249366	0.0274559	0.0276324	0.0269717	0.0279774	0.0272957	0.0280899	0.0274643	0.0272753	0.0280764	0.0273412	0.027384	0.027761	0.0269662	0.0276211	0.0271193	0.0288162	0.0275449	0.027622	0.0276853	0.0273831	0.0269243	0.0275985	0.027217	0.0277373	0.0280754	0.0280937	0.0275186	0.0277572	0.0270367	0.027345	0.0274905	0.0277165	0.0286374	0.0272466	0.0289251	0.0281545	0.0275196	0.0268578	0.0272994	0.027292	0.028338	0.0278399	0.0290437	0.0275318	0.0279765	0.0282475	0.02817	0.027123	0.0281429	0.0277733	0.028086	0.0288901	0.0275891	0.0272179	0.027513	0.0280591	0.027673	0.0286612	0.027559	0.0268052	0.0268342	0.0272892	0.0268597	0.0285417	0.0277752
unclassified-seq_SRR5221652	0.0276664	0.0276522	0.0289031	0.0279659	0.0282359	0.0283721	0.0283966	0.0274784	0.0275355	0.0295361	0.0276409	0.026571	0.0265244	0.0262448	0.0281005	0.0282572	0.0279277	0.0	0.0251286	0.0253806	0.0286098	0.0274353	0.0284867	0.0285979	0.028037	0.0275186	0.0276805	0.0271939	0.0289512	0.0287514	0.0273878	0.0277288	0.0274858	0.0279966	0.0278981	0.0280197	0.0287883	0.0282776	0.0279114	0.0281188	0.0276381	0.0280398	0.0288731	0.0281256	0.0287018	0.0277876	0.0291124	0.0285034	0.0280014	0.0282971	0.0276465	0.027878	0.0286889	0.0281294	0.0277819	0.0282786	0.0283546	0.0275844	0.0285171	0.0277582	0.0285733	0.0284514	0.0279162	0.0286681	0.0281391	0.0276418	0.0285299	0.0277061	0.028681	0.0276976	0.0294189	0.0283039	0.0282145	0.0282514	0.0285152	0.0277155	0.0281719	0.0283858	0.0281381	0.0288331	0.0284818	0.0281101	0.0281913	0.0279851	0.0282699	0.0280475	0.0283712	0.0289111	0.027964	0.0298237	0.0288941	0.0279114	0.0271801	0.0284112	0.0276522	0.0286394	0.0281758	0.0292737	0.0283468	0.0288022	0.0285821	0.0287435	0.0278161	0.0286661	0.0285881	0.0295836	0.0296529	0.0287018	0.0279583	0.0280504	0.0288521	0.0285979	0.0294384	0.0285969	0.0276711	0.0275524	0.0280851	0.0272244	0.0291336	0.0281971
unclassified-seq_SRR5221653	0.0258224	0.0264869	0.0280389	0.0270596	0.0267274	0.027122	0.0269827	0.0271294	0.0254806	0.0283809	0.0270238	0.0254381	0.0258146	0.025308	0.0266185	0.0265012	0.0262051	0.0251286	0.0	0.0241247	0.0273031	0.0261156	0.0268724	0.0272929	0.0268842	0.0264869	0.0268333	0.0255435	0.0280706	0.0264183	0.0266383	0.026134	0.026177	0.0263296	0.0259515	0.0265182	0.0270284	0.0270743	0.0265307	0.0268397	0.0258051	0.0270614	0.0267536	0.0262668	0.0277847	0.0269955	0.0273152	0.0273282	0.0272022	0.026837	0.0267708	0.0269854	0.027742	0.0262351	0.0259463	0.0262227	0.0271331	0.0256075	0.0269051	0.0263642	0.0277781	0.0263509	0.0262536	0.0274288	0.0268451	0.0265253	0.0268715	0.0266851	0.0268016	0.0264397	0.0276786	0.0267708	0.0273859	0.0269571	0.026429	0.0261955	0.0274428	0.0258777	0.0271064	0.0270193	0.0275938	0.0266968	0.0270376	0.0264166	0.0266482	0.0267175	0.0270147	0.0281014	0.0270156	0.0274858	0.0271414	0.0270761	0.0261252	0.0261902	0.026837	0.0275571	0.0268806	0.0286335	0.0266806	0.0276834	0.0272522	0.0270917	0.0263199	0.0268079	0.0272272	0.0271967	0.0281207	0.0266833	0.0268397	0.0265155	0.0265925	0.0271257	0.0279545	0.0267437	0.0258699	0.0261007	0.0264086	0.0261814	0.0282136	0.0266302
unclassified-seq_SRR5221654	0.0265235	0.0269252	0.0282942	0.0274466	0.0273803	0.0276749	0.0276645	0.0272503	0.0264441	0.0286424	0.0274952	0.0255521	0.0264219	0.0258241	0.0268569	0.0268188	0.0268424	0.0253806	0.0241247	0.0	0.0278713	0.0267482	0.0273645	0.0277819	0.0273757	0.0268261	0.0272494	0.0263863	0.0281082	0.0272948	0.0269808	0.026866	0.0264406	0.0268342	0.026632	0.0271875	0.0277108	0.0271792	0.0269708	0.0274344	0.0266662	0.0270926	0.0278313	0.0269106	0.0281246	0.0271404	0.0281178	0.0278199	0.0275139	0.0274055	0.0269544	0.0272235	0.0279095	0.0268052	0.0259532	0.0270037	0.0274784	0.0263837	0.0275308	0.0267808	0.0277695	0.0269881	0.0267962	0.0278485	0.0272235	0.0270449	0.0275515	0.0269562	0.0273747	0.0268107	0.0282592	0.0273078	0.027469	0.0274167	0.0271773	0.0269179	0.0276664	0.0269325	0.0277269	0.0275684	0.0277023	0.0271626	0.0274905	0.0267772	0.0270019	0.0272846	0.0274241	0.0282815	0.0272716	0.0283136	0.0277117	0.0274176	0.0269279	0.0271451	0.0272883	0.0279937	0.0274699	0.0287544	0.0273868	0.0278094	0.0280168	0.0278066	0.0271561	0.0275318	0.0276881	0.0281227	0.0284916	0.0273859	0.0270862	0.0273543	0.0276399	0.0274671	0.0284857	0.0273924	0.0264851	0.0266194	0.0270367	0.0265844	0.0283068	0.0272244
unclassified-seq_SRR5221655	0.0267365	0.0271358	0.0293462	0.0283185	0.028424	0.0284347	0.0282718	0.0280264	0.0274213	0.0294733	0.0283107	0.0281005	0.0290367	0.0282281	0.0286533	0.0286622	0.0283175	0.0286098	0.0273031	0.0278713	0.0	0.0248508	0.02557	0.028679	0.0282223	0.0275365	0.0278323	0.0271423	0.0290185	0.0284739	0.0277885	0.0278075	0.0275665	0.0278209	0.0276626	0.0278542	0.0284269	0.0280908	0.0279248	0.0280053	0.0276154	0.0280216	0.0286098	0.0278608	0.0286384	0.0277762	0.0287982	0.0283975	0.0282495	0.028422	0.0277259	0.0280706	0.0288411	0.0277724	0.0280466	0.0279516	0.0280331	0.0273896	0.0284553	0.0278256	0.0286968	0.0280774	0.0276126	0.0285565	0.0279909	0.0278247	0.0284347	0.0278466	0.028471	0.0278895	0.0292035	0.028088	0.0285113	0.0282786	0.0281971	0.027528	0.0282398	0.0278389	0.0282854	0.0286117	0.028421	0.0278895	0.0283819	0.0279698	0.0279602	0.0281652	0.0282825	0.0286998	0.0279822	0.0294086	0.028471	0.0281603	0.0275487	0.0278895	0.0279181	0.0290699	0.0282271	0.0295908	0.0284005	0.0285723	0.0288871	0.0286038	0.0278732	0.0285792	0.0285831	0.0289592	0.0294343	0.0283614	0.0277743	0.0278266	0.0285447	0.0285181	0.0293411	0.0282456	0.0273636	0.0274325	0.0279	0.0271487	0.0290558	0.0278418
unclassified-seq_SRR5221656	0.0256084	0.0258137	0.0281207	0.0271165	0.0270669	0.0273822	0.0272337	0.0268279	0.0261234	0.0283068	0.0268997	0.0271598	0.0277563	0.0271202	0.027426	0.0274213	0.0273022	0.0274353	0.0261156	0.0267482	0.0248508	0.0	0.024878	0.0275261	0.0271773	0.0263261	0.0267925	0.0258872	0.0279698	0.0272967	0.0263526	0.0268233	0.0263535	0.0267265	0.0265575	0.0266518	0.0272902	0.0268161	0.0267184	0.0269955	0.0262624	0.0268252	0.0274568	0.0267627	0.0278628	0.0266428	0.0277136	0.0273757	0.0269507	0.0273143	0.0265898	0.0267726	0.0277098	0.0266131	0.0271828	0.026906	0.027292	0.0260998	0.0270449	0.0266032	0.0275271	0.0269772	0.02647	0.0275411	0.0269042	0.0264914	0.0274746	0.0264843	0.0272855	0.0266734	0.0279353	0.0271294	0.0272827	0.0270202	0.0271745	0.0264914	0.0270376	0.0268379	0.0272004	0.0272892	0.0272355	0.0267455	0.0270284	0.0265361	0.0266797	0.026686	0.0271626	0.0274587	0.026695	0.0283712	0.0276834	0.0269763	0.0262633	0.026907	0.0266968	0.0278266	0.0270467	0.0283741	0.0272429	0.0272902	0.0275863	0.0274886	0.0266374	0.027111	0.0272309	0.0277013	0.0282825	0.0271626	0.0266941	0.0267889	0.0272976	0.0271644	0.0281894	0.0270229	0.0262933	0.0263429	0.0268233	0.0263305	0.0277004	0.0266662
unclassified-seq_SRR5221657	0.0259202	0.0269955	0.0293298	0.0283273	0.0279382	0.0282631	0.0280976	0.028114	0.0264727	0.0291427	0.0280841	0.0279736	0.0287276	0.0279985	0.0280976	0.0279813	0.0277629	0.0284867	0.0268724	0.0273645	0.02557	0.024878	0.0	0.0283643	0.0279219	0.0271773	0.0275308	0.0264923	0.0291832	0.0272948	0.0275458	0.0271414	0.0270733	0.0273273	0.0268988	0.027656	0.0278856	0.0279248	0.0273273	0.0276173	0.0267392	0.0276277	0.0277838	0.0272355	0.028683	0.0277383	0.0282504	0.0282368	0.0282427	0.0275468	0.0273887	0.0278142	0.028523	0.0268415	0.0272189	0.0271165	0.0283682	0.0267545	0.0275816	0.0274634	0.0287624	0.0274353	0.0271156	0.0283175	0.0276183	0.0274961	0.0275008	0.0271055	0.0276645	0.0273106	0.0284269	0.0277373	0.0282514	0.0277847	0.027528	0.0273477	0.0281894	0.0267708	0.0280177	0.0279286	0.0280312	0.0276333	0.0279439	0.0272013	0.0273375	0.0272448	0.0275994	0.0286899	0.027899	0.0282708	0.0280302	0.027965	0.0271469	0.0270229	0.0277724	0.0286147	0.0277212	0.0298049	0.0277288	0.0285486	0.0284651	0.0279583	0.027399	0.0275966	0.0279487	0.0278685	0.0287893	0.0275205	0.0276645	0.0275759	0.0277278	0.0283117	0.0287336	0.0276399	0.0266797	0.0269955	0.0274213	0.0270257	0.0291437	0.0278075
unclassified-seq_SRR5221658	0.0271147	0.0271064	0.0285752	0.028011	0.0279727	0.0279506	0.0278066	0.0274924	0.0271451	0.0289221	0.0274027	0.0285782	0.0287674	0.0281806	0.0284083	0.0287127	0.028113	0.0285979	0.0272929	0.0277819	0.028679	0.0275261	0.0283643	0.0	0.0254543	0.0248541	0.027622	0.0271828	0.0289612	0.0289884	0.0273831	0.0279468	0.027267	0.0279688	0.0279602	0.0280908	0.0288721	0.0280851	0.027879	0.0280899	0.0276588	0.0277193	0.0287644	0.0280889	0.0287246	0.0278113	0.0291093	0.0285595	0.0282359	0.0287614	0.0276616	0.0277952	0.0287554	0.0282378	0.0285378	0.0281342	0.0281159	0.0276673	0.0286285	0.0277695	0.0283399	0.0283966	0.0277629	0.0285634	0.0283634	0.0278123	0.028678	0.0274475	0.0286721	0.0277089	0.029337	0.0281642	0.028199	0.0284975	0.0284308	0.0276107	0.0279095	0.0283166	0.028301	0.0286137	0.028337	0.027943	0.0283302	0.0282223	0.0278066	0.0281362	0.0282971	0.0285486	0.0278161	0.0297902	0.0290024	0.0278427	0.0273822	0.0283985	0.0277961	0.0288521	0.0282378	0.0295402	0.0282155	0.0283321	0.0286859	0.0287485	0.0278475	0.0285004	0.0286127	0.0290528	0.0296322	0.0285654	0.0276824	0.0281497	0.0288471	0.0284112	0.0294363	0.0284122	0.0274643	0.0274139	0.0280822	0.0274195	0.0287425	0.0280774
unclassified-seq_SRR5221659	0.026597	0.0266095	0.0279334	0.0270862	0.0272837	0.0274073	0.027279	0.0268206	0.0264816	0.0286434	0.0268252	0.0279468	0.0283234	0.02778	0.027818	0.0281623	0.0278751	0.028037	0.0268842	0.0273757	0.0282223	0.0271773	0.0279219	0.0254543	0.0	0.0242458	0.0270275	0.0265334	0.0283927	0.0285201	0.0268742	0.0273896	0.026836	0.0276503	0.0273199	0.0272651	0.0281748	0.0275515	0.0273999	0.0272967	0.0270495	0.027111	0.0283107	0.0272244	0.0283536	0.0271792	0.0284533	0.0279679	0.0275036	0.0280735	0.0271967	0.0272355	0.0284475	0.0276399	0.0278285	0.0278171	0.0272957	0.0270202	0.0279516	0.0270412	0.0277857	0.0277752	0.0271138	0.0282048	0.0278837	0.0273161	0.0279181	0.026817	0.0281391	0.027022	0.0289021	0.0277885	0.0276645	0.0277515	0.0279143	0.027399	0.0274353	0.0279086	0.0277023	0.0283614	0.0278313	0.0273747	0.0277895	0.0273226	0.0272827	0.0275797	0.0277089	0.0280966	0.0273069	0.029423	0.0285358	0.0275008	0.0265477	0.0277876	0.0271865	0.0283682	0.0277477	0.0287316	0.0277961	0.0280101	0.0281468	0.0280976	0.0272263	0.0281932	0.0279344	0.0288451	0.0291265	0.0280658	0.0270449	0.0276277	0.0283341	0.0281014	0.0286285	0.0281478	0.0268951	0.0269836	0.0276588	0.0268915	0.0284798	0.0277013
unclassified-seq_SRR5221660	0.0260307	0.0258803	0.0272253	0.0263739	0.0266743	0.0268424	0.0267536	0.0261638	0.0258275	0.0279439	0.0262157	0.0272522	0.0276399	0.0270752	0.0272105	0.0274148	0.0272087	0.0275186	0.0264869	0.0268261	0.0275365	0.0263261	0.0271773	0.0248541	0.0242458	0.0	0.0264753	0.0262236	0.0278037	0.0277402	0.0262598	0.0269197	0.0261147	0.0266887	0.0267401	0.0268161	0.0276588	0.0271699	0.0266239	0.0271533	0.0263429	0.0265253	0.0275637	0.0267708	0.0275627	0.026704	0.0279755	0.0274624	0.0267094	0.0271533	0.0266833	0.0265701	0.0278237	0.026836	0.027088	0.0270798	0.026906	0.0263988	0.0272438	0.0263544	0.0270687	0.0272263	0.0265907	0.0275834	0.0269671	0.0265835	0.0273822	0.0264068	0.0274372	0.0264504	0.0281449	0.0270577	0.0273208	0.0271745	0.0274952	0.0266482	0.02675	0.0272883	0.0269845	0.0275712	0.0271101	0.0269416	0.0269799	0.0267545	0.0268469	0.0268079	0.0269206	0.0274681	0.0267953	0.02868	0.0278418	0.0266185	0.0259402	0.0273747	0.026588	0.0275797	0.0271266	0.0283663	0.027229	0.0273505	0.0275458	0.0274634	0.0265244	0.0271856	0.0271073	0.0283848	0.0284759	0.0276079	0.0266995	0.0269398	0.0276447	0.0273971	0.02778	0.0272577	0.0261787	0.0265146	0.0268488	0.0262148	0.0276768	0.0271543
