sample	unclassified-seq_SRR5221635	unclassified-seq_SRR5221636	unclassified-seq_SRR5221637	unclassified-seq_SRR5221638	unclassified-seq_SRR5221639	unclassified-seq_SRR5221640	unclassified-seq_SRR5221641	unclassified-seq_SRR5221642	unclassified-seq_SRR5221643	unclassified-seq_SRR5221644	unclassified-seq_SRR5221645	unclassified-seq_SRR5221646	unclassified-seq_SRR5221647	unclassified-seq_SRR5221648	unclassified-seq_SRR5221649	unclassified-seq_SRR5221650	unclassified-seq_SRR5221651	unclassified-seq_SRR5221652	unclassified-seq_SRR5221653	unclassified-seq_SRR5221654	unclassified-seq_SRR5221655	unclassified-seq_SRR5221656	unclassified-seq_SRR5221657	unclassified-seq_SRR5221658	unclassified-seq_SRR5221659	unclassified-seq_SRR5221660	unclassified-seq_SRR5221661	unclassified-seq_SRR5221662	unclassified-seq_SRR5221663	unclassified-seq_SRR5221664	unclassified-seq_SRR5221665	unclassified-seq_SRR5221666	unclassified-seq_SRR5221667	unclassified-seq_SRR5221668	unclassified-seq_SRR5221669	unclassified-seq_SRR5221670	unclassified-seq_SRR5221671	unclassified-seq_SRR5221672	unclassified-seq_SRR5221673	unclassified-seq_SRR5221674	unclassified-seq_SRR5221675	unclassified-seq_SRR5221676	unclassified-seq_SRR5221677	unclassified-seq_SRR5221678	unclassified-seq_SRR5221679	unclassified-seq_SRR5221680	unclassified-seq_SRR5221681	unclassified-seq_SRR5221683	unclassified-seq_SRR5221684	unclassified-seq_SRR5221685	unclassified-seq_SRR5221686	unclassified-seq_SRR5221687	unclassified-seq_SRR5221688	unclassified-seq_SRR5221689	unclassified-seq_SRR5221690	unclassified-seq_SRR5221691	unclassified-seq_SRR5221692	unclassified-seq_SRR5221693	unclassified-seq_SRR5221694	unclassified-seq_SRR5221695	unclassified-seq_SRR5221696	unclassified-seq_SRR5221697	unclassified-seq_SRR5221698	unclassified-seq_SRR5221700	unclassified-seq_SRR5221701	unclassified-seq_SRR5221702	unclassified-seq_SRR5221704	unclassified-seq_SRR5221705	unclassified-seq_SRR5221706	unclassified-seq_SRR5221707	unclassified-seq_SRR5221708	unclassified-seq_SRR5221709	unclassified-seq_SRR5221710	unclassified-seq_SRR5221711	unclassified-seq_SRR5221712	unclassified-seq_SRR5221713	unclassified-seq_SRR5221714	unclassified-seq_SRR5221715	unclassified-seq_SRR5221716	unclassified-seq_SRR5221717	unclassified-seq_SRR5221718	unclassified-seq_SRR5221719	unclassified-seq_SRR5221720	unclassified-seq_SRR5221721	unclassified-seq_SRR5221722	unclassified-seq_SRR5221723	unclassified-seq_SRR5221724	unclassified-seq_SRR5221725	unclassified-seq_SRR5221726	unclassified-seq_SRR5221727	unclassified-seq_SRR5221728	unclassified-seq_SRR5221729	unclassified-seq_SRR5221730	unclassified-seq_SRR5221731	unclassified-seq_SRR5221732	unclassified-seq_SRR5221733	unclassified-seq_SRR5221734	unclassified-seq_SRR5221735	unclassified-seq_SRR5221736	unclassified-seq_SRR5221737	unclassified-seq_SRR5221738	unclassified-seq_SRR5221740	unclassified-seq_SRR5221741	unclassified-seq_SRR5221742	unclassified-seq_SRR5221743	unclassified-seq_SRR5221744	unclassified-seq_SRR5221745	unclassified-seq_SRR5221746	unclassified-seq_SRR5221747	unclassified-seq_SRR5221748	unclassified-seq_SRR5221749	unclassified-seq_SRR5221750	unclassified-seq_SRR5221751	unclassified-seq_SRR5221752	unclassified-seq_SRR5221753	unclassified-seq_SRR5221754	unclassified-seq_SRR5221755	unclassified-seq_SRR5221756	unclassified-seq_SRR5221757	unclassified-seq_SRR5221758
unclassified-seq_SRR5221645	0.0130006	0.0121939	0.0135221	0.0129595	0.0133392	0.0132516	0.0131749	0.0118705	0.0131118	0.0112007	0.0	0.0137195	0.0134868	0.0130782	0.0137307	0.0140617	0.0134766	0.0135588	0.0132256	0.0132851	0.0141961	0.0128893	0.014028	0.0133541	0.0130147	0.0120087	0.0127534	0.0127808	0.0133095	0.0150377	0.0123769	0.0140846	0.0128392	0.0134859	0.0139897	0.0131935	0.014493	0.0131299	0.0132551	0.0137562	0.0135084	0.0127627	0.0145456	0.0135018	0.0138656	0.0128375	0.0143641	0.0133419	0.0130701	0.0138511	0.0131286	0.0134282	0.013523	0.0140271	0.0137859	0.0142173	0.0129984	0.0133817	0.0138317	0.0131191	0.0134665	0.0144481	0.0131023	0.0135694	0.0132347	0.0130434	0.014075	0.0127281	0.0147539	0.0127606	0.014198	0.0133747	0.0135468	0.0138832	0.0142252	0.0131939	0.0129839	0.0148662	0.0133287	0.0143335	0.0134045	0.0135468	0.01382	0.0138421	0.0137137	0.0139108	0.0136869	0.0139112	0.012902	0.0161314	0.014657	0.013155	0.012721	0.0145678	0.0127012	0.013997	0.0136632	0.0138764	0.0133944	0.0136001	0.0142718	0.0141134	0.0128744	0.0140791	0.0136958	0.0151125	0.0148729	0.014781	0.0125736	0.0130318	0.0147896	0.0136387	0.014517	0.0141121	0.0129553	0.0129131	0.0140672	0.0123929	0.0137733	0.0138854
unclassified-seq_SRR5221646	0.0145193	0.0139307	0.0150916	0.0146546	0.0150304	0.0150464	0.0151641	0.0139253	0.0148959	0.0155047	0.0137195	0.0	0.0126274	0.0119324	0.0144762	0.0147801	0.0142404	0.013064	0.0125216	0.0125773	0.0150998	0.0140768	0.0151003	0.0149956	0.0146485	0.013741	0.0142806	0.0141625	0.0147153	0.0164452	0.0138209	0.0155486	0.0142215	0.0146636	0.0152772	0.0143256	0.0156256	0.0143455	0.0145588	0.0148839	0.014803	0.0141011	0.0156001	0.0146731	0.0152159	0.0141111	0.0154987	0.0145034	0.0142473	0.0150721	0.0145485	0.0146485	0.0149233	0.0153802	0.0142529	0.0154962	0.0142839	0.0145824	0.0151285	0.0146296	0.0149022	0.0157621	0.014373	0.0148475	0.0144163	0.0141883	0.0153136	0.0140732	0.0159931	0.0139856	0.0154694	0.0146008	0.0148235	0.0150663	0.0154054	0.0144668	0.0143437	0.0159705	0.0146026	0.0155561	0.0147872	0.014813	0.0151349	0.0150663	0.0151013	0.0152047	0.0150198	0.0152081	0.0144416	0.0173213	0.0158807	0.0147153	0.0141304	0.0157626	0.014059	0.0153461	0.0151052	0.0155037	0.0149204	0.0149802	0.0155266	0.0153856	0.0144397	0.0155666	0.015289	0.0162548	0.0160639	0.016047	0.0140225	0.0143776	0.0161495	0.0150896	0.015834	0.0154674	0.0144019	0.0141267	0.0154356	0.0139013	0.0153289	0.0151315
unclassified-seq_SRR5221647	0.014428	0.0139729	0.0149353	0.0144743	0.0148714	0.0148145	0.0147444	0.0135832	0.0147068	0.0152674	0.0134868	0.0126274	0.0	0.0116552	0.0144757	0.0146608	0.0139629	0.0125507	0.0124714	0.0124784	0.0150338	0.0139203	0.0150721	0.0148489	0.0145226	0.0136802	0.0140093	0.0139738	0.0143641	0.0159537	0.0135097	0.0151149	0.0140416	0.0146277	0.0151802	0.0141405	0.0154793	0.0142067	0.0143939	0.0148097	0.0145866	0.0140485	0.0155926	0.0146665	0.0151524	0.0140111	0.015352	0.0143735	0.0141267	0.0149142	0.0143507	0.0147111	0.0146802	0.0151636	0.0143149	0.0151929	0.0141322	0.0144467	0.0151993	0.0144252	0.0147144	0.0156482	0.0142132	0.0146022	0.014197	0.0141377	0.0151622	0.0139425	0.015869	0.0139117	0.0152925	0.014525	0.0147605	0.0149474	0.0152988	0.0143381	0.0142099	0.0159844	0.0144205	0.0153382	0.0145979	0.0146826	0.0149055	0.0149971	0.0149406	0.0150096	0.0147577	0.015168	0.0141198	0.01721	0.0155951	0.0145466	0.0138958	0.0156904	0.0138214	0.0150145	0.0147706	0.0151548	0.0145508	0.0148504	0.0153111	0.0151315	0.0142931	0.0153146	0.0150067	0.0161506	0.015867	0.0159649	0.0138232	0.0141561	0.01592	0.0147782	0.0155132	0.0151832	0.0142192	0.013952	0.0151954	0.0135938	0.0151305	0.0150508
unclassified-seq_SRR5221648	0.0140517	0.0135084	0.0146036	0.0141763	0.0145174	0.0144285	0.014227	0.0130765	0.0141414	0.0148791	0.0130782	0.0119324	0.0116552	0.0	0.0140266	0.0142894	0.0137124	0.0124834	0.0118057	0.0122082	0.0146428	0.0135053	0.0145777	0.0143576	0.0141644	0.0132017	0.0135916	0.0135756	0.0140102	0.0156527	0.013145	0.0147287	0.0135424	0.0142215	0.0146116	0.0136321	0.0149976	0.0136931	0.0140412	0.0144472	0.0142783	0.0136597	0.0151636	0.0141075	0.014802	0.0135681	0.0150179	0.0139815	0.0136521	0.0145048	0.0139266	0.0142792	0.0141084	0.0146409	0.0137356	0.0147696	0.0136192	0.0139416	0.0146698	0.014028	0.0142524	0.0151983	0.0137661	0.0142372	0.0137204	0.0136459	0.0146395	0.013569	0.0154094	0.0136806	0.0149248	0.0141162	0.0142543	0.0145518	0.0147425	0.0138552	0.0137195	0.0154148	0.0139361	0.0150338	0.0141446	0.0141878	0.01454	0.0145146	0.0146126	0.0146532	0.0143376	0.0147444	0.0138025	0.0167358	0.0151949	0.0141166	0.0135553	0.015168	0.0133226	0.0146527	0.0144187	0.0147306	0.0141497	0.014393	0.0149782	0.014783	0.013876	0.0149604	0.0145758	0.0157186	0.0154764	0.0155012	0.0133344	0.0137213	0.0154143	0.0144556	0.0152674	0.0149046	0.0136766	0.0134519	0.0147748	0.0133432	0.0146997	0.0146045
unclassified-seq_SRR5221649	0.0144551	0.0139779	0.0148571	0.0146107	0.014932	0.0147629	0.0148484	0.0137464	0.0144589	0.015211	0.0137307	0.0144762	0.0144757	0.0140266	0.0	0.0123649	0.0117056	0.0145951	0.0137249	0.0137065	0.0150998	0.0140102	0.0151768	0.0148705	0.0146315	0.0136196	0.0141694	0.0138868	0.0144084	0.0161506	0.0137841	0.0152311	0.0142016	0.0146594	0.0151739	0.0141607	0.0154188	0.0140754	0.0143154	0.0147477	0.0145866	0.013977	0.0154595	0.0146362	0.0150203	0.0140284	0.0153891	0.0141989	0.0140786	0.014762	0.0144654	0.0146121	0.0148087	0.0150106	0.0121858	0.0151763	0.0140426	0.0143884	0.0151388	0.014414	0.0147868	0.0155656	0.0142063	0.0146291	0.014163	0.0140458	0.01497	0.0137899	0.0157706	0.0139874	0.0152949	0.01458	0.0146178	0.0147911	0.0152331	0.0142381	0.0140558	0.0157444	0.0144079	0.0152959	0.0145729	0.0145461	0.0148753	0.0148681	0.0149132	0.014893	0.0147934	0.0150954	0.0142072	0.0168915	0.0156056	0.0145734	0.0138737	0.0156291	0.0139216	0.015075	0.0148863	0.0152286	0.0145419	0.0147282	0.0152954	0.0150343	0.0141089	0.0153008	0.0150653	0.0158188	0.0156743	0.0156688	0.0136499	0.0139743	0.0156211	0.0146779	0.0154406	0.0150227	0.0140677	0.0138714	0.0150683	0.0135876	0.0149565	0.0149262
unclassified-seq_SRR5221650	0.0146196	0.0142533	0.0152272	0.0147963	0.0151047	0.0151164	0.0151583	0.0140663	0.0147253	0.0155616	0.0140617	0.0147801	0.0146608	0.0142894	0.0123649	0.0	0.0121051	0.0146878	0.0139194	0.0138882	0.0154495	0.0142478	0.0154257	0.0151758	0.0148379	0.0138381	0.0144131	0.0140348	0.0146163	0.0162839	0.0141006	0.0154173	0.0142579	0.0148532	0.0152262	0.0143576	0.0155072	0.0143103	0.014509	0.0149623	0.0147039	0.014295	0.0156497	0.0148169	0.0152438	0.0142335	0.0155996	0.0144472	0.0143195	0.0149002	0.0146788	0.014846	0.0150005	0.0151861	0.0116811	0.0152856	0.0143553	0.014613	0.0153033	0.0146111	0.0150818	0.0156774	0.0143786	0.0149084	0.014269	0.014113	0.0149898	0.0140517	0.0158177	0.0141773	0.015451	0.014731	0.0149397	0.0150222	0.0153082	0.0145038	0.0143028	0.0158294	0.0146187	0.0154967	0.0147701	0.0147925	0.0152008	0.0150498	0.0151709	0.0151646	0.0150814	0.0154461	0.0144444	0.0170498	0.015754	0.0148393	0.0140517	0.0156688	0.0142164	0.0154143	0.0151159	0.0154143	0.0147496	0.0149503	0.0155117	0.0152223	0.0144224	0.0155117	0.015237	0.0160824	0.0158655	0.0158736	0.0140271	0.0143753	0.0158472	0.0149961	0.0156638	0.0152669	0.0142987	0.0140526	0.0152037	0.0138597	0.0152517	0.0151529
unclassified-seq_SRR5221651	0.013816	0.013463	0.0144453	0.014163	0.0144252	0.0143075	0.0143497	0.0132551	0.0139575	0.0148868	0.0134766	0.0142404	0.0139629	0.0137124	0.0117056	0.0121051	0.0	0.0142275	0.0131411	0.0132573	0.0146423	0.0135327	0.0146968	0.0145612	0.0142616	0.0132573	0.0136748	0.0133541	0.0139157	0.0154421	0.0132247	0.0146527	0.0136076	0.014215	0.0143627	0.0136432	0.0148518	0.0135057	0.0138304	0.0142991	0.0141107	0.0134951	0.0148532	0.0140143	0.0145574	0.0135411	0.0148681	0.0136681	0.0134956	0.0142141	0.014096	0.0141699	0.0143655	0.0144626	0.0116022	0.0145048	0.0135088	0.0138538	0.0145518	0.013834	0.0142783	0.0150125	0.0136659	0.0141148	0.0136307	0.0135553	0.0143986	0.0133004	0.0150498	0.0134691	0.014792	0.0140316	0.0139538	0.0142432	0.0145142	0.0136334	0.0135876	0.0150989	0.0138272	0.0147939	0.0140389	0.0140841	0.0143702	0.0142367	0.0144117	0.0144776	0.0142825	0.0147539	0.0136922	0.0164068	0.0151203	0.0141043	0.0133966	0.0149488	0.0134207	0.0146036	0.0143483	0.0148192	0.0140892	0.0141492	0.0148777	0.0145923	0.0137338	0.0148322	0.0146494	0.0152964	0.0152595	0.01515	0.0131896	0.0135725	0.0151344	0.0142252	0.0149922	0.0145217	0.0134076	0.0132882	0.0144743	0.0131278	0.0145066	0.0144079
unclassified-seq_SRR5221652	0.0145904	0.01389	0.0150615	0.0145419	0.0148945	0.0147906	0.0147353	0.0136192	0.0147353	0.0153945	0.0135588	0.013064	0.0125507	0.0124834	0.0145951	0.0146878	0.0142275	0.0	0.0117985	0.0119561	0.0151734	0.0140531	0.0153156	0.0148614	0.0146012	0.0137823	0.0140997	0.0140093	0.0144631	0.0160588	0.0136472	0.0152458	0.0140248	0.0147063	0.0152076	0.0142829	0.0155466	0.0142556	0.0145362	0.0148959	0.0146542	0.0142076	0.0157388	0.0147596	0.0151519	0.0141249	0.0156051	0.0143911	0.0141286	0.0149286	0.0144093	0.0146968	0.0148365	0.0152669	0.0142441	0.0152355	0.0141901	0.0145518	0.015213	0.0144341	0.0148111	0.0156809	0.0143651	0.0147358	0.0143711	0.0142127	0.0152429	0.0139924	0.0159368	0.0139262	0.015398	0.0146121	0.0147334	0.0150479	0.0153654	0.0144373	0.0142178	0.0160049	0.0144799	0.0155661	0.014712	0.0147339	0.0150624	0.0150508	0.014984	0.0150203	0.0148657	0.0151519	0.0142556	0.0172309	0.015697	0.0145913	0.013937	0.0157661	0.0139171	0.0150731	0.0148978	0.0151544	0.0146338	0.0149286	0.015259	0.0151451	0.0142653	0.0152581	0.015044	0.0163513	0.0160413	0.0160341	0.013894	0.014264	0.0160444	0.0147748	0.0156086	0.0152635	0.014373	0.0141281	0.0153437	0.0137338	0.0151832	0.0149951
unclassified-seq_SRR5221653	0.013732	0.0132886	0.0144579	0.0136949	0.0142187	0.0140416	0.0142501	0.0131731	0.0136249	0.0147973	0.0132256	0.0125216	0.0124714	0.0118057	0.0137249	0.0139194	0.0131411	0.0117985	0.0	0.0112347	0.014501	0.0132451	0.0143665	0.0142169	0.0138552	0.0130061	0.0135446	0.0131286	0.0139253	0.0150877	0.0130967	0.0144079	0.0133593	0.0138376	0.0141984	0.0134251	0.0146471	0.0134726	0.0137133	0.0141056	0.013899	0.0134775	0.0147839	0.0138372	0.0145701	0.0134608	0.0147025	0.0137365	0.013553	0.0141713	0.013952	0.0140298	0.0140494	0.0143451	0.0132364	0.0145005	0.0135353	0.0135433	0.0144014	0.0138214	0.0141874	0.014783	0.0135207	0.013937	0.0135455	0.0133379	0.0142515	0.0133773	0.0149927	0.0132416	0.0146126	0.0137782	0.0140713	0.0143163	0.0143665	0.0135429	0.0136646	0.0148719	0.0138764	0.0146083	0.0140878	0.0139647	0.0143172	0.0142653	0.0141561	0.0142848	0.0141432	0.0146371	0.0137285	0.016194	0.0149893	0.0140727	0.0133392	0.0148255	0.0132473	0.0144668	0.0142593	0.0147215	0.0139516	0.0142917	0.0146835	0.0144841	0.0135141	0.0145217	0.0144033	0.0152252	0.0152713	0.0150673	0.0131718	0.0133493	0.0149325	0.0140485	0.0148642	0.0144159	0.0135305	0.0132551	0.0144233	0.0131062	0.0144229	0.0142409
unclassified-seq_SRR5221654	0.0138746	0.0134212	0.0145235	0.0140006	0.0143586	0.01432	0.0143944	0.0132825	0.0140535	0.0147753	0.0132851	0.0125773	0.0124784	0.0122082	0.0137065	0.0138882	0.0132573	0.0119561	0.0112347	0.0	0.0145951	0.0134405	0.0145043	0.0144023	0.0140782	0.0131403	0.013641	0.0133712	0.0139325	0.0154158	0.0132629	0.014623	0.0135526	0.0139979	0.0144303	0.0137621	0.0149315	0.0136281	0.0139511	0.0143093	0.0141331	0.0135765	0.0150571	0.0140805	0.0145673	0.013459	0.0148083	0.0137926	0.0135827	0.0142265	0.0139493	0.0141029	0.0142552	0.0144949	0.0130873	0.0145503	0.0136731	0.0138502	0.0146679	0.013848	0.0142501	0.0149488	0.0136699	0.0140325	0.0136601	0.0135659	0.0144837	0.013404	0.0151631	0.0133935	0.014782	0.013923	0.0141185	0.0144551	0.0145273	0.0138263	0.0137222	0.0151495	0.0139779	0.0148336	0.0141125	0.0141602	0.0145174	0.0143302	0.0143637	0.0144453	0.014245	0.0146698	0.0138187	0.0164583	0.0151305	0.0141777	0.0135446	0.0149749	0.0134929	0.0146527	0.014428	0.0148484	0.0141731	0.014333	0.0148657	0.0147125	0.0138453	0.0148111	0.0145423	0.0155097	0.0153634	0.0151929	0.0133655	0.0135322	0.015234	0.0142307	0.0150489	0.014613	0.0137021	0.0134929	0.0146088	0.0131813	0.0145423	0.0143409
unclassified-seq_SRR5221655	0.0140093	0.013633	0.0153861	0.0149166	0.0151924	0.0151544	0.0152306	0.0140494	0.014894	0.0156392	0.0141961	0.0150998	0.0150338	0.0146428	0.0150998	0.0154495	0.0146423	0.0151734	0.014501	0.0145951	0.0	0.0114241	0.0127353	0.015319	0.0149686	0.0140672	0.0142866	0.0141139	0.0147653	0.0163476	0.0140805	0.0155766	0.0143084	0.014905	0.0153126	0.0145626	0.0157217	0.0145024	0.0145838	0.0150024	0.0149445	0.0143595	0.015798	0.01497	0.0151895	0.0141644	0.0156462	0.0145598	0.0144173	0.0150377	0.0146902	0.01487	0.0151807	0.0152576	0.0150421	0.0154277	0.014435	0.0146726	0.0153629	0.0147296	0.0150445	0.0158401	0.0144373	0.0149869	0.0144827	0.01438	0.0152929	0.0141832	0.0159353	0.014233	0.0156678	0.0148705	0.0148854	0.0152684	0.0155082	0.0145268	0.0144448	0.0160541	0.0146902	0.0156116	0.0148873	0.0148844	0.0152193	0.0151641	0.01513	0.0152487	0.0150605	0.0151276	0.0145466	0.0173285	0.0160069	0.0148293	0.0142242	0.0159537	0.0142026	0.0155361	0.0151866	0.0156306	0.0148676	0.0149488	0.0158025	0.0154858	0.0145541	0.0156899	0.0153318	0.0162428	0.0160974	0.0161056	0.0140271	0.0144061	0.0160788	0.0150954	0.0158051	0.0154714	0.0144023	0.0142746	0.0153886	0.0138092	0.015129	0.0150034
unclassified-seq_SRR5221656	0.0127386	0.01233	0.0142141	0.0137226	0.0140558	0.0139893	0.0140435	0.0128625	0.0136014	0.0144504	0.0128893	0.0140768	0.0139203	0.0135053	0.0140102	0.0142478	0.0135327	0.0140531	0.0132451	0.0134405	0.0114241	0.0	0.0119052	0.0141203	0.0136922	0.0127391	0.0131995	0.0129122	0.0136325	0.0150421	0.0127092	0.0143117	0.0131576	0.0136842	0.0141671	0.0132095	0.014449	0.013206	0.0134845	0.0136766	0.01372	0.0131645	0.014723	0.0137553	0.014096	0.0129753	0.0145005	0.0133052	0.0132221	0.0138963	0.0134735	0.013593	0.0139203	0.0141107	0.0137235	0.0142769	0.0132	0.0134036	0.0140704	0.0134907	0.0138827	0.0145405	0.013187	0.0137464	0.013216	0.0130963	0.0142422	0.0129472	0.0148897	0.0130366	0.0144037	0.0136472	0.0136931	0.0140271	0.0143154	0.0132747	0.0132938	0.0148422	0.013565	0.0144766	0.0136619	0.0136597	0.0139443	0.0139004	0.0138178	0.0138101	0.0137491	0.013866	0.0131861	0.0161392	0.014883	0.0136624	0.0130546	0.0146987	0.0129865	0.0143725	0.014023	0.0144434	0.0136673	0.0137298	0.0144959	0.0142284	0.013286	0.0142741	0.0141121	0.0149893	0.0150668	0.0148815	0.0127867	0.0131939	0.0148772	0.0138218	0.0146598	0.0141874	0.0131481	0.0130967	0.0142187	0.0126928	0.0139361	0.0138633
unclassified-seq_SRR5221657	0.0137841	0.0137432	0.0155072	0.0150101	0.0151871	0.0152389	0.0151475	0.0140339	0.0146902	0.0155676	0.014028	0.0151003	0.0150721	0.0145777	0.0151768	0.0154257	0.0146968	0.0153156	0.0143665	0.0145043	0.0127353	0.0119052	0.0	0.0152581	0.0148599	0.0139176	0.0144112	0.0141469	0.0147777	0.0159828	0.0140234	0.0153496	0.014387	0.0147268	0.0152056	0.0144187	0.0156151	0.0144776	0.014478	0.0150077	0.0148135	0.0142524	0.0156789	0.0148619	0.0153619	0.014294	0.0155846	0.0145659	0.0143935	0.0149744	0.0147363	0.0147834	0.0151709	0.0151514	0.0147744	0.0152384	0.0145123	0.0145367	0.0149826	0.0147172	0.0151753	0.0155606	0.0143205	0.0147997	0.0144532	0.0144275	0.0150508	0.014107	0.0156849	0.0140933	0.0154049	0.0147501	0.0148772	0.01521	0.0152105	0.0144542	0.014493	0.0158061	0.0147968	0.0156884	0.014869	0.0148508	0.0151763	0.0149252	0.0148993	0.0150605	0.0148379	0.0152316	0.0144888	0.0169126	0.0159557	0.014945	0.0143093	0.0156437	0.0140951	0.0154317	0.0150087	0.0157565	0.0148269	0.0149739	0.0157096	0.015292	0.0144261	0.0152929	0.0151329	0.0160367	0.0159608	0.0157954	0.0140179	0.0143149	0.0159103	0.0151149	0.0158685	0.015323	0.0142852	0.0142372	0.0153417	0.0138836	0.015213	0.0150552
unclassified-seq_SRR5221658	0.0139833	0.0135486	0.014751	0.0142866	0.0147501	0.0144649	0.0145555	0.0135743	0.0142344	0.0148825	0.0133541	0.0149956	0.0148489	0.0143576	0.0148705	0.0151758	0.0145612	0.0148614	0.0142169	0.0144023	0.015319	0.0141203	0.0152581	0.0	0.0121132	0.0112489	0.014175	0.0140613	0.0146126	0.0162787	0.0137818	0.0153249	0.014203	0.0147596	0.0153748	0.0144135	0.0155566	0.0144383	0.0145207	0.0149589	0.0148035	0.014064	0.0156231	0.0147729	0.0151285	0.0141437	0.0156056	0.0145828	0.0143414	0.0151052	0.014631	0.0147644	0.0150615	0.0153215	0.0147582	0.015455	0.0141506	0.0145123	0.0151924	0.0144654	0.0147934	0.0157514	0.014307	0.0148369	0.0144982	0.0142192	0.0152409	0.0139974	0.0159445	0.0141217	0.0155676	0.0147806	0.0147615	0.0150353	0.0154342	0.0144462	0.0142825	0.0159716	0.0146499	0.0156131	0.0147849	0.0147434	0.0151164	0.015262	0.0148882	0.0150503	0.0149459	0.0150818	0.0142667	0.0172397	0.0159001	0.0145645	0.0139779	0.0158818	0.0139126	0.0152076	0.0148978	0.015454	0.0147806	0.0149522	0.0155296	0.0151436	0.0144145	0.0154143	0.0151095	0.0160768	0.0159721	0.0160161	0.013771	0.0142603	0.0159113	0.0148993	0.0156532	0.0152242	0.0143958	0.0140025	0.0153832	0.0137267	0.0151018	0.015061
unclassified-seq_SRR5221659	0.0136214	0.0131571	0.0141713	0.0137751	0.0141529	0.0140239	0.0143214	0.012983	0.0138381	0.0147553	0.0130147	0.0146485	0.0145226	0.0141644	0.0146315	0.0148379	0.0142616	0.0146012	0.0138552	0.0140782	0.0149686	0.0136922	0.0148599	0.0121132	0.0	0.0107641	0.0137877	0.0136307	0.0142413	0.0159327	0.013334	0.0148623	0.0138615	0.0145095	0.0150072	0.0139561	0.0152404	0.0139865	0.0141478	0.0144575	0.0144434	0.0135774	0.0152964	0.0143479	0.0148532	0.0137428	0.0151949	0.0141952	0.0139552	0.0146945	0.0142178	0.0142815	0.0146466	0.0149589	0.0145259	0.0150048	0.0137975	0.0141823	0.0148073	0.0141575	0.0144341	0.0153136	0.013904	0.0144472	0.0140334	0.0139298	0.0147839	0.0134577	0.0155686	0.0136276	0.0151178	0.0144331	0.0144518	0.0146485	0.0150101	0.0141157	0.013899	0.0157106	0.0142917	0.01513	0.0143893	0.0144294	0.0147077	0.0146845	0.014421	0.0146102	0.0145231	0.0146964	0.0138611	0.016807	0.0154759	0.0141786	0.013401	0.0153471	0.0135539	0.014836	0.0145203	0.015043	0.0142422	0.014387	0.0151071	0.0148988	0.0139547	0.0150712	0.0146722	0.0157656	0.0155551	0.0155501	0.0133637	0.0137984	0.0156598	0.014471	0.0152767	0.0148566	0.0140325	0.0137146	0.0150678	0.0132917	0.0146272	0.0145843
unclassified-seq_SRR5221660	0.0126781	0.0121768	0.0131653	0.0129258	0.0132712	0.0131308	0.0132351	0.0120151	0.0128358	0.0136472	0.0120087	0.013741	0.0136802	0.0132017	0.0136196	0.0138381	0.0132573	0.0137823	0.0130061	0.0131403	0.0140672	0.0127391	0.0139176	0.0112489	0.0107641	0.0	0.0127935	0.0126233	0.013236	0.0150024	0.0124288	0.014012	0.0127631	0.0134168	0.0138453	0.0130512	0.0142372	0.0130237	0.0131222	0.0136183	0.013401	0.0125857	0.0143279	0.0133975	0.0138859	0.0127736	0.0142802	0.013223	0.0129212	0.0136824	0.013259	0.0133475	0.0136927	0.0139185	0.0135035	0.0139874	0.0129412	0.0132664	0.0138268	0.0131541	0.0135398	0.0143358	0.0129284	0.0134348	0.0130168	0.0129233	0.0137935	0.0126333	0.0146074	0.0126438	0.0141276	0.0134392	0.013455	0.0136802	0.0141304	0.0131204	0.0128905	0.0146722	0.013223	0.0142164	0.0133703	0.0133659	0.0137486	0.0136914	0.0135371	0.0136481	0.0135482	0.0138205	0.0128646	0.015945	0.014532	0.0131433	0.0125374	0.0143632	0.0126325	0.0139588	0.013538	0.0141024	0.0133642	0.0134845	0.0142663	0.0139239	0.0129382	0.0140407	0.0136383	0.0148916	0.0146338	0.0146225	0.0124441	0.0128608	0.0146315	0.0135921	0.014326	0.0138895	0.0128506	0.012737	0.013997	0.0123769	0.0136548	0.0137271
